SA4_NAME16	Year	Landlord	Rent.min	occupied_private_dwellings_being_rented
Sydney - Blacktown	2016			46
Sydney - Blacktown	2016		0	181
Sydney - Blacktown	2016		3937	7
Sydney - Blacktown	2016		5250	9
Sydney - Blacktown	2016		7875	16
Sydney - Blacktown	2016		10500	14
Sydney - Blacktown	2016		11812	9
Sydney - Blacktown	2016		14437	27
Sydney - Blacktown	2016		18375	51
Sydney - Blacktown	2016		23625	21
Sydney - Blacktown	2016		28875	3
Sydney - Blacktown	2016		34125	5
Sydney - Blacktown	2016		39375	0
Sydney - Blacktown	2016		44625	0
Sydney - Blacktown	2016		49875	0
Sydney - Blacktown	2016	(Other)		49
Sydney - Blacktown	2016	(Other)	0	27
Sydney - Blacktown	2016	(Other)	3937	0
Sydney - Blacktown	2016	(Other)	5250	32
Sydney - Blacktown	2016	(Other)	7875	40
Sydney - Blacktown	2016	(Other)	10500	21
Sydney - Blacktown	2016	(Other)	11812	84
Sydney - Blacktown	2016	(Other)	14437	88
Sydney - Blacktown	2016	(Other)	18375	203
Sydney - Blacktown	2016	(Other)	23625	69
Sydney - Blacktown	2016	(Other)	28875	9
Sydney - Blacktown	2016	(Other)	34125	3
Sydney - Blacktown	2016	(Other)	39375	3
Sydney - Blacktown	2016	(Other)	44625	0
Sydney - Blacktown	2016	(Other)	49875	0
Sydney - Blacktown	2016	Co-op/church group etc		59
Sydney - Blacktown	2016	Co-op/church group etc	0	30
Sydney - Blacktown	2016	Co-op/church group etc	3937	26
Sydney - Blacktown	2016	Co-op/church group etc	5250	55
Sydney - Blacktown	2016	Co-op/church group etc	7875	71
Sydney - Blacktown	2016	Co-op/church group etc	10500	48
Sydney - Blacktown	2016	Co-op/church group etc	11812	51
Sydney - Blacktown	2016	Co-op/church group etc	14437	57
Sydney - Blacktown	2016	Co-op/church group etc	18375	59
Sydney - Blacktown	2016	Co-op/church group etc	23625	13
Sydney - Blacktown	2016	Co-op/church group etc	28875	0
Sydney - Blacktown	2016	Co-op/church group etc	34125	3
Sydney - Blacktown	2016	Co-op/church group etc	39375	6
Sydney - Blacktown	2016	Co-op/church group etc	44625	3
Sydney - Blacktown	2016	Co-op/church group etc	49875	0
Sydney - Blacktown	2016	Person not in same household		229
Sydney - Blacktown	2016	Person not in same household	0	267
Sydney - Blacktown	2016	Person not in same household	3937	10
Sydney - Blacktown	2016	Person not in same household	5250	74
Sydney - Blacktown	2016	Person not in same household	7875	133
Sydney - Blacktown	2016	Person not in same household	10500	159
Sydney - Blacktown	2016	Person not in same household	11812	288
Sydney - Blacktown	2016	Person not in same household	14437	757
Sydney - Blacktown	2016	Person not in same household	18375	1490
Sydney - Blacktown	2016	Person not in same household	23625	599
Sydney - Blacktown	2016	Person not in same household	28875	206
Sydney - Blacktown	2016	Person not in same household	34125	67
Sydney - Blacktown	2016	Person not in same household	39375	8
Sydney - Blacktown	2016	Person not in same household	44625	3
Sydney - Blacktown	2016	Person not in same household	49875	17
Sydney - Blacktown	2016	Real estate agent		312
Sydney - Blacktown	2016	Real estate agent	0	31
Sydney - Blacktown	2016	Real estate agent	3937	3
Sydney - Blacktown	2016	Real estate agent	5250	25
Sydney - Blacktown	2016	Real estate agent	7875	83
Sydney - Blacktown	2016	Real estate agent	10500	145
Sydney - Blacktown	2016	Real estate agent	11812	362
Sydney - Blacktown	2016	Real estate agent	14437	2611
Sydney - Blacktown	2016	Real estate agent	18375	8817
Sydney - Blacktown	2016	Real estate agent	23625	4262
Sydney - Blacktown	2016	Real estate agent	28875	1957
Sydney - Blacktown	2016	Real estate agent	34125	731
Sydney - Blacktown	2016	Real estate agent	39375	111
Sydney - Blacktown	2016	Real estate agent	44625	23
Sydney - Blacktown	2016	Real estate agent	49875	33
Sydney - Blacktown	2016	State or territory housing authority		452
Sydney - Blacktown	2016	State or territory housing authority	0	368
Sydney - Blacktown	2016	State or territory housing authority	3937	299
Sydney - Blacktown	2016	State or territory housing authority	5250	2187
Sydney - Blacktown	2016	State or territory housing authority	7875	1454
Sydney - Blacktown	2016	State or territory housing authority	10500	643
Sydney - Blacktown	2016	State or territory housing authority	11812	693
Sydney - Blacktown	2016	State or territory housing authority	14437	1014
Sydney - Blacktown	2016	State or territory housing authority	18375	515
Sydney - Blacktown	2016	State or territory housing authority	23625	69
Sydney - Blacktown	2016	State or territory housing authority	28875	4
Sydney - Blacktown	2016	State or territory housing authority	34125	8
Sydney - Blacktown	2016	State or territory housing authority	39375	6
Sydney - Blacktown	2016	State or territory housing authority	44625	3
Sydney - Blacktown	2016	State or territory housing authority	49875	3
Sydney - City and Inner South	2006			100
Sydney - City and Inner South	2006		0	486
Sydney - City and Inner South	2006		3937	27
Sydney - City and Inner South	2006		5250	51
Sydney - City and Inner South	2006		7875	26
Sydney - City and Inner South	2006		10500	18
Sydney - City and Inner South	2006		11812	25
Sydney - City and Inner South	2006		14437	36
Sydney - City and Inner South	2006		18375	44
Sydney - City and Inner South	2006		23625	17
Sydney - City and Inner South	2006		28875	16
Sydney - City and Inner South	2006		34125	3
Sydney - City and Inner South	2006		39375	0
Sydney - City and Inner South	2006		44625	3
Sydney - City and Inner South	2006		49875	13
Sydney - City and Inner South	2006	(Other)		72
Sydney - City and Inner South	2006	(Other)	0	69
Sydney - City and Inner South	2006	(Other)	3937	12
Sydney - City and Inner South	2006	(Other)	5250	60
Sydney - City and Inner South	2006	(Other)	7875	104
Sydney - City and Inner South	2006	(Other)	10500	50
Sydney - City and Inner South	2006	(Other)	11812	84
Sydney - City and Inner South	2006	(Other)	14437	74
Sydney - City and Inner South	2006	(Other)	18375	74
Sydney - City and Inner South	2006	(Other)	23625	31
Sydney - City and Inner South	2006	(Other)	28875	22
Sydney - City and Inner South	2006	(Other)	34125	3
Sydney - City and Inner South	2006	(Other)	39375	5
Sydney - City and Inner South	2006	(Other)	44625	7
Sydney - City and Inner South	2006	(Other)	49875	11
Sydney - City and Inner South	2006	Co-op/church group etc		54
Sydney - City and Inner South	2006	Co-op/church group etc	0	195
Sydney - City and Inner South	2006	Co-op/church group etc	3937	94
Sydney - City and Inner South	2006	Co-op/church group etc	5250	136
Sydney - City and Inner South	2006	Co-op/church group etc	7875	86
Sydney - City and Inner South	2006	Co-op/church group etc	10500	73
Sydney - City and Inner South	2006	Co-op/church group etc	11812	91
Sydney - City and Inner South	2006	Co-op/church group etc	14437	78
Sydney - City and Inner South	2006	Co-op/church group etc	18375	47
Sydney - City and Inner South	2006	Co-op/church group etc	23625	13
Sydney - City and Inner South	2006	Co-op/church group etc	28875	10
Sydney - City and Inner South	2006	Co-op/church group etc	34125	12
Sydney - City and Inner South	2006	Co-op/church group etc	39375	9
Sydney - City and Inner South	2006	Co-op/church group etc	44625	4
Sydney - City and Inner South	2006	Co-op/church group etc	49875	0
Sydney - City and Inner South	2006	Person not in same household		322
Sydney - City and Inner South	2006	Person not in same household	0	400
Sydney - City and Inner South	2006	Person not in same household	3937	36
Sydney - City and Inner South	2006	Person not in same household	5250	362
Sydney - City and Inner South	2006	Person not in same household	7875	617
Sydney - City and Inner South	2006	Person not in same household	10500	580
Sydney - City and Inner South	2006	Person not in same household	11812	838
Sydney - City and Inner South	2006	Person not in same household	14437	1379
Sydney - City and Inner South	2006	Person not in same household	18375	1525
Sydney - City and Inner South	2006	Person not in same household	23625	762
Sydney - City and Inner South	2006	Person not in same household	28875	347
Sydney - City and Inner South	2006	Person not in same household	34125	176
Sydney - City and Inner South	2006	Person not in same household	39375	83
Sydney - City and Inner South	2006	Person not in same household	44625	46
Sydney - City and Inner South	2006	Person not in same household	49875	119
Sydney - City and Inner South	2006	Real estate agent		530
Sydney - City and Inner South	2006	Real estate agent	0	125
Sydney - City and Inner South	2006	Real estate agent	3937	53
Sydney - City and Inner South	2006	Real estate agent	5250	417
Sydney - City and Inner South	2006	Real estate agent	7875	2446
Sydney - City and Inner South	2006	Real estate agent	10500	2450
Sydney - City and Inner South	2006	Real estate agent	11812	4067
Sydney - City and Inner South	2006	Real estate agent	14437	6947
Sydney - City and Inner South	2006	Real estate agent	18375	8830
Sydney - City and Inner South	2006	Real estate agent	23625	3966
Sydney - City and Inner South	2006	Real estate agent	28875	1717
Sydney - City and Inner South	2006	Real estate agent	34125	701
Sydney - City and Inner South	2006	Real estate agent	39375	315
Sydney - City and Inner South	2006	Real estate agent	44625	168
Sydney - City and Inner South	2006	Real estate agent	49875	352
Sydney - City and Inner South	2006	State or territory housing authority		511
Sydney - City and Inner South	2006	State or territory housing authority	0	3944
Sydney - City and Inner South	2006	State or territory housing authority	3937	899
Sydney - City and Inner South	2006	State or territory housing authority	5250	1499
Sydney - City and Inner South	2006	State or territory housing authority	7875	496
Sydney - City and Inner South	2006	State or territory housing authority	10500	214
Sydney - City and Inner South	2006	State or territory housing authority	11812	309
Sydney - City and Inner South	2006	State or territory housing authority	14437	197
Sydney - City and Inner South	2006	State or territory housing authority	18375	114
Sydney - City and Inner South	2006	State or territory housing authority	23625	36
Sydney - City and Inner South	2006	State or territory housing authority	28875	27
Sydney - City and Inner South	2006	State or territory housing authority	34125	3
Sydney - City and Inner South	2006	State or territory housing authority	39375	3
Sydney - City and Inner South	2006	State or territory housing authority	44625	0
Sydney - City and Inner South	2006	State or territory housing authority	49875	190
Sydney - City and Inner South	2011			118
Sydney - City and Inner South	2011		0	315
Sydney - City and Inner South	2011		3937	31
Sydney - City and Inner South	2011		5250	10
Sydney - City and Inner South	2011		7875	14
Sydney - City and Inner South	2011		10500	4
Sydney - City and Inner South	2011		11812	14
Sydney - City and Inner South	2011		14437	19
Sydney - City and Inner South	2011		18375	37
Sydney - City and Inner South	2011		23625	41
Sydney - City and Inner South	2011		28875	36
Sydney - City and Inner South	2011		34125	19
Sydney - City and Inner South	2011		39375	10
Sydney - City and Inner South	2011		44625	9
Sydney - City and Inner South	2011		49875	13
Sydney - City and Inner South	2011	(Other)		132
Sydney - City and Inner South	2011	(Other)	0	77
Sydney - City and Inner South	2011	(Other)	3937	20
Sydney - City and Inner South	2011	(Other)	5250	25
Sydney - City and Inner South	2011	(Other)	7875	52
Sydney - City and Inner South	2011	(Other)	10500	55
Sydney - City and Inner South	2011	(Other)	11812	67
Sydney - City and Inner South	2011	(Other)	14437	88
Sydney - City and Inner South	2011	(Other)	18375	121
Sydney - City and Inner South	2011	(Other)	23625	77
Sydney - City and Inner South	2011	(Other)	28875	71
Sydney - City and Inner South	2011	(Other)	34125	41
Sydney - City and Inner South	2011	(Other)	39375	29
Sydney - City and Inner South	2011	(Other)	44625	7
Sydney - City and Inner South	2011	(Other)	49875	30
Sydney - City and Inner South	2011	Co-op/church group etc		83
Sydney - City and Inner South	2011	Co-op/church group etc	0	92
Sydney - City and Inner South	2011	Co-op/church group etc	3937	79
Sydney - City and Inner South	2011	Co-op/church group etc	5250	218
Sydney - City and Inner South	2011	Co-op/church group etc	7875	156
Sydney - City and Inner South	2011	Co-op/church group etc	10500	69
Sydney - City and Inner South	2011	Co-op/church group etc	11812	110
Sydney - City and Inner South	2011	Co-op/church group etc	14437	174
Sydney - City and Inner South	2011	Co-op/church group etc	18375	74
Sydney - City and Inner South	2011	Co-op/church group etc	23625	29
Sydney - City and Inner South	2011	Co-op/church group etc	28875	21
Sydney - City and Inner South	2011	Co-op/church group etc	34125	13
Sydney - City and Inner South	2011	Co-op/church group etc	39375	6
Sydney - City and Inner South	2011	Co-op/church group etc	44625	7
Sydney - City and Inner South	2011	Co-op/church group etc	49875	3
Sydney - City and Inner South	2011	Person not in same household		440
Sydney - City and Inner South	2011	Person not in same household	0	545
Sydney - City and Inner South	2011	Person not in same household	3937	33
Sydney - City and Inner South	2011	Person not in same household	5250	205
Sydney - City and Inner South	2011	Person not in same household	7875	362
Sydney - City and Inner South	2011	Person not in same household	10500	361
Sydney - City and Inner South	2011	Person not in same household	11812	555
Sydney - City and Inner South	2011	Person not in same household	14437	1087
Sydney - City and Inner South	2011	Person not in same household	18375	1554
Sydney - City and Inner South	2011	Person not in same household	23625	1421
Sydney - City and Inner South	2011	Person not in same household	28875	1102
Sydney - City and Inner South	2011	Person not in same household	34125	643
Sydney - City and Inner South	2011	Person not in same household	39375	415
Sydney - City and Inner South	2011	Person not in same household	44625	246
Sydney - City and Inner South	2011	Person not in same household	49875	400
Sydney - City and Inner South	2011	Real estate agent		703
Sydney - City and Inner South	2011	Real estate agent	0	125
Sydney - City and Inner South	2011	Real estate agent	3937	20
Sydney - City and Inner South	2011	Real estate agent	5250	158
Sydney - City and Inner South	2011	Real estate agent	7875	418
Sydney - City and Inner South	2011	Real estate agent	10500	578
Sydney - City and Inner South	2011	Real estate agent	11812	1753
Sydney - City and Inner South	2011	Real estate agent	14437	4479
Sydney - City and Inner South	2011	Real estate agent	18375	7811
Sydney - City and Inner South	2011	Real estate agent	23625	8088
Sydney - City and Inner South	2011	Real estate agent	28875	6788
Sydney - City and Inner South	2011	Real estate agent	34125	3884
Sydney - City and Inner South	2011	Real estate agent	39375	1993
Sydney - City and Inner South	2011	Real estate agent	44625	1150
Sydney - City and Inner South	2011	Real estate agent	49875	1413
Sydney - City and Inner South	2011	State or territory housing authority		593
Sydney - City and Inner South	2011	State or territory housing authority	0	1317
Sydney - City and Inner South	2011	State or territory housing authority	3937	3277
Sydney - City and Inner South	2011	State or territory housing authority	5250	1436
Sydney - City and Inner South	2011	State or territory housing authority	7875	808
Sydney - City and Inner South	2011	State or territory housing authority	10500	222
Sydney - City and Inner South	2011	State or territory housing authority	11812	308
Sydney - City and Inner South	2011	State or territory housing authority	14437	284
Sydney - City and Inner South	2011	State or territory housing authority	18375	193
Sydney - City and Inner South	2011	State or territory housing authority	23625	78
Sydney - City and Inner South	2011	State or territory housing authority	28875	48
Sydney - City and Inner South	2011	State or territory housing authority	34125	37
Sydney - City and Inner South	2011	State or territory housing authority	39375	31
Sydney - City and Inner South	2011	State or territory housing authority	44625	13
Sydney - City and Inner South	2011	State or territory housing authority	49875	9
Sydney - City and Inner South	2016			109
Sydney - City and Inner South	2016		0	299
Sydney - City and Inner South	2016		3937	7
Sydney - City and Inner South	2016		5250	36
Sydney - City and Inner South	2016		7875	12
Sydney - City and Inner South	2016		10500	12
Sydney - City and Inner South	2016		11812	16
Sydney - City and Inner South	2016		14437	29
Sydney - City and Inner South	2016		18375	32
Sydney - City and Inner South	2016		23625	18
Sydney - City and Inner South	2016		28875	26
Sydney - City and Inner South	2016		34125	25
Sydney - City and Inner South	2016		39375	13
Sydney - City and Inner South	2016		44625	11
Sydney - City and Inner South	2016		49875	12
Sydney - City and Inner South	2016	(Other)		144
Sydney - City and Inner South	2016	(Other)	0	95
Sydney - City and Inner South	2016	(Other)	3937	11
Sydney - City and Inner South	2016	(Other)	5250	27
Sydney - City and Inner South	2016	(Other)	7875	35
Sydney - City and Inner South	2016	(Other)	10500	23
Sydney - City and Inner South	2016	(Other)	11812	121
Sydney - City and Inner South	2016	(Other)	14437	211
