SA4_NAME16	Year	Age5yr	ChildrenEverBorn	females
Migratory - Offshore - Shipping (Tas.)	2016	75-79	4	0
Migratory - Offshore - Shipping (Tas.)	2016	75-79	5	0
Migratory - Offshore - Shipping (Tas.)	2016	75-79	6	0
Migratory - Offshore - Shipping (Tas.)	2016	80-84		0
Migratory - Offshore - Shipping (Tas.)	2016	80-84	0	0
Migratory - Offshore - Shipping (Tas.)	2016	80-84	1	0
Migratory - Offshore - Shipping (Tas.)	2016	80-84	2	0
Migratory - Offshore - Shipping (Tas.)	2016	80-84	3	0
Migratory - Offshore - Shipping (Tas.)	2016	80-84	4	0
Migratory - Offshore - Shipping (Tas.)	2016	80-84	5	0
Migratory - Offshore - Shipping (Tas.)	2016	80-84	6	0
Migratory - Offshore - Shipping (Tas.)	2016	85+		0
Migratory - Offshore - Shipping (Tas.)	2016	85+	0	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	1	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	2	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	3	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	4	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	5	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	6	0
No usual address (Tas.)	2006	15-19		0
No usual address (Tas.)	2006	15-19	0	25
No usual address (Tas.)	2006	15-19	1	0
No usual address (Tas.)	2006	15-19	2	0
No usual address (Tas.)	2006	15-19	3	0
No usual address (Tas.)	2006	15-19	4	0
No usual address (Tas.)	2006	15-19	5	0
No usual address (Tas.)	2006	15-19	6	0
No usual address (Tas.)	2006	20-24		3
No usual address (Tas.)	2006	20-24	0	27
No usual address (Tas.)	2006	20-24	1	5
No usual address (Tas.)	2006	20-24	2	3
No usual address (Tas.)	2006	20-24	3	3
No usual address (Tas.)	2006	20-24	4	0
No usual address (Tas.)	2006	20-24	5	0
No usual address (Tas.)	2006	20-24	6	0
No usual address (Tas.)	2006	25-29		0
No usual address (Tas.)	2006	25-29	0	25
No usual address (Tas.)	2006	25-29	1	6
No usual address (Tas.)	2006	25-29	2	3
No usual address (Tas.)	2006	25-29	3	7
No usual address (Tas.)	2006	25-29	4	5
No usual address (Tas.)	2006	25-29	5	0
No usual address (Tas.)	2006	25-29	6	0
No usual address (Tas.)	2006	30-34		3
No usual address (Tas.)	2006	30-34	0	25
No usual address (Tas.)	2006	30-34	1	6
No usual address (Tas.)	2006	30-34	2	4
No usual address (Tas.)	2006	30-34	3	0
No usual address (Tas.)	2006	30-34	4	0
No usual address (Tas.)	2006	30-34	5	0
No usual address (Tas.)	2006	30-34	6	0
No usual address (Tas.)	2006	35-39		0
No usual address (Tas.)	2006	35-39	0	18
No usual address (Tas.)	2006	35-39	1	0
No usual address (Tas.)	2006	35-39	2	5
No usual address (Tas.)	2006	35-39	3	3
No usual address (Tas.)	2006	35-39	4	0
No usual address (Tas.)	2006	35-39	5	0
No usual address (Tas.)	2006	35-39	6	0
No usual address (Tas.)	2006	40-44		0
No usual address (Tas.)	2006	40-44	0	10
No usual address (Tas.)	2006	40-44	1	3
No usual address (Tas.)	2006	40-44	2	3
No usual address (Tas.)	2006	40-44	3	0
No usual address (Tas.)	2006	40-44	4	0
No usual address (Tas.)	2006	40-44	5	0
No usual address (Tas.)	2006	40-44	6	0
No usual address (Tas.)	2006	45-49		0
No usual address (Tas.)	2006	45-49	0	12
No usual address (Tas.)	2006	45-49	1	0
No usual address (Tas.)	2006	45-49	2	12
No usual address (Tas.)	2006	45-49	3	3
No usual address (Tas.)	2006	45-49	4	0
No usual address (Tas.)	2006	45-49	5	0
No usual address (Tas.)	2006	45-49	6	0
No usual address (Tas.)	2006	50-54		3
No usual address (Tas.)	2006	50-54	0	6
No usual address (Tas.)	2006	50-54	1	3
No usual address (Tas.)	2006	50-54	2	6
No usual address (Tas.)	2006	50-54	3	3
No usual address (Tas.)	2006	50-54	4	4
No usual address (Tas.)	2006	50-54	5	3
No usual address (Tas.)	2006	50-54	6	0
No usual address (Tas.)	2006	55-59		0
No usual address (Tas.)	2006	55-59	0	8
No usual address (Tas.)	2006	55-59	1	3
No usual address (Tas.)	2006	55-59	2	11
No usual address (Tas.)	2006	55-59	3	9
No usual address (Tas.)	2006	55-59	4	3
No usual address (Tas.)	2006	55-59	5	0
No usual address (Tas.)	2006	55-59	6	0
No usual address (Tas.)	2006	60-64		0
No usual address (Tas.)	2006	60-64	0	3
No usual address (Tas.)	2006	60-64	1	0
No usual address (Tas.)	2006	60-64	2	3
No usual address (Tas.)	2006	60-64	3	8
No usual address (Tas.)	2006	60-64	4	3
No usual address (Tas.)	2006	60-64	5	0
No usual address (Tas.)	2006	60-64	6	0
No usual address (Tas.)	2006	65-69		0
No usual address (Tas.)	2006	65-69	0	0
No usual address (Tas.)	2006	65-69	1	0
No usual address (Tas.)	2006	65-69	2	3
No usual address (Tas.)	2006	65-69	3	4
No usual address (Tas.)	2006	65-69	4	0
No usual address (Tas.)	2006	65-69	5	0
No usual address (Tas.)	2006	65-69	6	0
No usual address (Tas.)	2006	70-74		0
No usual address (Tas.)	2006	70-74	0	0
No usual address (Tas.)	2006	70-74	1	0
No usual address (Tas.)	2006	70-74	2	0
No usual address (Tas.)	2006	70-74	3	0
No usual address (Tas.)	2006	70-74	4	3
No usual address (Tas.)	2006	70-74	5	0
No usual address (Tas.)	2006	70-74	6	0
No usual address (Tas.)	2006	75-79		0
No usual address (Tas.)	2006	75-79	0	0
No usual address (Tas.)	2006	75-79	1	0
No usual address (Tas.)	2006	75-79	2	0
No usual address (Tas.)	2006	75-79	3	0
No usual address (Tas.)	2006	75-79	4	0
No usual address (Tas.)	2006	75-79	5	0
No usual address (Tas.)	2006	75-79	6	0
No usual address (Tas.)	2006	80-84		0
No usual address (Tas.)	2006	80-84	0	0
No usual address (Tas.)	2006	80-84	1	0
No usual address (Tas.)	2006	80-84	2	0
No usual address (Tas.)	2006	80-84	3	0
No usual address (Tas.)	2006	80-84	4	0
No usual address (Tas.)	2006	80-84	5	0
No usual address (Tas.)	2006	80-84	6	0
No usual address (Tas.)	2006	85+		0
No usual address (Tas.)	2006	85+	0	4
No usual address (Tas.)	2006	85+	1	0
No usual address (Tas.)	2006	85+	2	0
No usual address (Tas.)	2006	85+	3	0
No usual address (Tas.)	2006	85+	4	0
No usual address (Tas.)	2006	85+	5	0
No usual address (Tas.)	2006	85+	6	3
No usual address (Tas.)	2011	15-19		11
No usual address (Tas.)	2011	15-19	0	39
No usual address (Tas.)	2011	15-19	1	5
No usual address (Tas.)	2011	15-19	2	0
No usual address (Tas.)	2011	15-19	3	0
No usual address (Tas.)	2011	15-19	4	0
No usual address (Tas.)	2011	15-19	5	0
No usual address (Tas.)	2011	15-19	6	0
No usual address (Tas.)	2011	20-24		6
No usual address (Tas.)	2011	20-24	0	34
No usual address (Tas.)	2011	20-24	1	8
No usual address (Tas.)	2011	20-24	2	0
No usual address (Tas.)	2011	20-24	3	0
No usual address (Tas.)	2011	20-24	4	0
No usual address (Tas.)	2011	20-24	5	0
No usual address (Tas.)	2011	20-24	6	0
No usual address (Tas.)	2011	25-29		0
No usual address (Tas.)	2011	25-29	0	34
No usual address (Tas.)	2011	25-29	1	4
No usual address (Tas.)	2011	25-29	2	4
No usual address (Tas.)	2011	25-29	3	0
No usual address (Tas.)	2011	25-29	4	0
No usual address (Tas.)	2011	25-29	5	0
No usual address (Tas.)	2011	25-29	6	0
No usual address (Tas.)	2011	30-34		3
No usual address (Tas.)	2011	30-34	0	8
No usual address (Tas.)	2011	30-34	1	4
No usual address (Tas.)	2011	30-34	2	3
No usual address (Tas.)	2011	30-34	3	3
No usual address (Tas.)	2011	30-34	4	0
No usual address (Tas.)	2011	30-34	5	0
No usual address (Tas.)	2011	30-34	6	0
No usual address (Tas.)	2011	35-39		0
No usual address (Tas.)	2011	35-39	0	11
No usual address (Tas.)	2011	35-39	1	3
No usual address (Tas.)	2011	35-39	2	0
No usual address (Tas.)	2011	35-39	3	5
No usual address (Tas.)	2011	35-39	4	4
No usual address (Tas.)	2011	35-39	5	0
No usual address (Tas.)	2011	35-39	6	0
No usual address (Tas.)	2011	40-44		0
No usual address (Tas.)	2011	40-44	0	9
No usual address (Tas.)	2011	40-44	1	3
No usual address (Tas.)	2011	40-44	2	8
No usual address (Tas.)	2011	40-44	3	12
No usual address (Tas.)	2011	40-44	4	0
No usual address (Tas.)	2011	40-44	5	0
No usual address (Tas.)	2011	40-44	6	0
No usual address (Tas.)	2011	45-49		0
No usual address (Tas.)	2011	45-49	0	10
No usual address (Tas.)	2011	45-49	1	0
No usual address (Tas.)	2011	45-49	2	7
No usual address (Tas.)	2011	45-49	3	5
No usual address (Tas.)	2011	45-49	4	3
No usual address (Tas.)	2011	45-49	5	0
No usual address (Tas.)	2011	45-49	6	0
No usual address (Tas.)	2011	50-54		0
No usual address (Tas.)	2011	50-54	0	7
No usual address (Tas.)	2011	50-54	1	3
No usual address (Tas.)	2011	50-54	2	13
No usual address (Tas.)	2011	50-54	3	7
No usual address (Tas.)	2011	50-54	4	3
No usual address (Tas.)	2011	50-54	5	0
No usual address (Tas.)	2011	50-54	6	3
No usual address (Tas.)	2011	55-59		0
No usual address (Tas.)	2011	55-59	0	7
No usual address (Tas.)	2011	55-59	1	3
No usual address (Tas.)	2011	55-59	2	12
No usual address (Tas.)	2011	55-59	3	4
No usual address (Tas.)	2011	55-59	4	3
No usual address (Tas.)	2011	55-59	5	3
No usual address (Tas.)	2011	55-59	6	0
No usual address (Tas.)	2011	60-64		9
No usual address (Tas.)	2011	60-64	0	4
No usual address (Tas.)	2011	60-64	1	7
No usual address (Tas.)	2011	60-64	2	13
No usual address (Tas.)	2011	60-64	3	4
No usual address (Tas.)	2011	60-64	4	3
No usual address (Tas.)	2011	60-64	5	0
No usual address (Tas.)	2011	60-64	6	0
No usual address (Tas.)	2011	65-69		0
No usual address (Tas.)	2011	65-69	0	3
No usual address (Tas.)	2011	65-69	1	0
No usual address (Tas.)	2011	65-69	2	5
No usual address (Tas.)	2011	65-69	3	5
No usual address (Tas.)	2011	65-69	4	0
No usual address (Tas.)	2011	65-69	5	0
No usual address (Tas.)	2011	65-69	6	0
No usual address (Tas.)	2011	70-74		7
No usual address (Tas.)	2011	70-74	0	0
No usual address (Tas.)	2011	70-74	1	3
No usual address (Tas.)	2011	70-74	2	0
No usual address (Tas.)	2011	70-74	3	0
No usual address (Tas.)	2011	70-74	4	0
No usual address (Tas.)	2011	70-74	5	0
No usual address (Tas.)	2011	70-74	6	3
No usual address (Tas.)	2011	75-79		0
No usual address (Tas.)	2011	75-79	0	0
No usual address (Tas.)	2011	75-79	1	0
No usual address (Tas.)	2011	75-79	2	0
No usual address (Tas.)	2011	75-79	3	0
No usual address (Tas.)	2011	75-79	4	0
No usual address (Tas.)	2011	75-79	5	0
No usual address (Tas.)	2011	75-79	6	0
No usual address (Tas.)	2011	80-84		3
No usual address (Tas.)	2011	80-84	0	0
No usual address (Tas.)	2011	80-84	1	0
No usual address (Tas.)	2011	80-84	2	3
No usual address (Tas.)	2011	80-84	3	0
No usual address (Tas.)	2011	80-84	4	0
No usual address (Tas.)	2011	80-84	5	0
No usual address (Tas.)	2011	80-84	6	0
No usual address (Tas.)	2011	85+		0
No usual address (Tas.)	2011	85+	0	0
No usual address (Tas.)	2011	85+	1	0
No usual address (Tas.)	2011	85+	2	0
No usual address (Tas.)	2011	85+	3	0
No usual address (Tas.)	2011	85+	4	0
No usual address (Tas.)	2011	85+	5	0
No usual address (Tas.)	2011	85+	6	0
No usual address (Tas.)	2016	15-19		3
No usual address (Tas.)	2016	15-19	0	22
No usual address (Tas.)	2016	15-19	1	0
No usual address (Tas.)	2016	15-19	2	0
No usual address (Tas.)	2016	15-19	3	0
No usual address (Tas.)	2016	15-19	4	0
No usual address (Tas.)	2016	15-19	5	0
No usual address (Tas.)	2016	15-19	6	0
No usual address (Tas.)	2016	20-24		8
No usual address (Tas.)	2016	20-24	0	14
No usual address (Tas.)	2016	20-24	1	3
No usual address (Tas.)	2016	20-24	2	4
No usual address (Tas.)	2016	20-24	3	0
No usual address (Tas.)	2016	20-24	4	0
No usual address (Tas.)	2016	20-24	5	0
No usual address (Tas.)	2016	20-24	6	0
No usual address (Tas.)	2016	25-29		4
No usual address (Tas.)	2016	25-29	0	29
No usual address (Tas.)	2016	25-29	1	4
No usual address (Tas.)	2016	25-29	2	0
No usual address (Tas.)	2016	25-29	3	0
No usual address (Tas.)	2016	25-29	4	0
No usual address (Tas.)	2016	25-29	5	0
No usual address (Tas.)	2016	25-29	6	0
No usual address (Tas.)	2016	30-34		3
No usual address (Tas.)	2016	30-34	0	10
No usual address (Tas.)	2016	30-34	1	3
No usual address (Tas.)	2016	30-34	2	5
No usual address (Tas.)	2016	30-34	3	0
No usual address (Tas.)	2016	30-34	4	0
No usual address (Tas.)	2016	30-34	5	0
No usual address (Tas.)	2016	30-34	6	0
No usual address (Tas.)	2016	35-39		3
No usual address (Tas.)	2016	35-39	0	14
No usual address (Tas.)	2016	35-39	1	3
No usual address (Tas.)	2016	35-39	2	7
No usual address (Tas.)	2016	35-39	3	5
No usual address (Tas.)	2016	35-39	4	0
No usual address (Tas.)	2016	35-39	5	0
No usual address (Tas.)	2016	35-39	6	0
No usual address (Tas.)	2016	40-44		3
No usual address (Tas.)	2016	40-44	0	8
No usual address (Tas.)	2016	40-44	1	4
No usual address (Tas.)	2016	40-44	2	0
No usual address (Tas.)	2016	40-44	3	3
No usual address (Tas.)	2016	40-44	4	0
No usual address (Tas.)	2016	40-44	5	0
No usual address (Tas.)	2016	40-44	6	0
No usual address (Tas.)	2016	45-49		9
No usual address (Tas.)	2016	45-49	0	4
No usual address (Tas.)	2016	45-49	1	8
No usual address (Tas.)	2016	45-49	2	4
No usual address (Tas.)	2016	45-49	3	3
No usual address (Tas.)	2016	45-49	4	4
No usual address (Tas.)	2016	45-49	5	0
No usual address (Tas.)	2016	45-49	6	0
No usual address (Tas.)	2016	50-54		10
No usual address (Tas.)	2016	50-54	0	7
No usual address (Tas.)	2016	50-54	1	0
No usual address (Tas.)	2016	50-54	2	7
No usual address (Tas.)	2016	50-54	3	4
No usual address (Tas.)	2016	50-54	4	3
No usual address (Tas.)	2016	50-54	5	0
No usual address (Tas.)	2016	50-54	6	0
No usual address (Tas.)	2016	55-59		3
No usual address (Tas.)	2016	55-59	0	3
No usual address (Tas.)	2016	55-59	1	0
No usual address (Tas.)	2016	55-59	2	6
No usual address (Tas.)	2016	55-59	3	3
No usual address (Tas.)	2016	55-59	4	0
No usual address (Tas.)	2016	55-59	5	0
No usual address (Tas.)	2016	55-59	6	0
No usual address (Tas.)	2016	60-64		3
No usual address (Tas.)	2016	60-64	0	7
No usual address (Tas.)	2016	60-64	1	3
No usual address (Tas.)	2016	60-64	2	6
No usual address (Tas.)	2016	60-64	3	10
No usual address (Tas.)	2016	60-64	4	4
No usual address (Tas.)	2016	60-64	5	0
No usual address (Tas.)	2016	60-64	6	0
No usual address (Tas.)	2016	65-69		7
No usual address (Tas.)	2016	65-69	0	4
No usual address (Tas.)	2016	65-69	1	3
No usual address (Tas.)	2016	65-69	2	11
No usual address (Tas.)	2016	65-69	3	7
No usual address (Tas.)	2016	65-69	4	0
No usual address (Tas.)	2016	65-69	5	0
No usual address (Tas.)	2016	65-69	6	0
No usual address (Tas.)	2016	70-74		0
No usual address (Tas.)	2016	70-74	0	3
No usual address (Tas.)	2016	70-74	1	0
No usual address (Tas.)	2016	70-74	2	3
No usual address (Tas.)	2016	70-74	3	3
No usual address (Tas.)	2016	70-74	4	3
No usual address (Tas.)	2016	70-74	5	0
No usual address (Tas.)	2016	70-74	6	0
No usual address (Tas.)	2016	75-79		0
No usual address (Tas.)	2016	75-79	0	0
No usual address (Tas.)	2016	75-79	1	0
No usual address (Tas.)	2016	75-79	2	0
No usual address (Tas.)	2016	75-79	3	0
No usual address (Tas.)	2016	75-79	4	0
No usual address (Tas.)	2016	75-79	5	0
No usual address (Tas.)	2016	75-79	6	0
No usual address (Tas.)	2016	80-84		0
No usual address (Tas.)	2016	80-84	0	0
No usual address (Tas.)	2016	80-84	1	0
No usual address (Tas.)	2016	80-84	2	0
No usual address (Tas.)	2016	80-84	3	0
No usual address (Tas.)	2016	80-84	4	0
No usual address (Tas.)	2016	80-84	5	0
No usual address (Tas.)	2016	80-84	6	0
No usual address (Tas.)	2016	85+		0
No usual address (Tas.)	2016	85+	0	0
No usual address (Tas.)	2016	85+	1	0
No usual address (Tas.)	2016	85+	2	0
No usual address (Tas.)	2016	85+	3	0
No usual address (Tas.)	2016	85+	4	0
No usual address (Tas.)	2016	85+	5	0
No usual address (Tas.)	2016	85+	6	0
Darwin	2006	15-19		567
Darwin	2006	15-19	0	2745
Darwin	2006	15-19	1	94
Darwin	2006	15-19	2	17
Darwin	2006	15-19	3	0
Darwin	2006	15-19	4	0
Darwin	2006	15-19	5	0
Darwin	2006	15-19	6	3
Darwin	2006	20-24		414
Darwin	2006	20-24	0	2630
Darwin	2006	20-24	1	426
Darwin	2006	20-24	2	164
Darwin	2006	20-24	3	51
Darwin	2006	20-24	4	12
Darwin	2006	20-24	5	0
Darwin	2006	20-24	6	0
Darwin	2006	25-29		433
Darwin	2006	25-29	0	2253
Darwin	2006	25-29	1	686
Darwin	2006	25-29	2	585
Darwin	2006	25-29	3	233
Darwin	2006	25-29	4	64
Darwin	2006	25-29	5	16
Darwin	2006	25-29	6	10
Darwin	2006	30-34		448
Darwin	2006	30-34	0	1578
Darwin	2006	30-34	1	825
Darwin	2006	30-34	2	970
Darwin	2006	30-34	3	475
Darwin	2006	30-34	4	153
Darwin	2006	30-34	5	52
Darwin	2006	30-34	6	33
Darwin	2006	35-39		455
Darwin	2006	35-39	0	919
Darwin	2006	35-39	1	690
Darwin	2006	35-39	2	1352
Darwin	2006	35-39	3	742
Darwin	2006	35-39	4	251
Darwin	2006	35-39	5	86
Darwin	2006	35-39	6	50
Darwin	2006	40-44		435
Darwin	2006	40-44	0	741
Darwin	2006	40-44	1	519
Darwin	2006	40-44	2	1301
Darwin	2006	40-44	3	764
Darwin	2006	40-44	4	286
Darwin	2006	40-44	5	79
Darwin	2006	40-44	6	58
Darwin	2006	45-49		404
Darwin	2006	45-49	0	578
Darwin	2006	45-49	1	478
Darwin	2006	45-49	2	1242
Darwin	2006	45-49	3	801
Darwin	2006	45-49	4	334
Darwin	2006	45-49	5	101
Darwin	2006	45-49	6	61
Darwin	2006	50-54		330
Darwin	2006	50-54	0	447
Darwin	2006	50-54	1	374
Darwin	2006	50-54	2	1178
Darwin	2006	50-54	3	720
Darwin	2006	50-54	4	304
Darwin	2006	50-54	5	92
Darwin	2006	50-54	6	49
Darwin	2006	55-59		243
Darwin	2006	55-59	0	277
Darwin	2006	55-59	1	283
Darwin	2006	55-59	2	883
Darwin	2006	55-59	3	645
Darwin	2006	55-59	4	285
Darwin	2006	55-59	5	104
Darwin	2006	55-59	6	62
Darwin	2006	60-64		169
Darwin	2006	60-64	0	190
Darwin	2006	60-64	1	150
Darwin	2006	60-64	2	507
Darwin	2006	60-64	3	378
Darwin	2006	60-64	4	188
Darwin	2006	60-64	5	55
Darwin	2006	60-64	6	67
Darwin	2006	65-69		99
Darwin	2006	65-69	0	101
Darwin	2006	65-69	1	78
Darwin	2006	65-69	2	245
Darwin	2006	65-69	3	217
Darwin	2006	65-69	4	142
Darwin	2006	65-69	5	68
Darwin	2006	65-69	6	81
Darwin	2006	70-74		69
Darwin	2006	70-74	0	53
Darwin	2006	70-74	1	37
Darwin	2006	70-74	2	101
Darwin	2006	70-74	3	107
Darwin	2006	70-74	4	103
Darwin	2006	70-74	5	45
Darwin	2006	70-74	6	89
Darwin	2006	75-79		69
Darwin	2006	75-79	0	41
Darwin	2006	75-79	1	44
Darwin	2006	75-79	2	67
Darwin	2006	75-79	3	73
Darwin	2006	75-79	4	65
Darwin	2006	75-79	5	40
Darwin	2006	75-79	6	55
Darwin	2006	80-84		54
Darwin	2006	80-84	0	21
Darwin	2006	80-84	1	30
Darwin	2006	80-84	2	50
Darwin	2006	80-84	3	39
Darwin	2006	80-84	4	40
Darwin	2006	80-84	5	23
Darwin	2006	80-84	6	44
Darwin	2006	85+		22
Darwin	2006	85+	0	13
Darwin	2006	85+	1	41
Darwin	2006	85+	2	38
Darwin	2006	85+	3	27
Darwin	2006	85+	4	18
Darwin	2006	85+	5	5
Darwin	2006	85+	6	20
Darwin	2011	15-19		562
Darwin	2011	15-19	0	3037
Darwin	2011	15-19	1	85
Darwin	2011	15-19	2	6
Darwin	2011	15-19	3	0
Darwin	2011	15-19	4	3
Darwin	2011	15-19	5	0
Darwin	2011	15-19	6	4
Darwin	2011	20-24		462
Darwin	2011	20-24	0	2972
Darwin	2011	20-24	1	484
Darwin	2011	20-24	2	186
Darwin	2011	20-24	3	56
Darwin	2011	20-24	4	4
Darwin	2011	20-24	5	3
Darwin	2011	20-24	6	0
Darwin	2011	25-29		601
Darwin	2011	25-29	0	2995
Darwin	2011	25-29	1	854
Darwin	2011	25-29	2	565
Darwin	2011	25-29	3	188
Darwin	2011	25-29	4	53
Darwin	2011	25-29	5	27
Darwin	2011	25-29	6	12
Darwin	2011	30-34		502
Darwin	2011	30-34	0	1788
Darwin	2011	30-34	1	909
Darwin	2011	30-34	2	1115
Darwin	2011	30-34	3	423
Darwin	2011	30-34	4	156
Darwin	2011	30-34	5	44
Darwin	2011	30-34	6	27
Darwin	2011	35-39		507
Darwin	2011	35-39	0	1110
Darwin	2011	35-39	1	733
Darwin	2011	35-39	2	1382
Darwin	2011	35-39	3	682
Darwin	2011	35-39	4	267
Darwin	2011	35-39	5	87
Darwin	2011	35-39	6	63
Darwin	2011	40-44		506
Darwin	2011	40-44	0	791
Darwin	2011	40-44	1	595
Darwin	2011	40-44	2	1515
Darwin	2011	40-44	3	863
Darwin	2011	40-44	4	297
Darwin	2011	40-44	5	110
Darwin	2011	40-44	6	74
Darwin	2011	45-49		467
Darwin	2011	45-49	0	740
Darwin	2011	45-49	1	522
Darwin	2011	45-49	2	1286
Darwin	2011	45-49	3	818
Darwin	2011	45-49	4	289
Darwin	2011	45-49	5	102
Darwin	2011	45-49	6	69
Darwin	2011	50-54		369
Darwin	2011	50-54	0	558
Darwin	2011	50-54	1	477
Darwin	2011	50-54	2	1258
Darwin	2011	50-54	3	762
Darwin	2011	50-54	4	366
Darwin	2011	50-54	5	109
Darwin	2011	50-54	6	52
Darwin	2011	55-59		328
Darwin	2011	55-59	0	383
Darwin	2011	55-59	1	360
