SA4_NAME16	Year	Age	Sex	persons
Newcastle and Lake Macquarie	2011	55-64	M	20641
Newcastle and Lake Macquarie	2011	65-74	F	15499
Newcastle and Lake Macquarie	2011	65-74	M	14274
Newcastle and Lake Macquarie	2011	75-84	F	11492
Newcastle and Lake Macquarie	2011	75-84	M	8709
Newcastle and Lake Macquarie	2011	85+	F	5685
Newcastle and Lake Macquarie	2011	85+	M	3043
Newcastle and Lake Macquarie	2016	0-4	F	10245
Newcastle and Lake Macquarie	2016	0-4	M	11119
Newcastle and Lake Macquarie	2016	5-14	F	20435
Newcastle and Lake Macquarie	2016	5-14	M	21610
Newcastle and Lake Macquarie	2016	15-19	F	10367
Newcastle and Lake Macquarie	2016	15-19	M	11055
Newcastle and Lake Macquarie	2016	20-24	F	12279
Newcastle and Lake Macquarie	2016	20-24	M	12627
Newcastle and Lake Macquarie	2016	25-34	F	23199
Newcastle and Lake Macquarie	2016	25-34	M	23140
Newcastle and Lake Macquarie	2016	35-44	F	22753
Newcastle and Lake Macquarie	2016	35-44	M	21580
Newcastle and Lake Macquarie	2016	45-54	F	23735
Newcastle and Lake Macquarie	2016	45-54	M	22834
Newcastle and Lake Macquarie	2016	55-64	F	23227
Newcastle and Lake Macquarie	2016	55-64	M	21925
Newcastle and Lake Macquarie	2016	65-74	F	18906
Newcastle and Lake Macquarie	2016	65-74	M	17365
Newcastle and Lake Macquarie	2016	75-84	F	11526
Newcastle and Lake Macquarie	2016	75-84	M	9251
Newcastle and Lake Macquarie	2016	85+	F	6408
Newcastle and Lake Macquarie	2016	85+	M	3517
Richmond - Tweed	2006	0-4	F	6047
Richmond - Tweed	2006	0-4	M	6256
Richmond - Tweed	2006	5-14	F	14913
Richmond - Tweed	2006	5-14	M	15442
Richmond - Tweed	2006	15-19	F	7270
Richmond - Tweed	2006	15-19	M	7848
Richmond - Tweed	2006	20-24	F	5028
Richmond - Tweed	2006	20-24	M	5440
Richmond - Tweed	2006	25-34	F	10861
Richmond - Tweed	2006	25-34	M	10005
Richmond - Tweed	2006	35-44	F	15524
Richmond - Tweed	2006	35-44	M	13880
Richmond - Tweed	2006	45-54	F	17567
Richmond - Tweed	2006	45-54	M	16628
Richmond - Tweed	2006	55-64	F	13454
Richmond - Tweed	2006	55-64	M	13572
Richmond - Tweed	2006	65-74	F	10227
Richmond - Tweed	2006	65-74	M	9332
Richmond - Tweed	2006	75-84	F	8328
Richmond - Tweed	2006	75-84	M	6786
Richmond - Tweed	2006	85+	F	3171
Richmond - Tweed	2006	85+	M	1751
Richmond - Tweed	2011	0-4	F	6399
Richmond - Tweed	2011	0-4	M	6894
Richmond - Tweed	2011	5-14	F	14291
Richmond - Tweed	2011	5-14	M	14774
Richmond - Tweed	2011	15-19	F	6943
Richmond - Tweed	2011	15-19	M	7443
Richmond - Tweed	2011	20-24	F	5119
Richmond - Tweed	2011	20-24	M	5353
Richmond - Tweed	2011	25-34	F	10815
Richmond - Tweed	2011	25-34	M	9957
Richmond - Tweed	2011	35-44	F	15186
Richmond - Tweed	2011	35-44	M	13372
Richmond - Tweed	2011	45-54	F	17893
Richmond - Tweed	2011	45-54	M	16438
Richmond - Tweed	2011	55-64	F	16420
Richmond - Tweed	2011	55-64	M	16322
Richmond - Tweed	2011	65-74	F	11374
Richmond - Tweed	2011	65-74	M	10710
Richmond - Tweed	2011	75-84	F	8478
Richmond - Tweed	2011	75-84	M	6933
Richmond - Tweed	2011	85+	F	4108
Richmond - Tweed	2011	85+	M	2396
Richmond - Tweed	2016	0-4	F	6049
Richmond - Tweed	2016	0-4	M	6361
Richmond - Tweed	2016	5-14	F	13944
Richmond - Tweed	2016	5-14	M	14721
Richmond - Tweed	2016	15-19	F	6731
Richmond - Tweed	2016	15-19	M	7042
Richmond - Tweed	2016	20-24	F	5186
Richmond - Tweed	2016	20-24	M	5403
Richmond - Tweed	2016	25-34	F	11534
Richmond - Tweed	2016	25-34	M	10669
Richmond - Tweed	2016	35-44	F	14706
Richmond - Tweed	2016	35-44	M	13062
Richmond - Tweed	2016	45-54	F	17307
Richmond - Tweed	2016	45-54	M	15674
Richmond - Tweed	2016	55-64	F	19231
Richmond - Tweed	2016	55-64	M	18015
Richmond - Tweed	2016	65-74	F	14705
Richmond - Tweed	2016	65-74	M	14655
Richmond - Tweed	2016	75-84	F	8968
Richmond - Tweed	2016	75-84	M	7585
Richmond - Tweed	2016	85+	F	4981
Richmond - Tweed	2016	85+	M	3063
Riverina	2006	0-4	F	5069
Riverina	2006	0-4	M	5335
Riverina	2006	5-14	F	10907
Riverina	2006	5-14	M	11541
Riverina	2006	15-19	F	5344
Riverina	2006	15-19	M	5823
Riverina	2006	20-24	F	4506
Riverina	2006	20-24	M	4844
Riverina	2006	25-34	F	8687
Riverina	2006	25-34	M	8666
Riverina	2006	35-44	F	10048
Riverina	2006	35-44	M	9958
Riverina	2006	45-54	F	9934
Riverina	2006	45-54	M	10161
Riverina	2006	55-64	F	7861
Riverina	2006	55-64	M	8096
Riverina	2006	65-74	F	5775
Riverina	2006	65-74	M	5584
Riverina	2006	75-84	F	4292
Riverina	2006	75-84	M	3297
Riverina	2006	85+	F	1713
Riverina	2006	85+	M	766
Riverina	2011	0-4	F	5209
Riverina	2011	0-4	M	5301
Riverina	2011	5-14	F	10386
Riverina	2011	5-14	M	11042
Riverina	2011	15-19	F	5225
Riverina	2011	15-19	M	5570
Riverina	2011	20-24	F	4768
Riverina	2011	20-24	M	4952
Riverina	2011	25-34	F	8547
Riverina	2011	25-34	M	8457
Riverina	2011	35-44	F	9503
Riverina	2011	35-44	M	9322
Riverina	2011	45-54	F	10111
Riverina	2011	45-54	M	10288
Riverina	2011	55-64	F	8748
Riverina	2011	55-64	M	9100
Riverina	2011	65-74	F	6288
Riverina	2011	65-74	M	6196
Riverina	2011	75-84	F	4373
Riverina	2011	75-84	M	3605
Riverina	2011	85+	F	2093
Riverina	2011	85+	M	1033
Riverina	2016	0-4	F	4801
Riverina	2016	0-4	M	5164
Riverina	2016	5-14	F	10372
Riverina	2016	5-14	M	10752
Riverina	2016	15-19	F	4862
Riverina	2016	15-19	M	5286
Riverina	2016	20-24	F	4821
Riverina	2016	20-24	M	4940
Riverina	2016	25-34	F	9477
Riverina	2016	25-34	M	9501
Riverina	2016	35-44	F	9060
Riverina	2016	35-44	M	9120
Riverina	2016	45-54	F	9933
Riverina	2016	45-54	M	9956
Riverina	2016	55-64	F	9871
Riverina	2016	55-64	M	9958
Riverina	2016	65-74	F	7601
Riverina	2016	65-74	M	7442
Riverina	2016	75-84	F	4883
Riverina	2016	75-84	M	4180
Riverina	2016	85+	F	2528
Riverina	2016	85+	M	1425
Southern Highlands and Shoalhaven	2006	0-4	F	3590
Southern Highlands and Shoalhaven	2006	0-4	M	3785
Southern Highlands and Shoalhaven	2006	5-14	F	9055
Southern Highlands and Shoalhaven	2006	5-14	M	9376
Southern Highlands and Shoalhaven	2006	15-19	F	4246
Southern Highlands and Shoalhaven	2006	15-19	M	4501
Southern Highlands and Shoalhaven	2006	20-24	F	2552
Southern Highlands and Shoalhaven	2006	20-24	M	2693
Southern Highlands and Shoalhaven	2006	25-34	F	5870
Southern Highlands and Shoalhaven	2006	25-34	M	5452
Southern Highlands and Shoalhaven	2006	35-44	F	8796
Southern Highlands and Shoalhaven	2006	35-44	M	7847
Southern Highlands and Shoalhaven	2006	45-54	F	9362
Southern Highlands and Shoalhaven	2006	45-54	M	8963
Southern Highlands and Shoalhaven	2006	55-64	F	9475
Southern Highlands and Shoalhaven	2006	55-64	M	8828
Southern Highlands and Shoalhaven	2006	65-74	F	7319
Southern Highlands and Shoalhaven	2006	65-74	M	7124
Southern Highlands and Shoalhaven	2006	75-84	F	4928
Southern Highlands and Shoalhaven	2006	75-84	M	4292
Southern Highlands and Shoalhaven	2006	85+	F	1723
Southern Highlands and Shoalhaven	2006	85+	M	895
Southern Highlands and Shoalhaven	2011	0-4	F	3839
Southern Highlands and Shoalhaven	2011	0-4	M	3917
Southern Highlands and Shoalhaven	2011	5-14	F	8465
Southern Highlands and Shoalhaven	2011	5-14	M	8732
Southern Highlands and Shoalhaven	2011	15-19	F	4234
Southern Highlands and Shoalhaven	2011	15-19	M	4434
Southern Highlands and Shoalhaven	2011	20-24	F	2906
Southern Highlands and Shoalhaven	2011	20-24	M	3198
Southern Highlands and Shoalhaven	2011	25-34	F	5654
Southern Highlands and Shoalhaven	2011	25-34	M	5462
Southern Highlands and Shoalhaven	2011	35-44	F	8199
Southern Highlands and Shoalhaven	2011	35-44	M	7481
Southern Highlands and Shoalhaven	2011	45-54	F	9916
Southern Highlands and Shoalhaven	2011	45-54	M	9309
Southern Highlands and Shoalhaven	2011	55-64	F	10450
Southern Highlands and Shoalhaven	2011	55-64	M	9618
Southern Highlands and Shoalhaven	2011	65-74	F	8702
Southern Highlands and Shoalhaven	2011	65-74	M	8443
Southern Highlands and Shoalhaven	2011	75-84	F	5435
Southern Highlands and Shoalhaven	2011	75-84	M	4880
Southern Highlands and Shoalhaven	2011	85+	F	2338
Southern Highlands and Shoalhaven	2011	85+	M	1403
Southern Highlands and Shoalhaven	2016	0-4	F	3619
Southern Highlands and Shoalhaven	2016	0-4	M	3862
Southern Highlands and Shoalhaven	2016	5-14	F	8421
Southern Highlands and Shoalhaven	2016	5-14	M	8786
Southern Highlands and Shoalhaven	2016	15-19	F	4177
Southern Highlands and Shoalhaven	2016	15-19	M	4149
Southern Highlands and Shoalhaven	2016	20-24	F	3046
Southern Highlands and Shoalhaven	2016	20-24	M	3456
Southern Highlands and Shoalhaven	2016	25-34	F	6606
Southern Highlands and Shoalhaven	2016	25-34	M	6668
Southern Highlands and Shoalhaven	2016	35-44	F	7765
Southern Highlands and Shoalhaven	2016	35-44	M	7371
Southern Highlands and Shoalhaven	2016	45-54	F	9798
Southern Highlands and Shoalhaven	2016	45-54	M	8951
Southern Highlands and Shoalhaven	2016	55-64	F	11510
Southern Highlands and Shoalhaven	2016	55-64	M	10459
Southern Highlands and Shoalhaven	2016	65-74	F	11320
Southern Highlands and Shoalhaven	2016	65-74	M	10740
Southern Highlands and Shoalhaven	2016	75-84	F	6275
Southern Highlands and Shoalhaven	2016	75-84	M	5793
Southern Highlands and Shoalhaven	2016	85+	F	2743
Southern Highlands and Shoalhaven	2016	85+	M	1843
Sydney - Baulkham Hills and Hawkesbury	2006	0-4	F	6306
Sydney - Baulkham Hills and Hawkesbury	2006	0-4	M	6659
Sydney - Baulkham Hills and Hawkesbury	2006	5-14	F	14882
Sydney - Baulkham Hills and Hawkesbury	2006	5-14	M	15874
Sydney - Baulkham Hills and Hawkesbury	2006	15-19	F	8012
Sydney - Baulkham Hills and Hawkesbury	2006	15-19	M	8307
Sydney - Baulkham Hills and Hawkesbury	2006	20-24	F	6386
Sydney - Baulkham Hills and Hawkesbury	2006	20-24	M	6640
Sydney - Baulkham Hills and Hawkesbury	2006	25-34	F	11407
Sydney - Baulkham Hills and Hawkesbury	2006	25-34	M	10504
Sydney - Baulkham Hills and Hawkesbury	2006	35-44	F	16260
Sydney - Baulkham Hills and Hawkesbury	2006	35-44	M	14528
Sydney - Baulkham Hills and Hawkesbury	2006	45-54	F	15889
Sydney - Baulkham Hills and Hawkesbury	2006	45-54	M	15098
Sydney - Baulkham Hills and Hawkesbury	2006	55-64	F	11555
Sydney - Baulkham Hills and Hawkesbury	2006	55-64	M	12094
Sydney - Baulkham Hills and Hawkesbury	2006	65-74	F	5046
Sydney - Baulkham Hills and Hawkesbury	2006	65-74	M	5341
Sydney - Baulkham Hills and Hawkesbury	2006	75-84	F	3579
Sydney - Baulkham Hills and Hawkesbury	2006	75-84	M	2658
Sydney - Baulkham Hills and Hawkesbury	2006	85+	F	1757
Sydney - Baulkham Hills and Hawkesbury	2006	85+	M	752
Sydney - Baulkham Hills and Hawkesbury	2011	0-4	F	6388
Sydney - Baulkham Hills and Hawkesbury	2011	0-4	M	6858
Sydney - Baulkham Hills and Hawkesbury	2011	5-14	F	15108
Sydney - Baulkham Hills and Hawkesbury	2011	5-14	M	16181
Sydney - Baulkham Hills and Hawkesbury	2011	15-19	F	7763
Sydney - Baulkham Hills and Hawkesbury	2011	15-19	M	8397
Sydney - Baulkham Hills and Hawkesbury	2011	20-24	F	6642
Sydney - Baulkham Hills and Hawkesbury	2011	20-24	M	6957
Sydney - Baulkham Hills and Hawkesbury	2011	25-34	F	10592
Sydney - Baulkham Hills and Hawkesbury	2011	25-34	M	10037
Sydney - Baulkham Hills and Hawkesbury	2011	35-44	F	16684
Sydney - Baulkham Hills and Hawkesbury	2011	35-44	M	14722
Sydney - Baulkham Hills and Hawkesbury	2011	45-54	F	16584
Sydney - Baulkham Hills and Hawkesbury	2011	45-54	M	15837
Sydney - Baulkham Hills and Hawkesbury	2011	55-64	F	13357
Sydney - Baulkham Hills and Hawkesbury	2011	55-64	M	13118
Sydney - Baulkham Hills and Hawkesbury	2011	65-74	F	7400
Sydney - Baulkham Hills and Hawkesbury	2011	65-74	M	7680
Sydney - Baulkham Hills and Hawkesbury	2011	75-84	F	3739
Sydney - Baulkham Hills and Hawkesbury	2011	75-84	M	3185
Sydney - Baulkham Hills and Hawkesbury	2011	85+	F	2144
Sydney - Baulkham Hills and Hawkesbury	2011	85+	M	1044
Sydney - Baulkham Hills and Hawkesbury	2016	0-4	F	6469
Sydney - Baulkham Hills and Hawkesbury	2016	0-4	M	6875
Sydney - Baulkham Hills and Hawkesbury	2016	5-14	F	16254
Sydney - Baulkham Hills and Hawkesbury	2016	5-14	M	17358
Sydney - Baulkham Hills and Hawkesbury	2016	15-19	F	7991
Sydney - Baulkham Hills and Hawkesbury	2016	15-19	M	8631
Sydney - Baulkham Hills and Hawkesbury	2016	20-24	F	6791
Sydney - Baulkham Hills and Hawkesbury	2016	20-24	M	7380
Sydney - Baulkham Hills and Hawkesbury	2016	25-34	F	11728
Sydney - Baulkham Hills and Hawkesbury	2016	25-34	M	11229
Sydney - Baulkham Hills and Hawkesbury	2016	35-44	F	16993
Sydney - Baulkham Hills and Hawkesbury	2016	35-44	M	15195
Sydney - Baulkham Hills and Hawkesbury	2016	45-54	F	17354
Sydney - Baulkham Hills and Hawkesbury	2016	45-54	M	16492
Sydney - Baulkham Hills and Hawkesbury	2016	55-64	F	14264
Sydney - Baulkham Hills and Hawkesbury	2016	55-64	M	13680
Sydney - Baulkham Hills and Hawkesbury	2016	65-74	F	10240
Sydney - Baulkham Hills and Hawkesbury	2016	65-74	M	9857
Sydney - Baulkham Hills and Hawkesbury	2016	75-84	F	4715
Sydney - Baulkham Hills and Hawkesbury	2016	75-84	M	4248
Sydney - Baulkham Hills and Hawkesbury	2016	85+	F	2541
Sydney - Baulkham Hills and Hawkesbury	2016	85+	M	1458
Sydney - Blacktown	2006	0-4	F	10887
Sydney - Blacktown	2006	0-4	M	11699
Sydney - Blacktown	2006	5-14	F	21688
Sydney - Blacktown	2006	5-14	M	23020
Sydney - Blacktown	2006	15-19	F	9827
Sydney - Blacktown	2006	15-19	M	10479
Sydney - Blacktown	2006	20-24	F	9821
Sydney - Blacktown	2006	20-24	M	9836
Sydney - Blacktown	2006	25-34	F	21749
Sydney - Blacktown	2006	25-34	M	20239
Sydney - Blacktown	2006	35-44	F	21042
Sydney - Blacktown	2006	35-44	M	20658
Sydney - Blacktown	2006	45-54	F	17923
Sydney - Blacktown	2006	45-54	M	17452
Sydney - Blacktown	2006	55-64	F	12536
Sydney - Blacktown	2006	55-64	M	12629
Sydney - Blacktown	2006	65-74	F	6868
Sydney - Blacktown	2006	65-74	M	6212
Sydney - Blacktown	2006	75-84	F	4273
Sydney - Blacktown	2006	75-84	M	3127
Sydney - Blacktown	2006	85+	F	1374
Sydney - Blacktown	2006	85+	M	579
Sydney - Blacktown	2011	0-4	F	12415
Sydney - Blacktown	2011	0-4	M	13212
Sydney - Blacktown	2011	5-14	F	22303
Sydney - Blacktown	2011	5-14	M	24097
Sydney - Blacktown	2011	15-19	F	10727
Sydney - Blacktown	2011	15-19	M	11207
Sydney - Blacktown	2011	20-24	F	10169
Sydney - Blacktown	2011	20-24	M	10544
Sydney - Blacktown	2011	25-34	F	24210
Sydney - Blacktown	2011	25-34	M	22772
Sydney - Blacktown	2011	35-44	F	23081
Sydney - Blacktown	2011	35-44	M	22447
Sydney - Blacktown	2011	45-54	F	19722
Sydney - Blacktown	2011	45-54	M	19408
Sydney - Blacktown	2011	55-64	F	15251
Sydney - Blacktown	2011	55-64	M	14658
Sydney - Blacktown	2011	65-74	F	8230
Sydney - Blacktown	2011	65-74	M	7967
Sydney - Blacktown	2011	75-84	F	4750
Sydney - Blacktown	2011	75-84	M	3575
Sydney - Blacktown	2011	85+	F	1934
Sydney - Blacktown	2011	85+	M	857
Sydney - Blacktown	2016	0-4	F	13348
Sydney - Blacktown	2016	0-4	M	13814
Sydney - Blacktown	2016	5-14	F	24212
Sydney - Blacktown	2016	5-14	M	25948
Sydney - Blacktown	2016	15-19	F	11288
Sydney - Blacktown	2016	15-19	M	12132
Sydney - Blacktown	2016	20-24	F	11113
Sydney - Blacktown	2016	20-24	M	11857
Sydney - Blacktown	2016	25-34	F	27228
Sydney - Blacktown	2016	25-34	M	25495
Sydney - Blacktown	2016	35-44	F	25834
Sydney - Blacktown	2016	35-44	M	26075
Sydney - Blacktown	2016	45-54	F	21335
Sydney - Blacktown	2016	45-54	M	21004
Sydney - Blacktown	2016	55-64	F	17406
Sydney - Blacktown	2016	55-64	M	16527
Sydney - Blacktown	2016	65-74	F	11251
Sydney - Blacktown	2016	65-74	M	10468
Sydney - Blacktown	2016	75-84	F	5377
Sydney - Blacktown	2016	75-84	M	4358
Sydney - Blacktown	2016	85+	F	2314
Sydney - Blacktown	2016	85+	M	1258
Sydney - City and Inner South	2006	0-4	F	5174
Sydney - City and Inner South	2006	0-4	M	5448
Sydney - City and Inner South	2006	5-14	F	6963
Sydney - City and Inner South	2006	5-14	M	7355
Sydney - City and Inner South	2006	15-19	F	5665
Sydney - City and Inner South	2006	15-19	M	5280
Sydney - City and Inner South	2006	20-24	F	14484
Sydney - City and Inner South	2006	20-24	M	13499
Sydney - City and Inner South	2006	25-34	F	31287
Sydney - City and Inner South	2006	25-34	M	33778
Sydney - City and Inner South	2006	35-44	F	18547
Sydney - City and Inner South	2006	35-44	M	23742
Sydney - City and Inner South	2006	45-54	F	13373
Sydney - City and Inner South	2006	45-54	M	15550
Sydney - City and Inner South	2006	55-64	F	9902
Sydney - City and Inner South	2006	55-64	M	11143
Sydney - City and Inner South	2006	65-74	F	6205
Sydney - City and Inner South	2006	65-74	M	6683
Sydney - City and Inner South	2006	75-84	F	4261
Sydney - City and Inner South	2006	75-84	M	3714
Sydney - City and Inner South	2006	85+	F	1754
Sydney - City and Inner South	2006	85+	M	875
Sydney - City and Inner South	2011	0-4	F	5929
Sydney - City and Inner South	2011	0-4	M	6401
Sydney - City and Inner South	2011	5-14	F	7233
Sydney - City and Inner South	2011	5-14	M	7613
Sydney - City and Inner South	2011	15-19	F	5204
Sydney - City and Inner South	2011	15-19	M	4941
Sydney - City and Inner South	2011	20-24	F	14605
Sydney - City and Inner South	2011	20-24	M	13493
Sydney - City and Inner South	2011	25-34	F	35841
Sydney - City and Inner South	2011	25-34	M	37897
Sydney - City and Inner South	2011	35-44	F	20915
Sydney - City and Inner South	2011	35-44	M	25400
Sydney - City and Inner South	2011	45-54	F	13896
Sydney - City and Inner South	2011	45-54	M	17128
Sydney - City and Inner South	2011	55-64	F	11174
Sydney - City and Inner South	2011	55-64	M	12083
Sydney - City and Inner South	2011	65-74	F	6799
Sydney - City and Inner South	2011	65-74	M	7102
Sydney - City and Inner South	2011	75-84	F	4263
Sydney - City and Inner South	2011	75-84	M	3850
Sydney - City and Inner South	2011	85+	F	1830
Sydney - City and Inner South	2011	85+	M	955
Sydney - City and Inner South	2016	0-4	F	6447
Sydney - City and Inner South	2016	0-4	M	6646
Sydney - City and Inner South	2016	5-14	F	8372
Sydney - City and Inner South	2016	5-14	M	8788
Sydney - City and Inner South	2016	15-19	F	6881
Sydney - City and Inner South	2016	15-19	M	6194
Sydney - City and Inner South	2016	20-24	F	19788
Sydney - City and Inner South	2016	20-24	M	17399
Sydney - City and Inner South	2016	25-34	F	45084
Sydney - City and Inner South	2016	25-34	M	46994
Sydney - City and Inner South	2016	35-44	F	23881
Sydney - City and Inner South	2016	35-44	M	27940
Sydney - City and Inner South	2016	45-54	F	15986
Sydney - City and Inner South	2016	45-54	M	19344
Sydney - City and Inner South	2016	55-64	F	12624
Sydney - City and Inner South	2016	55-64	M	13538
Sydney - City and Inner South	2016	65-74	F	8520
Sydney - City and Inner South	2016	65-74	M	8642
Sydney - City and Inner South	2016	75-84	F	4790
Sydney - City and Inner South	2016	75-84	M	4263
Sydney - City and Inner South	2016	85+	F	2111
Sydney - City and Inner South	2016	85+	M	1315
Sydney - Eastern Suburbs	2006	0-4	F	6294
Sydney - Eastern Suburbs	2006	0-4	M	6598
Sydney - Eastern Suburbs	2006	5-14	F	10123
Sydney - Eastern Suburbs	2006	5-14	M	10712
Sydney - Eastern Suburbs	2006	15-19	F	6058
Sydney - Eastern Suburbs	2006	15-19	M	6201
Sydney - Eastern Suburbs	2006	20-24	F	9820
Sydney - Eastern Suburbs	2006	20-24	M	9803
Sydney - Eastern Suburbs	2006	25-34	F	24401
Sydney - Eastern Suburbs	2006	25-34	M	23156
Sydney - Eastern Suburbs	2006	35-44	F	18759
Sydney - Eastern Suburbs	2006	35-44	M	18728
Sydney - Eastern Suburbs	2006	45-54	F	14734
Sydney - Eastern Suburbs	2006	45-54	M	13969
Sydney - Eastern Suburbs	2006	55-64	F	12212
Sydney - Eastern Suburbs	2006	55-64	M	11816
Sydney - Eastern Suburbs	2006	65-74	F	7856
Sydney - Eastern Suburbs	2006	65-74	M	7040
Sydney - Eastern Suburbs	2006	75-84	F	7167
Sydney - Eastern Suburbs	2006	75-84	M	5195
Sydney - Eastern Suburbs	2006	85+	F	3272
Sydney - Eastern Suburbs	2006	85+	M	1594
Sydney - Eastern Suburbs	2011	0-4	F	7435
Sydney - Eastern Suburbs	2011	0-4	M	7821
Sydney - Eastern Suburbs	2011	5-14	F	11068
Sydney - Eastern Suburbs	2011	5-14	M	11586
Sydney - Eastern Suburbs	2011	15-19	F	5821
Sydney - Eastern Suburbs	2011	15-19	M	6129
Sydney - Eastern Suburbs	2011	20-24	F	10451
Sydney - Eastern Suburbs	2011	20-24	M	10061
Sydney - Eastern Suburbs	2011	25-34	F	25888
Sydney - Eastern Suburbs	2011	25-34	M	24628
Sydney - Eastern Suburbs	2011	35-44	F	20382
Sydney - Eastern Suburbs	2011	35-44	M	19906
Sydney - Eastern Suburbs	2011	45-54	F	15432
Sydney - Eastern Suburbs	2011	45-54	M	14936
Sydney - Eastern Suburbs	2011	55-64	F	12643
Sydney - Eastern Suburbs	2011	55-64	M	11916
Sydney - Eastern Suburbs	2011	65-74	F	8789
Sydney - Eastern Suburbs	2011	65-74	M	7886
Sydney - Eastern Suburbs	2011	75-84	F	6257
