SA4_NAME16	Year	NonSchoolQualification	Sex	persons
Richmond - Tweed	2011	Certificate I and II Level	F	1822
Richmond - Tweed	2011	Certificate I and II Level	M	893
Richmond - Tweed	2011	Certificate III and IV Level	F	10136
Richmond - Tweed	2011	Certificate III and IV Level	M	23140
Richmond - Tweed	2011	Advanced Diploma and Diploma	F	8876
Richmond - Tweed	2011	Advanced Diploma and Diploma	M	5274
Richmond - Tweed	2011	Bachelor	F	11425
Richmond - Tweed	2011	Bachelor	M	7737
Richmond - Tweed	2011	Graduate Diploma and Graduate Certificate	F	1813
Richmond - Tweed	2011	Graduate Diploma and Graduate Certificate	M	974
Richmond - Tweed	2011	Postgraduate	F	1720
Richmond - Tweed	2011	Postgraduate	M	1686
Richmond - Tweed	2016		F	76436
Richmond - Tweed	2016		M	69686
Richmond - Tweed	2016	Certificate nfd	F	3229
Richmond - Tweed	2016	Certificate nfd	M	1742
Richmond - Tweed	2016	Certificate I and II Level	F	1701
Richmond - Tweed	2016	Certificate I and II Level	M	891
Richmond - Tweed	2016	Certificate III and IV Level	F	12089
Richmond - Tweed	2016	Certificate III and IV Level	M	25055
Richmond - Tweed	2016	Advanced Diploma and Diploma	F	11060
Richmond - Tweed	2016	Advanced Diploma and Diploma	M	6297
Richmond - Tweed	2016	Bachelor	F	13914
Richmond - Tweed	2016	Bachelor	M	9079
Richmond - Tweed	2016	Graduate Diploma and Graduate Certificate	F	2245
Richmond - Tweed	2016	Graduate Diploma and Graduate Certificate	M	1207
Richmond - Tweed	2016	Postgraduate	F	2669
Richmond - Tweed	2016	Postgraduate	M	2299
Riverina	2006		F	56507
Riverina	2006		M	52850
Riverina	2006	Certificate nfd	F	1351
Riverina	2006	Certificate nfd	M	660
Riverina	2006	Certificate I and II Level	F	1269
Riverina	2006	Certificate I and II Level	M	561
Riverina	2006	Certificate III and IV Level	F	5028
Riverina	2006	Certificate III and IV Level	M	13261
Riverina	2006	Advanced Diploma and Diploma	F	3616
Riverina	2006	Advanced Diploma and Diploma	M	2334
Riverina	2006	Bachelor	F	5092
Riverina	2006	Bachelor	M	3201
Riverina	2006	Graduate Diploma and Graduate Certificate	F	761
Riverina	2006	Graduate Diploma and Graduate Certificate	M	404
Riverina	2006	Postgraduate	F	511
Riverina	2006	Postgraduate	M	792
Riverina	2011		F	53988
Riverina	2011		M	51527
Riverina	2011	Certificate nfd	F	1357
Riverina	2011	Certificate nfd	M	616
Riverina	2011	Certificate I and II Level	F	1332
Riverina	2011	Certificate I and II Level	M	558
Riverina	2011	Certificate III and IV Level	F	6660
Riverina	2011	Certificate III and IV Level	M	14474
Riverina	2011	Advanced Diploma and Diploma	F	4106
Riverina	2011	Advanced Diploma and Diploma	M	2695
Riverina	2011	Bachelor	F	6189
Riverina	2011	Bachelor	M	3658
Riverina	2011	Graduate Diploma and Graduate Certificate	F	822
Riverina	2011	Graduate Diploma and Graduate Certificate	M	431
Riverina	2011	Postgraduate	F	797
Riverina	2011	Postgraduate	M	912
Riverina	2016		F	52300
Riverina	2016		M	51221
Riverina	2016	Certificate nfd	F	1809
Riverina	2016	Certificate nfd	M	935
Riverina	2016	Certificate I and II Level	F	1248
Riverina	2016	Certificate I and II Level	M	643
Riverina	2016	Certificate III and IV Level	F	7820
Riverina	2016	Certificate III and IV Level	M	15885
Riverina	2016	Advanced Diploma and Diploma	F	5364
Riverina	2016	Advanced Diploma and Diploma	M	3148
Riverina	2016	Bachelor	F	7442
Riverina	2016	Bachelor	M	4290
Riverina	2016	Graduate Diploma and Graduate Certificate	F	1035
Riverina	2016	Graduate Diploma and Graduate Certificate	M	501
Riverina	2016	Postgraduate	F	1188
Riverina	2016	Postgraduate	M	1103
Southern Highlands and Shoalhaven	2006		F	49139
Southern Highlands and Shoalhaven	2006		M	40159
Southern Highlands and Shoalhaven	2006	Certificate nfd	F	1621
Southern Highlands and Shoalhaven	2006	Certificate nfd	M	703
Southern Highlands and Shoalhaven	2006	Certificate I and II Level	F	1101
Southern Highlands and Shoalhaven	2006	Certificate I and II Level	M	454
Southern Highlands and Shoalhaven	2006	Certificate III and IV Level	F	4426
Southern Highlands and Shoalhaven	2006	Certificate III and IV Level	M	14491
Southern Highlands and Shoalhaven	2006	Advanced Diploma and Diploma	F	4529
Southern Highlands and Shoalhaven	2006	Advanced Diploma and Diploma	M	3010
Southern Highlands and Shoalhaven	2006	Bachelor	F	4545
Southern Highlands and Shoalhaven	2006	Bachelor	M	3550
Southern Highlands and Shoalhaven	2006	Graduate Diploma and Graduate Certificate	F	863
Southern Highlands and Shoalhaven	2006	Graduate Diploma and Graduate Certificate	M	477
Southern Highlands and Shoalhaven	2006	Postgraduate	F	695
Southern Highlands and Shoalhaven	2006	Postgraduate	M	914
Southern Highlands and Shoalhaven	2011		F	47869
Southern Highlands and Shoalhaven	2011		M	40134
Southern Highlands and Shoalhaven	2011	Certificate nfd	F	1613
Southern Highlands and Shoalhaven	2011	Certificate nfd	M	711
Southern Highlands and Shoalhaven	2011	Certificate I and II Level	F	1153
Southern Highlands and Shoalhaven	2011	Certificate I and II Level	M	497
Southern Highlands and Shoalhaven	2011	Certificate III and IV Level	F	6117
Southern Highlands and Shoalhaven	2011	Certificate III and IV Level	M	15779
Southern Highlands and Shoalhaven	2011	Advanced Diploma and Diploma	F	5387
Southern Highlands and Shoalhaven	2011	Advanced Diploma and Diploma	M	3693
Southern Highlands and Shoalhaven	2011	Bachelor	F	5782
Southern Highlands and Shoalhaven	2011	Bachelor	M	4270
Southern Highlands and Shoalhaven	2011	Graduate Diploma and Graduate Certificate	F	1094
Southern Highlands and Shoalhaven	2011	Graduate Diploma and Graduate Certificate	M	533
Southern Highlands and Shoalhaven	2011	Postgraduate	F	1115
Southern Highlands and Shoalhaven	2011	Postgraduate	M	1261
Southern Highlands and Shoalhaven	2016		F	46943
Southern Highlands and Shoalhaven	2016		M	41044
Southern Highlands and Shoalhaven	2016	Certificate nfd	F	2291
Southern Highlands and Shoalhaven	2016	Certificate nfd	M	1180
Southern Highlands and Shoalhaven	2016	Certificate I and II Level	F	1196
Southern Highlands and Shoalhaven	2016	Certificate I and II Level	M	534
Southern Highlands and Shoalhaven	2016	Certificate III and IV Level	F	7579
Southern Highlands and Shoalhaven	2016	Certificate III and IV Level	M	17427
Southern Highlands and Shoalhaven	2016	Advanced Diploma and Diploma	F	6787
Southern Highlands and Shoalhaven	2016	Advanced Diploma and Diploma	M	4314
Southern Highlands and Shoalhaven	2016	Bachelor	F	7277
Southern Highlands and Shoalhaven	2016	Bachelor	M	5069
Southern Highlands and Shoalhaven	2016	Graduate Diploma and Graduate Certificate	F	1425
Southern Highlands and Shoalhaven	2016	Graduate Diploma and Graduate Certificate	M	737
Southern Highlands and Shoalhaven	2016	Postgraduate	F	1775
Southern Highlands and Shoalhaven	2016	Postgraduate	M	1779
Sydney - Baulkham Hills and Hawkesbury	2006		F	65332
Sydney - Baulkham Hills and Hawkesbury	2006		M	56187
Sydney - Baulkham Hills and Hawkesbury	2006	Certificate nfd	F	2606
Sydney - Baulkham Hills and Hawkesbury	2006	Certificate nfd	M	1382
Sydney - Baulkham Hills and Hawkesbury	2006	Certificate I and II Level	F	1167
Sydney - Baulkham Hills and Hawkesbury	2006	Certificate I and II Level	M	609
Sydney - Baulkham Hills and Hawkesbury	2006	Certificate III and IV Level	F	5284
Sydney - Baulkham Hills and Hawkesbury	2006	Certificate III and IV Level	M	16498
Sydney - Baulkham Hills and Hawkesbury	2006	Advanced Diploma and Diploma	F	9166
Sydney - Baulkham Hills and Hawkesbury	2006	Advanced Diploma and Diploma	M	6609
Sydney - Baulkham Hills and Hawkesbury	2006	Bachelor	F	13481
Sydney - Baulkham Hills and Hawkesbury	2006	Bachelor	M	12172
Sydney - Baulkham Hills and Hawkesbury	2006	Graduate Diploma and Graduate Certificate	F	1504
Sydney - Baulkham Hills and Hawkesbury	2006	Graduate Diploma and Graduate Certificate	M	932
Sydney - Baulkham Hills and Hawkesbury	2006	Postgraduate	F	2534
Sydney - Baulkham Hills and Hawkesbury	2006	Postgraduate	M	4068
Sydney - Baulkham Hills and Hawkesbury	2011		F	63921
Sydney - Baulkham Hills and Hawkesbury	2011		M	56508
Sydney - Baulkham Hills and Hawkesbury	2011	Certificate nfd	F	2258
Sydney - Baulkham Hills and Hawkesbury	2011	Certificate nfd	M	1226
Sydney - Baulkham Hills and Hawkesbury	2011	Certificate I and II Level	F	1201
Sydney - Baulkham Hills and Hawkesbury	2011	Certificate I and II Level	M	602
Sydney - Baulkham Hills and Hawkesbury	2011	Certificate III and IV Level	F	6422
Sydney - Baulkham Hills and Hawkesbury	2011	Certificate III and IV Level	M	17105
Sydney - Baulkham Hills and Hawkesbury	2011	Advanced Diploma and Diploma	F	10293
Sydney - Baulkham Hills and Hawkesbury	2011	Advanced Diploma and Diploma	M	7434
Sydney - Baulkham Hills and Hawkesbury	2011	Bachelor	F	16529
Sydney - Baulkham Hills and Hawkesbury	2011	Bachelor	M	14539
Sydney - Baulkham Hills and Hawkesbury	2011	Graduate Diploma and Graduate Certificate	F	1845
Sydney - Baulkham Hills and Hawkesbury	2011	Graduate Diploma and Graduate Certificate	M	1218
Sydney - Baulkham Hills and Hawkesbury	2011	Postgraduate	F	3928
Sydney - Baulkham Hills and Hawkesbury	2011	Postgraduate	M	5388
Sydney - Baulkham Hills and Hawkesbury	2016		F	63572
Sydney - Baulkham Hills and Hawkesbury	2016		M	57995
Sydney - Baulkham Hills and Hawkesbury	2016	Certificate nfd	F	2835
Sydney - Baulkham Hills and Hawkesbury	2016	Certificate nfd	M	1672
Sydney - Baulkham Hills and Hawkesbury	2016	Certificate I and II Level	F	1153
Sydney - Baulkham Hills and Hawkesbury	2016	Certificate I and II Level	M	457
Sydney - Baulkham Hills and Hawkesbury	2016	Certificate III and IV Level	F	7096
Sydney - Baulkham Hills and Hawkesbury	2016	Certificate III and IV Level	M	17644
Sydney - Baulkham Hills and Hawkesbury	2016	Advanced Diploma and Diploma	F	11427
Sydney - Baulkham Hills and Hawkesbury	2016	Advanced Diploma and Diploma	M	8273
Sydney - Baulkham Hills and Hawkesbury	2016	Bachelor	F	20450
Sydney - Baulkham Hills and Hawkesbury	2016	Bachelor	M	17118
Sydney - Baulkham Hills and Hawkesbury	2016	Graduate Diploma and Graduate Certificate	F	2363
Sydney - Baulkham Hills and Hawkesbury	2016	Graduate Diploma and Graduate Certificate	M	1501
Sydney - Baulkham Hills and Hawkesbury	2016	Postgraduate	F	6452
Sydney - Baulkham Hills and Hawkesbury	2016	Postgraduate	M	7737
Sydney - Blacktown	2006		F	104417
Sydney - Blacktown	2006		M	95046
Sydney - Blacktown	2006	Certificate nfd	F	2465
Sydney - Blacktown	2006	Certificate nfd	M	1223
Sydney - Blacktown	2006	Certificate I and II Level	F	1883
Sydney - Blacktown	2006	Certificate I and II Level	M	830
Sydney - Blacktown	2006	Certificate III and IV Level	F	7279
Sydney - Blacktown	2006	Certificate III and IV Level	M	20515
Sydney - Blacktown	2006	Advanced Diploma and Diploma	F	7319
Sydney - Blacktown	2006	Advanced Diploma and Diploma	M	5934
Sydney - Blacktown	2006	Bachelor	F	11974
Sydney - Blacktown	2006	Bachelor	M	9432
Sydney - Blacktown	2006	Graduate Diploma and Graduate Certificate	F	826
Sydney - Blacktown	2006	Graduate Diploma and Graduate Certificate	M	543
Sydney - Blacktown	2006	Postgraduate	F	1816
Sydney - Blacktown	2006	Postgraduate	M	2417
Sydney - Blacktown	2011		F	106690
Sydney - Blacktown	2011		M	99614
Sydney - Blacktown	2011	Certificate nfd	F	2409
Sydney - Blacktown	2011	Certificate nfd	M	1304
Sydney - Blacktown	2011	Certificate I and II Level	F	2152
Sydney - Blacktown	2011	Certificate I and II Level	M	1039
Sydney - Blacktown	2011	Certificate III and IV Level	F	10203
Sydney - Blacktown	2011	Certificate III and IV Level	M	22339
Sydney - Blacktown	2011	Advanced Diploma and Diploma	F	9759
Sydney - Blacktown	2011	Advanced Diploma and Diploma	M	8143
Sydney - Blacktown	2011	Bachelor	F	16620
Sydney - Blacktown	2011	Bachelor	M	12956
Sydney - Blacktown	2011	Graduate Diploma and Graduate Certificate	F	1249
Sydney - Blacktown	2011	Graduate Diploma and Graduate Certificate	M	939
Sydney - Blacktown	2011	Postgraduate	F	3702
Sydney - Blacktown	2011	Postgraduate	M	4406
Sydney - Blacktown	2016		F	109038
Sydney - Blacktown	2016		M	105310
Sydney - Blacktown	2016	Certificate nfd	F	3114
Sydney - Blacktown	2016	Certificate nfd	M	2160
Sydney - Blacktown	2016	Certificate I and II Level	F	2021
Sydney - Blacktown	2016	Certificate I and II Level	M	1028
Sydney - Blacktown	2016	Certificate III and IV Level	F	12386
Sydney - Blacktown	2016	Certificate III and IV Level	M	23373
Sydney - Blacktown	2016	Advanced Diploma and Diploma	F	12514
Sydney - Blacktown	2016	Advanced Diploma and Diploma	M	10624
Sydney - Blacktown	2016	Bachelor	F	22985
Sydney - Blacktown	2016	Bachelor	M	17770
Sydney - Blacktown	2016	Graduate Diploma and Graduate Certificate	F	1744
Sydney - Blacktown	2016	Graduate Diploma and Graduate Certificate	M	1280
Sydney - Blacktown	2016	Postgraduate	F	6898
Sydney - Blacktown	2016	Postgraduate	M	7389
Sydney - City and Inner South	2006		F	70975
Sydney - City and Inner South	2006		M	75513
Sydney - City and Inner South	2006	Certificate nfd	F	1631
Sydney - City and Inner South	2006	Certificate nfd	M	1150
Sydney - City and Inner South	2006	Certificate I and II Level	F	901
Sydney - City and Inner South	2006	Certificate I and II Level	M	684
Sydney - City and Inner South	2006	Certificate III and IV Level	F	4469
Sydney - City and Inner South	2006	Certificate III and IV Level	M	11043
Sydney - City and Inner South	2006	Advanced Diploma and Diploma	F	8361
Sydney - City and Inner South	2006	Advanced Diploma and Diploma	M	7634
Sydney - City and Inner South	2006	Bachelor	F	22303
Sydney - City and Inner South	2006	Bachelor	M	21765
Sydney - City and Inner South	2006	Graduate Diploma and Graduate Certificate	F	2267
Sydney - City and Inner South	2006	Graduate Diploma and Graduate Certificate	M	1605
Sydney - City and Inner South	2006	Postgraduate	F	6707
Sydney - City and Inner South	2006	Postgraduate	M	7662
Sydney - City and Inner South	2011		F	65483
Sydney - City and Inner South	2011		M	69849
Sydney - City and Inner South	2011	Certificate nfd	F	1508
Sydney - City and Inner South	2011	Certificate nfd	M	1119
Sydney - City and Inner South	2011	Certificate I and II Level	F	996
Sydney - City and Inner South	2011	Certificate I and II Level	M	722
Sydney - City and Inner South	2011	Certificate III and IV Level	F	5664
Sydney - City and Inner South	2011	Certificate III and IV Level	M	12481
Sydney - City and Inner South	2011	Advanced Diploma and Diploma	F	10612
Sydney - City and Inner South	2011	Advanced Diploma and Diploma	M	10221
Sydney - City and Inner South	2011	Bachelor	F	29658
Sydney - City and Inner South	2011	Bachelor	M	28780
Sydney - City and Inner South	2011	Graduate Diploma and Graduate Certificate	F	2993
Sydney - City and Inner South	2011	Graduate Diploma and Graduate Certificate	M	2223
Sydney - City and Inner South	2011	Postgraduate	F	10773
Sydney - City and Inner South	2011	Postgraduate	M	11464
Sydney - City and Inner South	2016		F	72126
Sydney - City and Inner South	2016		M	77041
Sydney - City and Inner South	2016	Certificate nfd	F	2124
Sydney - City and Inner South	2016	Certificate nfd	M	1718
Sydney - City and Inner South	2016	Certificate I and II Level	F	903
Sydney - City and Inner South	2016	Certificate I and II Level	M	708
Sydney - City and Inner South	2016	Certificate III and IV Level	F	6322
Sydney - City and Inner South	2016	Certificate III and IV Level	M	13532
Sydney - City and Inner South	2016	Advanced Diploma and Diploma	F	12592
Sydney - City and Inner South	2016	Advanced Diploma and Diploma	M	11861
Sydney - City and Inner South	2016	Bachelor	F	40375
Sydney - City and Inner South	2016	Bachelor	M	37408
Sydney - City and Inner South	2016	Graduate Diploma and Graduate Certificate	F	3736
Sydney - City and Inner South	2016	Graduate Diploma and Graduate Certificate	M	2783
Sydney - City and Inner South	2016	Postgraduate	F	16305
Sydney - City and Inner South	2016	Postgraduate	M	16010
Sydney - Eastern Suburbs	2006		F	69780
Sydney - Eastern Suburbs	2006		M	64863
Sydney - Eastern Suburbs	2006	Certificate nfd	F	1958
Sydney - Eastern Suburbs	2006	Certificate nfd	M	985
Sydney - Eastern Suburbs	2006	Certificate I and II Level	F	825
Sydney - Eastern Suburbs	2006	Certificate I and II Level	M	469
Sydney - Eastern Suburbs	2006	Certificate III and IV Level	F	4478
Sydney - Eastern Suburbs	2006	Certificate III and IV Level	M	11226
Sydney - Eastern Suburbs	2006	Advanced Diploma and Diploma	F	10417
Sydney - Eastern Suburbs	2006	Advanced Diploma and Diploma	M	6555
Sydney - Eastern Suburbs	2006	Bachelor	F	24285
Sydney - Eastern Suburbs	2006	Bachelor	M	21546
Sydney - Eastern Suburbs	2006	Graduate Diploma and Graduate Certificate	F	2396
Sydney - Eastern Suburbs	2006	Graduate Diploma and Graduate Certificate	M	1386
Sydney - Eastern Suburbs	2006	Postgraduate	F	6551
Sydney - Eastern Suburbs	2006	Postgraduate	M	7776
Sydney - Eastern Suburbs	2011		F	67476
Sydney - Eastern Suburbs	2011		M	63787
Sydney - Eastern Suburbs	2011	Certificate nfd	F	1799
Sydney - Eastern Suburbs	2011	Certificate nfd	M	961
Sydney - Eastern Suburbs	2011	Certificate I and II Level	F	793
Sydney - Eastern Suburbs	2011	Certificate I and II Level	M	482
Sydney - Eastern Suburbs	2011	Certificate III and IV Level	F	4956
Sydney - Eastern Suburbs	2011	Certificate III and IV Level	M	11602
