SA4_NAME16	Year	CountryOfBirth	persons
Mid North Coast	2011	GRC	63
Mid North Coast	2011	HKG	82
Mid North Coast	2011	HRV	100
Mid North Coast	2011	IDN	98
Mid North Coast	2011	IND	283
Mid North Coast	2011	IRL	333
Mid North Coast	2011	IRN	22
Mid North Coast	2011	IRQ	15
Mid North Coast	2011	ITA	274
Mid North Coast	2011	JPN	62
Mid North Coast	2011	KOR	40
Mid North Coast	2011	LBN	35
Mid North Coast	2011	LKA	58
Mid North Coast	2011	MKD	12
Mid North Coast	2011	MLT	199
Mid North Coast	2011	MYS	125
Mid North Coast	2011	NLD	776
Mid North Coast	2011	NZL	2333
Mid North Coast	2011	PAK	22
Mid North Coast	2011	PHL	456
Mid North Coast	2011	POL	105
Mid North Coast	2011	SGP	63
Mid North Coast	2011	THA	138
Mid North Coast	2011	TUR	22
Mid North Coast	2011	USA	418
Mid North Coast	2011	VNM	70
Mid North Coast	2011	ZAF	434
Mid North Coast	2011	ZWE	100
Mid North Coast	2016		19959
Mid North Coast	2016	AUS	174009
Mid North Coast	2016	CAN	273
Mid North Coast	2016	CHN	330
Mid North Coast	2016	DEU	866
Mid North Coast	2016	EGY	130
Mid North Coast	2016	FJI	148
Mid North Coast	2016	GBR	8673
Mid North Coast	2016	GRC	72
Mid North Coast	2016	HKG	87
Mid North Coast	2016	HRV	89
Mid North Coast	2016	IDN	102
Mid North Coast	2016	IND	492
Mid North Coast	2016	IRL	359
Mid North Coast	2016	IRN	35
Mid North Coast	2016	IRQ	27
Mid North Coast	2016	ITA	282
Mid North Coast	2016	JPN	81
Mid North Coast	2016	KOR	101
Mid North Coast	2016	LBN	46
Mid North Coast	2016	LKA	80
Mid North Coast	2016	MKD	14
Mid North Coast	2016	MLT	195
Mid North Coast	2016	MYS	144
Mid North Coast	2016	NLD	748
Mid North Coast	2016	NZL	2438
Mid North Coast	2016	PAK	31
Mid North Coast	2016	PHL	706
Mid North Coast	2016	POL	116
Mid North Coast	2016	SGP	61
Mid North Coast	2016	THA	215
Mid North Coast	2016	TUR	22
Mid North Coast	2016	USA	503
Mid North Coast	2016	VNM	94
Mid North Coast	2016	ZAF	530
Mid North Coast	2016	ZWE	114
Murray	2006		7299
Murray	2006	AUS	95529
Murray	2006	CAN	67
Murray	2006	CHN	84
Murray	2006	DEU	483
Murray	2006	EGY	26
Murray	2006	FJI	64
Murray	2006	GBR	2744
Murray	2006	GRC	106
Murray	2006	HKG	28
Murray	2006	HRV	70
Murray	2006	IDN	18
Murray	2006	IND	163
Murray	2006	IRL	93
Murray	2006	IRN	7
Murray	2006	IRQ	24
Murray	2006	ITA	383
Murray	2006	JPN	24
Murray	2006	KOR	26
Murray	2006	LBN	23
Murray	2006	LKA	56
Murray	2006	MKD	5
Murray	2006	MLT	42
Murray	2006	MYS	50
Murray	2006	NLD	421
Murray	2006	NZL	984
Murray	2006	PAK	6
Murray	2006	PHL	257
Murray	2006	POL	78
Murray	2006	SGP	22
Murray	2006	THA	36
Murray	2006	TUR	10
Murray	2006	USA	145
Murray	2006	VNM	25
Murray	2006	ZAF	182
Murray	2006	ZWE	45
Murray	2011		7373
Murray	2011	AUS	95416
Murray	2011	CAN	72
Murray	2011	CHN	122
Murray	2011	DEU	495
Murray	2011	EGY	34
Murray	2011	FJI	73
Murray	2011	GBR	2830
Murray	2011	GRC	89
Murray	2011	HKG	34
Murray	2011	HRV	71
Murray	2011	IDN	29
Murray	2011	IND	470
Murray	2011	IRL	125
Murray	2011	IRN	13
Murray	2011	IRQ	14
Murray	2011	ITA	331
Murray	2011	JPN	19
Murray	2011	KOR	55
Murray	2011	LBN	33
Murray	2011	LKA	68
Murray	2011	MKD	3
Murray	2011	MLT	36
Murray	2011	MYS	44
Murray	2011	NLD	411
Murray	2011	NZL	1037
Murray	2011	PAK	26
Murray	2011	PHL	350
Murray	2011	POL	66
Murray	2011	SGP	24
Murray	2011	THA	75
Murray	2011	TUR	16
Murray	2011	USA	163
Murray	2011	VNM	40
Murray	2011	ZAF	219
Murray	2011	ZWE	55
Murray	2016		12394
Murray	2016	AUS	95312
Murray	2016	CAN	84
Murray	2016	CHN	171
Murray	2016	DEU	450
Murray	2016	EGY	33
Murray	2016	FJI	103
Murray	2016	GBR	2675
Murray	2016	GRC	85
Murray	2016	HKG	50
Murray	2016	HRV	71
Murray	2016	IDN	28
Murray	2016	IND	713
Murray	2016	IRL	139
Murray	2016	IRN	27
Murray	2016	IRQ	10
Murray	2016	ITA	257
Murray	2016	JPN	36
Murray	2016	KOR	67
Murray	2016	LBN	20
Murray	2016	LKA	151
Murray	2016	MKD	3
Murray	2016	MLT	43
Murray	2016	MYS	110
Murray	2016	NLD	396
Murray	2016	NZL	1123
Murray	2016	PAK	47
Murray	2016	PHL	495
Murray	2016	POL	50
Murray	2016	SGP	37
Murray	2016	THA	117
Murray	2016	TUR	12
Murray	2016	USA	174
Murray	2016	VNM	51
Murray	2016	ZAF	233
Murray	2016	ZWE	49
New England and North West	2006		11244
New England and North West	2006	AUS	152888
New England and North West	2006	CAN	150
New England and North West	2006	CHN	291
New England and North West	2006	DEU	433
New England and North West	2006	EGY	25
New England and North West	2006	FJI	82
New England and North West	2006	GBR	3294
New England and North West	2006	GRC	54
New England and North West	2006	HKG	80
New England and North West	2006	HRV	48
New England and North West	2006	IDN	66
New England and North West	2006	IND	173
New England and North West	2006	IRL	124
New England and North West	2006	IRN	24
New England and North West	2006	IRQ	16
New England and North West	2006	ITA	172
New England and North West	2006	JPN	53
New England and North West	2006	KOR	49
New England and North West	2006	LBN	40
New England and North West	2006	LKA	77
New England and North West	2006	MKD	5
New England and North West	2006	MLT	53
New England and North West	2006	MYS	112
New England and North West	2006	NLD	359
New England and North West	2006	NZL	1166
New England and North West	2006	PAK	5
New England and North West	2006	PHL	257
New England and North West	2006	POL	65
New England and North West	2006	SGP	82
New England and North West	2006	THA	56
New England and North West	2006	TUR	17
New England and North West	2006	USA	486
New England and North West	2006	VNM	36
New England and North West	2006	ZAF	233
New England and North West	2006	ZWE	75
New England and North West	2011		12049
New England and North West	2011	AUS	154939
New England and North West	2011	CAN	153
New England and North West	2011	CHN	434
New England and North West	2011	DEU	440
New England and North West	2011	EGY	31
New England and North West	2011	FJI	120
New England and North West	2011	GBR	3338
New England and North West	2011	GRC	39
New England and North West	2011	HKG	80
New England and North West	2011	HRV	28
New England and North West	2011	IDN	88
New England and North West	2011	IND	261
New England and North West	2011	IRL	173
New England and North West	2011	IRN	40
New England and North West	2011	IRQ	23
New England and North West	2011	ITA	139
New England and North West	2011	JPN	70
New England and North West	2011	KOR	89
New England and North West	2011	LBN	37
New England and North West	2011	LKA	81
New England and North West	2011	MKD	3
New England and North West	2011	MLT	46
New England and North West	2011	MYS	102
New England and North West	2011	NLD	333
New England and North West	2011	NZL	1325
New England and North West	2011	PAK	32
New England and North West	2011	PHL	421
New England and North West	2011	POL	44
New England and North West	2011	SGP	84
New England and North West	2011	THA	96
New England and North West	2011	TUR	10
New England and North West	2011	USA	514
New England and North West	2011	VNM	99
New England and North West	2011	ZAF	352
New England and North West	2011	ZWE	98
New England and North West	2016		20054
New England and North West	2016	AUS	150908
New England and North West	2016	CAN	162
New England and North West	2016	CHN	517
New England and North West	2016	DEU	408
New England and North West	2016	EGY	23
New England and North West	2016	FJI	167
New England and North West	2016	GBR	3124
New England and North West	2016	GRC	41
New England and North West	2016	HKG	79
New England and North West	2016	HRV	30
New England and North West	2016	IDN	82
New England and North West	2016	IND	580
New England and North West	2016	IRL	166
New England and North West	2016	IRN	62
New England and North West	2016	IRQ	100
New England and North West	2016	ITA	135
New England and North West	2016	JPN	73
New England and North West	2016	KOR	232
New England and North West	2016	LBN	26
New England and North West	2016	LKA	150
New England and North West	2016	MKD	8
New England and North West	2016	MLT	37
New England and North West	2016	MYS	126
New England and North West	2016	NLD	303
New England and North West	2016	NZL	1427
New England and North West	2016	PAK	80
New England and North West	2016	PHL	963
New England and North West	2016	POL	47
New England and North West	2016	SGP	91
New England and North West	2016	THA	127
New England and North West	2016	TUR	22
New England and North West	2016	USA	520
New England and North West	2016	VNM	167
New England and North West	2016	ZAF	430
New England and North West	2016	ZWE	99
Newcastle and Lake Macquarie	2006		24711
Newcastle and Lake Macquarie	2006	AUS	276834
Newcastle and Lake Macquarie	2006	CAN	444
Newcastle and Lake Macquarie	2006	CHN	797
Newcastle and Lake Macquarie	2006	DEU	1610
Newcastle and Lake Macquarie	2006	EGY	134
Newcastle and Lake Macquarie	2006	FJI	221
Newcastle and Lake Macquarie	2006	GBR	10662
Newcastle and Lake Macquarie	2006	GRC	647
Newcastle and Lake Macquarie	2006	HKG	278
Newcastle and Lake Macquarie	2006	HRV	358
Newcastle and Lake Macquarie	2006	IDN	214
Newcastle and Lake Macquarie	2006	IND	589
Newcastle and Lake Macquarie	2006	IRL	427
Newcastle and Lake Macquarie	2006	IRN	55
Newcastle and Lake Macquarie	2006	IRQ	17
Newcastle and Lake Macquarie	2006	ITA	1280
Newcastle and Lake Macquarie	2006	JPN	142
Newcastle and Lake Macquarie	2006	KOR	327
Newcastle and Lake Macquarie	2006	LBN	60
Newcastle and Lake Macquarie	2006	LKA	248
Newcastle and Lake Macquarie	2006	MKD	1041
Newcastle and Lake Macquarie	2006	MLT	151
Newcastle and Lake Macquarie	2006	MYS	565
Newcastle and Lake Macquarie	2006	NLD	842
Newcastle and Lake Macquarie	2006	NZL	3327
Newcastle and Lake Macquarie	2006	PAK	66
Newcastle and Lake Macquarie	2006	PHL	881
Newcastle and Lake Macquarie	2006	POL	745
Newcastle and Lake Macquarie	2006	SGP	163
Newcastle and Lake Macquarie	2006	THA	204
Newcastle and Lake Macquarie	2006	TUR	70
Newcastle and Lake Macquarie	2006	USA	716
Newcastle and Lake Macquarie	2006	VNM	240
Newcastle and Lake Macquarie	2006	ZAF	716
Newcastle and Lake Macquarie	2006	ZWE	173
Newcastle and Lake Macquarie	2011		22000
Newcastle and Lake Macquarie	2011	AUS	289376
Newcastle and Lake Macquarie	2011	CAN	522
Newcastle and Lake Macquarie	2011	CHN	1214
Newcastle and Lake Macquarie	2011	DEU	1516
Newcastle and Lake Macquarie	2011	EGY	149
Newcastle and Lake Macquarie	2011	FJI	267
Newcastle and Lake Macquarie	2011	GBR	10655
Newcastle and Lake Macquarie	2011	GRC	578
Newcastle and Lake Macquarie	2011	HKG	273
Newcastle and Lake Macquarie	2011	HRV	350
Newcastle and Lake Macquarie	2011	IDN	304
Newcastle and Lake Macquarie	2011	IND	1091
Newcastle and Lake Macquarie	2011	IRL	548
Newcastle and Lake Macquarie	2011	IRN	176
Newcastle and Lake Macquarie	2011	IRQ	66
Newcastle and Lake Macquarie	2011	ITA	1170
Newcastle and Lake Macquarie	2011	JPN	144
Newcastle and Lake Macquarie	2011	KOR	579
Newcastle and Lake Macquarie	2011	LBN	62
Newcastle and Lake Macquarie	2011	LKA	297
Newcastle and Lake Macquarie	2011	MKD	982
Newcastle and Lake Macquarie	2011	MLT	159
Newcastle and Lake Macquarie	2011	MYS	777
Newcastle and Lake Macquarie	2011	NLD	848
Newcastle and Lake Macquarie	2011	NZL	3673
Newcastle and Lake Macquarie	2011	PAK	142
Newcastle and Lake Macquarie	2011	PHL	1149
Newcastle and Lake Macquarie	2011	POL	562
Newcastle and Lake Macquarie	2011	SGP	176
Newcastle and Lake Macquarie	2011	THA	325
Newcastle and Lake Macquarie	2011	TUR	67
Newcastle and Lake Macquarie	2011	USA	939
Newcastle and Lake Macquarie	2011	VNM	256
Newcastle and Lake Macquarie	2011	ZAF	1011
Newcastle and Lake Macquarie	2011	ZWE	188
Newcastle and Lake Macquarie	2016		24122
Newcastle and Lake Macquarie	2016	AUS	299889
Newcastle and Lake Macquarie	2016	CAN	592
Newcastle and Lake Macquarie	2016	CHN	2240
Newcastle and Lake Macquarie	2016	DEU	1505
Newcastle and Lake Macquarie	2016	EGY	154
Newcastle and Lake Macquarie	2016	FJI	290
Newcastle and Lake Macquarie	2016	GBR	10758
Newcastle and Lake Macquarie	2016	GRC	508
Newcastle and Lake Macquarie	2016	HKG	399
Newcastle and Lake Macquarie	2016	HRV	313
Newcastle and Lake Macquarie	2016	IDN	290
Newcastle and Lake Macquarie	2016	IND	1834
Newcastle and Lake Macquarie	2016	IRL	622
Newcastle and Lake Macquarie	2016	IRN	300
Newcastle and Lake Macquarie	2016	IRQ	141
Newcastle and Lake Macquarie	2016	ITA	1071
Newcastle and Lake Macquarie	2016	JPN	201
Newcastle and Lake Macquarie	2016	KOR	590
Newcastle and Lake Macquarie	2016	LBN	71
Newcastle and Lake Macquarie	2016	LKA	385
Newcastle and Lake Macquarie	2016	MKD	932
Newcastle and Lake Macquarie	2016	MLT	168
Newcastle and Lake Macquarie	2016	MYS	750
Newcastle and Lake Macquarie	2016	NLD	769
Newcastle and Lake Macquarie	2016	NZL	3954
Newcastle and Lake Macquarie	2016	PAK	331
Newcastle and Lake Macquarie	2016	PHL	1548
Newcastle and Lake Macquarie	2016	POL	474
Newcastle and Lake Macquarie	2016	SGP	255
Newcastle and Lake Macquarie	2016	THA	545
Newcastle and Lake Macquarie	2016	TUR	65
Newcastle and Lake Macquarie	2016	USA	1116
Newcastle and Lake Macquarie	2016	VNM	531
Newcastle and Lake Macquarie	2016	ZAF	1120
Newcastle and Lake Macquarie	2016	ZWE	283
Richmond - Tweed	2006		16680
Richmond - Tweed	2006	AUS	180316
Richmond - Tweed	2006	CAN	379
Richmond - Tweed	2006	CHN	285
Richmond - Tweed	2006	DEU	1209
Richmond - Tweed	2006	EGY	67
Richmond - Tweed	2006	FJI	158
Richmond - Tweed	2006	GBR	10402
Richmond - Tweed	2006	GRC	99
Richmond - Tweed	2006	HKG	108
Richmond - Tweed	2006	HRV	66
Richmond - Tweed	2006	IDN	137
Richmond - Tweed	2006	IND	354
Richmond - Tweed	2006	IRL	324
Richmond - Tweed	2006	IRN	40
Richmond - Tweed	2006	IRQ	9
Richmond - Tweed	2006	ITA	639
Richmond - Tweed	2006	JPN	238
Richmond - Tweed	2006	KOR	61
Richmond - Tweed	2006	LBN	21
Richmond - Tweed	2006	LKA	69
Richmond - Tweed	2006	MKD	17
Richmond - Tweed	2006	MLT	129
Richmond - Tweed	2006	MYS	161
Richmond - Tweed	2006	NLD	799
Richmond - Tweed	2006	NZL	4028
Richmond - Tweed	2006	PAK	24
Richmond - Tweed	2006	PHL	529
Richmond - Tweed	2006	POL	131
Richmond - Tweed	2006	SGP	84
Richmond - Tweed	2006	THA	179
Richmond - Tweed	2006	TUR	21
Richmond - Tweed	2006	USA	899
Richmond - Tweed	2006	VNM	72
Richmond - Tweed	2006	ZAF	516
Richmond - Tweed	2006	ZWE	106
Richmond - Tweed	2011		15734
Richmond - Tweed	2011	AUS	186830
Richmond - Tweed	2011	CAN	476
Richmond - Tweed	2011	CHN	430
Richmond - Tweed	2011	DEU	1250
Richmond - Tweed	2011	EGY	67
Richmond - Tweed	2011	FJI	178
Richmond - Tweed	2011	GBR	10997
Richmond - Tweed	2011	GRC	87
Richmond - Tweed	2011	HKG	109
Richmond - Tweed	2011	HRV	76
Richmond - Tweed	2011	IDN	173
Richmond - Tweed	2011	IND	460
Richmond - Tweed	2011	IRL	411
Richmond - Tweed	2011	IRN	44
Richmond - Tweed	2011	IRQ	15
Richmond - Tweed	2011	ITA	644
Richmond - Tweed	2011	JPN	338
Richmond - Tweed	2011	KOR	79
Richmond - Tweed	2011	LBN	33
Richmond - Tweed	2011	LKA	82
Richmond - Tweed	2011	MKD	12
Richmond - Tweed	2011	MLT	136
Richmond - Tweed	2011	MYS	206
Richmond - Tweed	2011	NLD	844
Richmond - Tweed	2011	NZL	4657
Richmond - Tweed	2011	PAK	29
Richmond - Tweed	2011	PHL	661
Richmond - Tweed	2011	POL	126
Richmond - Tweed	2011	SGP	104
Richmond - Tweed	2011	THA	278
Richmond - Tweed	2011	TUR	23
Richmond - Tweed	2011	USA	1044
Richmond - Tweed	2011	VNM	100
Richmond - Tweed	2011	ZAF	725
Richmond - Tweed	2011	ZWE	143
Richmond - Tweed	2016		25768
Richmond - Tweed	2016	AUS	187965
Richmond - Tweed	2016	CAN	581
Richmond - Tweed	2016	CHN	402
Richmond - Tweed	2016	DEU	1237
Richmond - Tweed	2016	EGY	71
Richmond - Tweed	2016	FJI	198
Richmond - Tweed	2016	GBR	10641
Richmond - Tweed	2016	GRC	82
Richmond - Tweed	2016	HKG	109
Richmond - Tweed	2016	HRV	68
Richmond - Tweed	2016	IDN	179
Richmond - Tweed	2016	IND	659
Richmond - Tweed	2016	IRL	432
Richmond - Tweed	2016	IRN	42
Richmond - Tweed	2016	IRQ	12
Richmond - Tweed	2016	ITA	625
Richmond - Tweed	2016	JPN	423
Richmond - Tweed	2016	KOR	124
Richmond - Tweed	2016	LBN	28
Richmond - Tweed	2016	LKA	99
Richmond - Tweed	2016	MKD	14
Richmond - Tweed	2016	MLT	141
Richmond - Tweed	2016	MYS	229
Richmond - Tweed	2016	NLD	802
Richmond - Tweed	2016	NZL	4820
Richmond - Tweed	2016	PAK	58
Richmond - Tweed	2016	PHL	934
Richmond - Tweed	2016	POL	141
Richmond - Tweed	2016	SGP	117
Richmond - Tweed	2016	THA	371
Richmond - Tweed	2016	TUR	31
Richmond - Tweed	2016	USA	1031
Richmond - Tweed	2016	VNM	139
Richmond - Tweed	2016	ZAF	870
Richmond - Tweed	2016	ZWE	170
Riverina	2006		10019
Riverina	2006	AUS	128577
Riverina	2006	CAN	114
Riverina	2006	CHN	234
Riverina	2006	DEU	348
Riverina	2006	EGY	78
Riverina	2006	FJI	187
Riverina	2006	GBR	2522
Riverina	2006	GRC	64
Riverina	2006	HKG	68
Riverina	2006	HRV	40
Riverina	2006	IDN	34
Riverina	2006	IND	704
Riverina	2006	IRL	101
Riverina	2006	IRN	34
Riverina	2006	IRQ	37
Riverina	2006	ITA	1796
Riverina	2006	JPN	43
Riverina	2006	KOR	73
Riverina	2006	LBN	47
Riverina	2006	LKA	109
Riverina	2006	MKD	12
Riverina	2006	MLT	42
Riverina	2006	MYS	141
Riverina	2006	NLD	316
Riverina	2006	NZL	1271
Riverina	2006	PAK	96
Riverina	2006	PHL	228
Riverina	2006	POL	71
Riverina	2006	SGP	37
Riverina	2006	THA	63
Riverina	2006	TUR	118
Riverina	2006	USA	170
Riverina	2006	VNM	54
Riverina	2006	ZAF	248
Riverina	2006	ZWE	102
Riverina	2011		10030
Riverina	2011	AUS	129052
Riverina	2011	CAN	122
Riverina	2011	CHN	409
Riverina	2011	DEU	333
Riverina	2011	EGY	114
Riverina	2011	FJI	246
Riverina	2011	GBR	2469
Riverina	2011	GRC	54
Riverina	2011	HKG	85
Riverina	2011	HRV	50
Riverina	2011	IDN	38
Riverina	2011	IND	1249
Riverina	2011	IRL	150
Riverina	2011	IRN	36
Riverina	2011	IRQ	44
Riverina	2011	ITA	1596
Riverina	2011	JPN	38
Riverina	2011	KOR	103
Riverina	2011	LBN	38
Riverina	2011	LKA	146
Riverina	2011	MKD	8
Riverina	2011	MLT	44
Riverina	2011	MYS	137
Riverina	2011	NLD	285
Riverina	2011	NZL	1431
Riverina	2011	PAK	144
Riverina	2011	PHL	455
Riverina	2011	POL	61
Riverina	2011	SGP	47
Riverina	2011	THA	88
Riverina	2011	TUR	120
Riverina	2011	USA	187
Riverina	2011	VNM	84
Riverina	2011	ZAF	451
Riverina	2011	ZWE	173
Riverina	2016		16356
Riverina	2016	AUS	127192
Riverina	2016	CAN	118
Riverina	2016	CHN	449
Riverina	2016	DEU	314
Riverina	2016	EGY	126
Riverina	2016	FJI	281
Riverina	2016	GBR	2398
Riverina	2016	GRC	41
Riverina	2016	HKG	113
Riverina	2016	HRV	42
Riverina	2016	IDN	58
Riverina	2016	IND	1880
Riverina	2016	IRL	156
Riverina	2016	IRN	105
Riverina	2016	IRQ	54
Riverina	2016	ITA	1352
Riverina	2016	JPN	39
Riverina	2016	KOR	132
Riverina	2016	LBN	45
Riverina	2016	LKA	199
Riverina	2016	MKD	11
Riverina	2016	MLT	36
Riverina	2016	MYS	257
Riverina	2016	NLD	246
Riverina	2016	NZL	1455
Riverina	2016	PAK	240
Riverina	2016	PHL	922
Riverina	2016	POL	46
Riverina	2016	SGP	54
Riverina	2016	THA	138
Riverina	2016	TUR	98
Riverina	2016	USA	219
Riverina	2016	VNM	107
Riverina	2016	ZAF	503
Riverina	2016	ZWE	159
Southern Highlands and Shoalhaven	2006		9948
Southern Highlands and Shoalhaven	2006	AUS	105327
Southern Highlands and Shoalhaven	2006	CAN	194
Southern Highlands and Shoalhaven	2006	CHN	261
Southern Highlands and Shoalhaven	2006	DEU	852
Southern Highlands and Shoalhaven	2006	EGY	86
Southern Highlands and Shoalhaven	2006	FJI	78
Southern Highlands and Shoalhaven	2006	GBR	8403
Southern Highlands and Shoalhaven	2006	GRC	199
Southern Highlands and Shoalhaven	2006	HKG	95
Southern Highlands and Shoalhaven	2006	HRV	186
Southern Highlands and Shoalhaven	2006	IDN	86
Southern Highlands and Shoalhaven	2006	IND	182
Southern Highlands and Shoalhaven	2006	IRL	220
Southern Highlands and Shoalhaven	2006	IRN	43
Southern Highlands and Shoalhaven	2006	IRQ	14
Southern Highlands and Shoalhaven	2006	ITA	484
Southern Highlands and Shoalhaven	2006	JPN	64
Southern Highlands and Shoalhaven	2006	KOR	46
Southern Highlands and Shoalhaven	2006	LBN	28
Southern Highlands and Shoalhaven	2006	LKA	53
Southern Highlands and Shoalhaven	2006	MKD	30
Southern Highlands and Shoalhaven	2006	MLT	283
Southern Highlands and Shoalhaven	2006	MYS	85
Southern Highlands and Shoalhaven	2006	NLD	619
Southern Highlands and Shoalhaven	2006	NZL	1525
Southern Highlands and Shoalhaven	2006	PAK	8
Southern Highlands and Shoalhaven	2006	PHL	267
Southern Highlands and Shoalhaven	2006	POL	154
Southern Highlands and Shoalhaven	2006	SGP	60
Southern Highlands and Shoalhaven	2006	THA	66
Southern Highlands and Shoalhaven	2006	TUR	17
Southern Highlands and Shoalhaven	2006	USA	355
Southern Highlands and Shoalhaven	2006	VNM	71
Southern Highlands and Shoalhaven	2006	ZAF	259
Southern Highlands and Shoalhaven	2006	ZWE	43
Southern Highlands and Shoalhaven	2011		10029
Southern Highlands and Shoalhaven	2011	AUS	110624
Southern Highlands and Shoalhaven	2011	CAN	209
Southern Highlands and Shoalhaven	2011	CHN	249
Southern Highlands and Shoalhaven	2011	DEU	871
Southern Highlands and Shoalhaven	2011	EGY	93
Southern Highlands and Shoalhaven	2011	FJI	102
Southern Highlands and Shoalhaven	2011	GBR	8573
Southern Highlands and Shoalhaven	2011	GRC	194
Southern Highlands and Shoalhaven	2011	HKG	76
Southern Highlands and Shoalhaven	2011	HRV	172
Southern Highlands and Shoalhaven	2011	IDN	86
Southern Highlands and Shoalhaven	2011	IND	245
Southern Highlands and Shoalhaven	2011	IRL	273
Southern Highlands and Shoalhaven	2011	IRN	28
