SA4_NAME16	Year	CountryOfBirth	Sex	persons
Coffs Harbour - Grafton	2011	TUR	M	15
Coffs Harbour - Grafton	2011	USA	F	161
Coffs Harbour - Grafton	2011	USA	M	159
Coffs Harbour - Grafton	2011	VNM	F	28
Coffs Harbour - Grafton	2011	VNM	M	25
Coffs Harbour - Grafton	2011	ZAF	F	208
Coffs Harbour - Grafton	2011	ZAF	M	174
Coffs Harbour - Grafton	2011	ZWE	F	34
Coffs Harbour - Grafton	2011	ZWE	M	42
Coffs Harbour - Grafton	2016		F	7043
Coffs Harbour - Grafton	2016		M	6637
Coffs Harbour - Grafton	2016	AUS	F	55865
Coffs Harbour - Grafton	2016	AUS	M	53896
Coffs Harbour - Grafton	2016	CAN	F	121
Coffs Harbour - Grafton	2016	CAN	M	91
Coffs Harbour - Grafton	2016	CHN	F	125
Coffs Harbour - Grafton	2016	CHN	M	69
Coffs Harbour - Grafton	2016	DEU	F	334
Coffs Harbour - Grafton	2016	DEU	M	291
Coffs Harbour - Grafton	2016	EGY	F	32
Coffs Harbour - Grafton	2016	EGY	M	38
Coffs Harbour - Grafton	2016	FJI	F	61
Coffs Harbour - Grafton	2016	FJI	M	55
Coffs Harbour - Grafton	2016	GBR	F	2604
Coffs Harbour - Grafton	2016	GBR	M	2576
Coffs Harbour - Grafton	2016	GRC	F	18
Coffs Harbour - Grafton	2016	GRC	M	23
Coffs Harbour - Grafton	2016	HKG	F	53
Coffs Harbour - Grafton	2016	HKG	M	52
Coffs Harbour - Grafton	2016	HRV	F	14
Coffs Harbour - Grafton	2016	HRV	M	21
Coffs Harbour - Grafton	2016	IDN	F	60
Coffs Harbour - Grafton	2016	IDN	M	18
Coffs Harbour - Grafton	2016	IND	F	574
Coffs Harbour - Grafton	2016	IND	M	584
Coffs Harbour - Grafton	2016	IRL	F	109
Coffs Harbour - Grafton	2016	IRL	M	117
Coffs Harbour - Grafton	2016	IRN	F	22
Coffs Harbour - Grafton	2016	IRN	M	24
Coffs Harbour - Grafton	2016	IRQ	F	8
Coffs Harbour - Grafton	2016	IRQ	M	4
Coffs Harbour - Grafton	2016	ITA	F	75
Coffs Harbour - Grafton	2016	ITA	M	103
Coffs Harbour - Grafton	2016	JPN	F	67
Coffs Harbour - Grafton	2016	JPN	M	25
Coffs Harbour - Grafton	2016	KOR	F	39
Coffs Harbour - Grafton	2016	KOR	M	34
Coffs Harbour - Grafton	2016	LBN	F	5
Coffs Harbour - Grafton	2016	LBN	M	8
Coffs Harbour - Grafton	2016	LKA	F	28
Coffs Harbour - Grafton	2016	LKA	M	29
Coffs Harbour - Grafton	2016	MKD	F	3
Coffs Harbour - Grafton	2016	MKD	M	3
Coffs Harbour - Grafton	2016	MLT	F	39
Coffs Harbour - Grafton	2016	MLT	M	31
Coffs Harbour - Grafton	2016	MYS	F	102
Coffs Harbour - Grafton	2016	MYS	M	65
Coffs Harbour - Grafton	2016	NLD	F	230
Coffs Harbour - Grafton	2016	NLD	M	241
Coffs Harbour - Grafton	2016	NZL	F	913
Coffs Harbour - Grafton	2016	NZL	M	848
Coffs Harbour - Grafton	2016	PAK	F	41
Coffs Harbour - Grafton	2016	PAK	M	39
Coffs Harbour - Grafton	2016	PHL	F	394
Coffs Harbour - Grafton	2016	PHL	M	83
Coffs Harbour - Grafton	2016	POL	F	48
Coffs Harbour - Grafton	2016	POL	M	31
Coffs Harbour - Grafton	2016	SGP	F	19
Coffs Harbour - Grafton	2016	SGP	M	23
Coffs Harbour - Grafton	2016	THA	F	147
Coffs Harbour - Grafton	2016	THA	M	42
Coffs Harbour - Grafton	2016	TUR	F	8
Coffs Harbour - Grafton	2016	TUR	M	10
Coffs Harbour - Grafton	2016	USA	F	217
Coffs Harbour - Grafton	2016	USA	M	185
Coffs Harbour - Grafton	2016	VNM	F	48
Coffs Harbour - Grafton	2016	VNM	M	30
Coffs Harbour - Grafton	2016	ZAF	F	221
Coffs Harbour - Grafton	2016	ZAF	M	215
Coffs Harbour - Grafton	2016	ZWE	F	34
Coffs Harbour - Grafton	2016	ZWE	M	49
Far West and Orana	2006		F	4586
Far West and Orana	2006		M	4843
Far West and Orana	2006	AUS	F	50480
Far West and Orana	2006	AUS	M	49892
Far West and Orana	2006	CAN	F	40
Far West and Orana	2006	CAN	M	19
Far West and Orana	2006	CHN	F	67
Far West and Orana	2006	CHN	M	51
Far West and Orana	2006	DEU	F	135
Far West and Orana	2006	DEU	M	140
Far West and Orana	2006	EGY	F	13
Far West and Orana	2006	EGY	M	16
Far West and Orana	2006	FJI	F	29
Far West and Orana	2006	FJI	M	32
Far West and Orana	2006	GBR	F	800
Far West and Orana	2006	GBR	M	819
Far West and Orana	2006	GRC	F	39
Far West and Orana	2006	GRC	M	43
Far West and Orana	2006	HKG	F	21
Far West and Orana	2006	HKG	M	25
Far West and Orana	2006	HRV	F	18
Far West and Orana	2006	HRV	M	48
Far West and Orana	2006	IDN	F	20
Far West and Orana	2006	IDN	M	15
Far West and Orana	2006	IND	F	63
Far West and Orana	2006	IND	M	59
Far West and Orana	2006	IRL	F	42
Far West and Orana	2006	IRL	M	54
Far West and Orana	2006	IRN	F	0
Far West and Orana	2006	IRN	M	9
Far West and Orana	2006	IRQ	F	5
Far West and Orana	2006	IRQ	M	8
Far West and Orana	2006	ITA	F	62
Far West and Orana	2006	ITA	M	110
Far West and Orana	2006	JPN	F	10
Far West and Orana	2006	JPN	M	10
Far West and Orana	2006	KOR	F	9
Far West and Orana	2006	KOR	M	11
Far West and Orana	2006	LBN	F	25
Far West and Orana	2006	LBN	M	20
Far West and Orana	2006	LKA	F	29
Far West and Orana	2006	LKA	M	35
Far West and Orana	2006	MKD	F	3
Far West and Orana	2006	MKD	M	10
Far West and Orana	2006	MLT	F	27
Far West and Orana	2006	MLT	M	32
Far West and Orana	2006	MYS	F	30
Far West and Orana	2006	MYS	M	20
Far West and Orana	2006	NLD	F	96
Far West and Orana	2006	NLD	M	86
Far West and Orana	2006	NZL	F	388
Far West and Orana	2006	NZL	M	390
Far West and Orana	2006	PAK	F	12
Far West and Orana	2006	PAK	M	20
Far West and Orana	2006	PHL	F	148
Far West and Orana	2006	PHL	M	36
Far West and Orana	2006	POL	F	28
Far West and Orana	2006	POL	M	27
Far West and Orana	2006	SGP	F	6
Far West and Orana	2006	SGP	M	3
Far West and Orana	2006	THA	F	17
Far West and Orana	2006	THA	M	5
Far West and Orana	2006	TUR	F	4
Far West and Orana	2006	TUR	M	7
Far West and Orana	2006	USA	F	66
Far West and Orana	2006	USA	M	64
Far West and Orana	2006	VNM	F	11
Far West and Orana	2006	VNM	M	16
Far West and Orana	2006	ZAF	F	66
Far West and Orana	2006	ZAF	M	56
Far West and Orana	2006	ZWE	F	31
Far West and Orana	2006	ZWE	M	34
Far West and Orana	2011		F	3923
Far West and Orana	2011		M	4357
Far West and Orana	2011	AUS	F	50559
Far West and Orana	2011	AUS	M	49683
Far West and Orana	2011	CAN	F	28
Far West and Orana	2011	CAN	M	15
Far West and Orana	2011	CHN	F	79
Far West and Orana	2011	CHN	M	86
Far West and Orana	2011	DEU	F	134
Far West and Orana	2011	DEU	M	132
Far West and Orana	2011	EGY	F	16
Far West and Orana	2011	EGY	M	18
Far West and Orana	2011	FJI	F	37
Far West and Orana	2011	FJI	M	43
Far West and Orana	2011	GBR	F	751
Far West and Orana	2011	GBR	M	797
Far West and Orana	2011	GRC	F	30
Far West and Orana	2011	GRC	M	35
Far West and Orana	2011	HKG	F	21
Far West and Orana	2011	HKG	M	15
Far West and Orana	2011	HRV	F	17
Far West and Orana	2011	HRV	M	32
Far West and Orana	2011	IDN	F	28
Far West and Orana	2011	IDN	M	22
Far West and Orana	2011	IND	F	113
Far West and Orana	2011	IND	M	111
Far West and Orana	2011	IRL	F	50
Far West and Orana	2011	IRL	M	63
Far West and Orana	2011	IRN	F	4
Far West and Orana	2011	IRN	M	12
Far West and Orana	2011	IRQ	F	0
Far West and Orana	2011	IRQ	M	8
Far West and Orana	2011	ITA	F	55
Far West and Orana	2011	ITA	M	89
Far West and Orana	2011	JPN	F	11
Far West and Orana	2011	JPN	M	4
Far West and Orana	2011	KOR	F	15
Far West and Orana	2011	KOR	M	14
Far West and Orana	2011	LBN	F	20
Far West and Orana	2011	LBN	M	26
Far West and Orana	2011	LKA	F	69
Far West and Orana	2011	LKA	M	63
Far West and Orana	2011	MKD	F	7
Far West and Orana	2011	MKD	M	6
Far West and Orana	2011	MLT	F	22
Far West and Orana	2011	MLT	M	23
Far West and Orana	2011	MYS	F	35
Far West and Orana	2011	MYS	M	18
Far West and Orana	2011	NLD	F	95
Far West and Orana	2011	NLD	M	81
Far West and Orana	2011	NZL	F	438
Far West and Orana	2011	NZL	M	407
Far West and Orana	2011	PAK	F	11
Far West and Orana	2011	PAK	M	19
Far West and Orana	2011	PHL	F	202
Far West and Orana	2011	PHL	M	71
Far West and Orana	2011	POL	F	25
Far West and Orana	2011	POL	M	14
Far West and Orana	2011	SGP	F	19
Far West and Orana	2011	SGP	M	9
Far West and Orana	2011	THA	F	37
Far West and Orana	2011	THA	M	9
Far West and Orana	2011	TUR	F	0
Far West and Orana	2011	TUR	M	3
Far West and Orana	2011	USA	F	92
Far West and Orana	2011	USA	M	64
Far West and Orana	2011	VNM	F	20
Far West and Orana	2011	VNM	M	17
Far West and Orana	2011	ZAF	F	100
Far West and Orana	2011	ZAF	M	82
Far West and Orana	2011	ZWE	F	45
Far West and Orana	2011	ZWE	M	46
Far West and Orana	2016		F	6431
Far West and Orana	2016		M	6588
Far West and Orana	2016	AUS	F	47902
Far West and Orana	2016	AUS	M	47214
Far West and Orana	2016	CAN	F	36
Far West and Orana	2016	CAN	M	23
Far West and Orana	2016	CHN	F	120
Far West and Orana	2016	CHN	M	104
Far West and Orana	2016	DEU	F	139
Far West and Orana	2016	DEU	M	112
Far West and Orana	2016	EGY	F	12
Far West and Orana	2016	EGY	M	24
Far West and Orana	2016	FJI	F	45
Far West and Orana	2016	FJI	M	46
Far West and Orana	2016	GBR	F	711
Far West and Orana	2016	GBR	M	715
Far West and Orana	2016	GRC	F	22
Far West and Orana	2016	GRC	M	28
Far West and Orana	2016	HKG	F	20
Far West and Orana	2016	HKG	M	18
Far West and Orana	2016	HRV	F	17
Far West and Orana	2016	HRV	M	31
Far West and Orana	2016	IDN	F	30
Far West and Orana	2016	IDN	M	20
Far West and Orana	2016	IND	F	268
Far West and Orana	2016	IND	M	277
Far West and Orana	2016	IRL	F	49
Far West and Orana	2016	IRL	M	51
Far West and Orana	2016	IRN	F	12
Far West and Orana	2016	IRN	M	18
Far West and Orana	2016	IRQ	F	4
Far West and Orana	2016	IRQ	M	9
Far West and Orana	2016	ITA	F	39
Far West and Orana	2016	ITA	M	62
Far West and Orana	2016	JPN	F	14
Far West and Orana	2016	JPN	M	10
Far West and Orana	2016	KOR	F	28
Far West and Orana	2016	KOR	M	38
Far West and Orana	2016	LBN	F	19
Far West and Orana	2016	LBN	M	21
Far West and Orana	2016	LKA	F	88
Far West and Orana	2016	LKA	M	84
Far West and Orana	2016	MKD	F	4
Far West and Orana	2016	MKD	M	4
Far West and Orana	2016	MLT	F	18
Far West and Orana	2016	MLT	M	22
Far West and Orana	2016	MYS	F	32
Far West and Orana	2016	MYS	M	30
Far West and Orana	2016	NLD	F	83
Far West and Orana	2016	NLD	M	67
Far West and Orana	2016	NZL	F	410
Far West and Orana	2016	NZL	M	384
Far West and Orana	2016	PAK	F	50
Far West and Orana	2016	PAK	M	63
Far West and Orana	2016	PHL	F	313
Far West and Orana	2016	PHL	M	141
Far West and Orana	2016	POL	F	13
Far West and Orana	2016	POL	M	8
Far West and Orana	2016	SGP	F	13
Far West and Orana	2016	SGP	M	14
Far West and Orana	2016	THA	F	48
Far West and Orana	2016	THA	M	14
Far West and Orana	2016	TUR	F	4
Far West and Orana	2016	TUR	M	7
Far West and Orana	2016	USA	F	82
Far West and Orana	2016	USA	M	63
Far West and Orana	2016	VNM	F	38
Far West and Orana	2016	VNM	M	30
Far West and Orana	2016	ZAF	F	121
Far West and Orana	2016	ZAF	M	78
Far West and Orana	2016	ZWE	F	51
Far West and Orana	2016	ZWE	M	43
Hunter Valley exc Newcastle	2006		F	7506
Hunter Valley exc Newcastle	2006		M	7530
Hunter Valley exc Newcastle	2006	AUS	F	98316
Hunter Valley exc Newcastle	2006	AUS	M	96942
Hunter Valley exc Newcastle	2006	CAN	F	87
Hunter Valley exc Newcastle	2006	CAN	M	69
Hunter Valley exc Newcastle	2006	CHN	F	120
Hunter Valley exc Newcastle	2006	CHN	M	121
Hunter Valley exc Newcastle	2006	DEU	F	477
Hunter Valley exc Newcastle	2006	DEU	M	450
Hunter Valley exc Newcastle	2006	EGY	F	27
Hunter Valley exc Newcastle	2006	EGY	M	42
Hunter Valley exc Newcastle	2006	FJI	F	68
Hunter Valley exc Newcastle	2006	FJI	M	52
Hunter Valley exc Newcastle	2006	GBR	F	3552
Hunter Valley exc Newcastle	2006	GBR	M	3553
Hunter Valley exc Newcastle	2006	GRC	F	47
Hunter Valley exc Newcastle	2006	GRC	M	66
Hunter Valley exc Newcastle	2006	HKG	F	50
Hunter Valley exc Newcastle	2006	HKG	M	58
Hunter Valley exc Newcastle	2006	HRV	F	54
Hunter Valley exc Newcastle	2006	HRV	M	75
Hunter Valley exc Newcastle	2006	IDN	F	47
Hunter Valley exc Newcastle	2006	IDN	M	28
Hunter Valley exc Newcastle	2006	IND	F	107
Hunter Valley exc Newcastle	2006	IND	M	113
Hunter Valley exc Newcastle	2006	IRL	F	125
Hunter Valley exc Newcastle	2006	IRL	M	176
Hunter Valley exc Newcastle	2006	IRN	F	10
Hunter Valley exc Newcastle	2006	IRN	M	13
Hunter Valley exc Newcastle	2006	IRQ	F	23
Hunter Valley exc Newcastle	2006	IRQ	M	27
Hunter Valley exc Newcastle	2006	ITA	F	87
Hunter Valley exc Newcastle	2006	ITA	M	145
Hunter Valley exc Newcastle	2006	JPN	F	30
Hunter Valley exc Newcastle	2006	JPN	M	25
Hunter Valley exc Newcastle	2006	KOR	F	45
Hunter Valley exc Newcastle	2006	KOR	M	39
Hunter Valley exc Newcastle	2006	LBN	F	25
Hunter Valley exc Newcastle	2006	LBN	M	29
Hunter Valley exc Newcastle	2006	LKA	F	23
Hunter Valley exc Newcastle	2006	LKA	M	24
Hunter Valley exc Newcastle	2006	MKD	F	11
Hunter Valley exc Newcastle	2006	MKD	M	14
Hunter Valley exc Newcastle	2006	MLT	F	83
Hunter Valley exc Newcastle	2006	MLT	M	83
Hunter Valley exc Newcastle	2006	MYS	F	134
Hunter Valley exc Newcastle	2006	MYS	M	113
Hunter Valley exc Newcastle	2006	NLD	F	288
Hunter Valley exc Newcastle	2006	NLD	M	329
Hunter Valley exc Newcastle	2006	NZL	F	1190
Hunter Valley exc Newcastle	2006	NZL	M	1192
Hunter Valley exc Newcastle	2006	PAK	F	26
Hunter Valley exc Newcastle	2006	PAK	M	25
Hunter Valley exc Newcastle	2006	PHL	F	422
Hunter Valley exc Newcastle	2006	PHL	M	89
Hunter Valley exc Newcastle	2006	POL	F	113
Hunter Valley exc Newcastle	2006	POL	M	103
Hunter Valley exc Newcastle	2006	SGP	F	38
Hunter Valley exc Newcastle	2006	SGP	M	27
Hunter Valley exc Newcastle	2006	THA	F	91
Hunter Valley exc Newcastle	2006	THA	M	39
Hunter Valley exc Newcastle	2006	TUR	F	15
Hunter Valley exc Newcastle	2006	TUR	M	19
Hunter Valley exc Newcastle	2006	USA	F	203
Hunter Valley exc Newcastle	2006	USA	M	167
Hunter Valley exc Newcastle	2006	VNM	F	26
Hunter Valley exc Newcastle	2006	VNM	M	43
Hunter Valley exc Newcastle	2006	ZAF	F	214
Hunter Valley exc Newcastle	2006	ZAF	M	206
Hunter Valley exc Newcastle	2006	ZWE	F	24
Hunter Valley exc Newcastle	2006	ZWE	M	46
Hunter Valley exc Newcastle	2011		F	7341
Hunter Valley exc Newcastle	2011		M	7628
Hunter Valley exc Newcastle	2011	AUS	F	105904
Hunter Valley exc Newcastle	2011	AUS	M	104364
Hunter Valley exc Newcastle	2011	CAN	F	125
Hunter Valley exc Newcastle	2011	CAN	M	106
Hunter Valley exc Newcastle	2011	CHN	F	193
Hunter Valley exc Newcastle	2011	CHN	M	154
Hunter Valley exc Newcastle	2011	DEU	F	468
Hunter Valley exc Newcastle	2011	DEU	M	459
Hunter Valley exc Newcastle	2011	EGY	F	37
Hunter Valley exc Newcastle	2011	EGY	M	41
Hunter Valley exc Newcastle	2011	FJI	F	65
Hunter Valley exc Newcastle	2011	FJI	M	64
Hunter Valley exc Newcastle	2011	GBR	F	3780
Hunter Valley exc Newcastle	2011	GBR	M	3804
Hunter Valley exc Newcastle	2011	GRC	F	39
Hunter Valley exc Newcastle	2011	GRC	M	57
Hunter Valley exc Newcastle	2011	HKG	F	54
Hunter Valley exc Newcastle	2011	HKG	M	58
Hunter Valley exc Newcastle	2011	HRV	F	52
Hunter Valley exc Newcastle	2011	HRV	M	62
Hunter Valley exc Newcastle	2011	IDN	F	62
Hunter Valley exc Newcastle	2011	IDN	M	42
Hunter Valley exc Newcastle	2011	IND	F	205
Hunter Valley exc Newcastle	2011	IND	M	244
Hunter Valley exc Newcastle	2011	IRL	F	163
Hunter Valley exc Newcastle	2011	IRL	M	222
Hunter Valley exc Newcastle	2011	IRN	F	9
Hunter Valley exc Newcastle	2011	IRN	M	8
Hunter Valley exc Newcastle	2011	IRQ	F	12
Hunter Valley exc Newcastle	2011	IRQ	M	16
Hunter Valley exc Newcastle	2011	ITA	F	92
Hunter Valley exc Newcastle	2011	ITA	M	169
Hunter Valley exc Newcastle	2011	JPN	F	45
Hunter Valley exc Newcastle	2011	JPN	M	23
Hunter Valley exc Newcastle	2011	KOR	F	49
Hunter Valley exc Newcastle	2011	KOR	M	54
Hunter Valley exc Newcastle	2011	LBN	F	25
Hunter Valley exc Newcastle	2011	LBN	M	31
Hunter Valley exc Newcastle	2011	LKA	F	38
Hunter Valley exc Newcastle	2011	LKA	M	44
Hunter Valley exc Newcastle	2011	MKD	F	23
Hunter Valley exc Newcastle	2011	MKD	M	17
Hunter Valley exc Newcastle	2011	MLT	F	72
Hunter Valley exc Newcastle	2011	MLT	M	78
Hunter Valley exc Newcastle	2011	MYS	F	152
Hunter Valley exc Newcastle	2011	MYS	M	114
Hunter Valley exc Newcastle	2011	NLD	F	296
Hunter Valley exc Newcastle	2011	NLD	M	328
Hunter Valley exc Newcastle	2011	NZL	F	1423
Hunter Valley exc Newcastle	2011	NZL	M	1549
Hunter Valley exc Newcastle	2011	PAK	F	35
Hunter Valley exc Newcastle	2011	PAK	M	47
Hunter Valley exc Newcastle	2011	PHL	F	559
Hunter Valley exc Newcastle	2011	PHL	M	159
Hunter Valley exc Newcastle	2011	POL	F	104
Hunter Valley exc Newcastle	2011	POL	M	71
Hunter Valley exc Newcastle	2011	SGP	F	35
Hunter Valley exc Newcastle	2011	SGP	M	29
Hunter Valley exc Newcastle	2011	THA	F	151
Hunter Valley exc Newcastle	2011	THA	M	49
Hunter Valley exc Newcastle	2011	TUR	F	8
Hunter Valley exc Newcastle	2011	TUR	M	13
Hunter Valley exc Newcastle	2011	USA	F	252
Hunter Valley exc Newcastle	2011	USA	M	226
Hunter Valley exc Newcastle	2011	VNM	F	33
Hunter Valley exc Newcastle	2011	VNM	M	60
Hunter Valley exc Newcastle	2011	ZAF	F	370
Hunter Valley exc Newcastle	2011	ZAF	M	404
Hunter Valley exc Newcastle	2011	ZWE	F	83
Hunter Valley exc Newcastle	2011	ZWE	M	87
Hunter Valley exc Newcastle	2016		F	11080
Hunter Valley exc Newcastle	2016		M	10869
Hunter Valley exc Newcastle	2016	AUS	F	111641
Hunter Valley exc Newcastle	2016	AUS	M	110223
Hunter Valley exc Newcastle	2016	CAN	F	160
Hunter Valley exc Newcastle	2016	CAN	M	126
Hunter Valley exc Newcastle	2016	CHN	F	253
Hunter Valley exc Newcastle	2016	CHN	M	189
Hunter Valley exc Newcastle	2016	DEU	F	464
Hunter Valley exc Newcastle	2016	DEU	M	432
Hunter Valley exc Newcastle	2016	EGY	F	34
Hunter Valley exc Newcastle	2016	EGY	M	49
Hunter Valley exc Newcastle	2016	FJI	F	103
Hunter Valley exc Newcastle	2016	FJI	M	100
Hunter Valley exc Newcastle	2016	GBR	F	3792
Hunter Valley exc Newcastle	2016	GBR	M	3847
Hunter Valley exc Newcastle	2016	GRC	F	46
Hunter Valley exc Newcastle	2016	GRC	M	58
Hunter Valley exc Newcastle	2016	HKG	F	65
Hunter Valley exc Newcastle	2016	HKG	M	74
Hunter Valley exc Newcastle	2016	HRV	F	66
Hunter Valley exc Newcastle	2016	HRV	M	57
Hunter Valley exc Newcastle	2016	IDN	F	87
Hunter Valley exc Newcastle	2016	IDN	M	35
Hunter Valley exc Newcastle	2016	IND	F	370
Hunter Valley exc Newcastle	2016	IND	M	391
Hunter Valley exc Newcastle	2016	IRL	F	180
Hunter Valley exc Newcastle	2016	IRL	M	243
Hunter Valley exc Newcastle	2016	IRN	F	7
Hunter Valley exc Newcastle	2016	IRN	M	18
Hunter Valley exc Newcastle	2016	IRQ	F	12
Hunter Valley exc Newcastle	2016	IRQ	M	15
Hunter Valley exc Newcastle	2016	ITA	F	82
Hunter Valley exc Newcastle	2016	ITA	M	175
Hunter Valley exc Newcastle	2016	JPN	F	50
Hunter Valley exc Newcastle	2016	JPN	M	27
Hunter Valley exc Newcastle	2016	KOR	F	67
Hunter Valley exc Newcastle	2016	KOR	M	68
Hunter Valley exc Newcastle	2016	LBN	F	25
Hunter Valley exc Newcastle	2016	LBN	M	27
Hunter Valley exc Newcastle	2016	LKA	F	48
Hunter Valley exc Newcastle	2016	LKA	M	57
Hunter Valley exc Newcastle	2016	MKD	F	12
Hunter Valley exc Newcastle	2016	MKD	M	10
Hunter Valley exc Newcastle	2016	MLT	F	84
Hunter Valley exc Newcastle	2016	MLT	M	79
Hunter Valley exc Newcastle	2016	MYS	F	178
Hunter Valley exc Newcastle	2016	MYS	M	135
Hunter Valley exc Newcastle	2016	NLD	F	267
Hunter Valley exc Newcastle	2016	NLD	M	280
Hunter Valley exc Newcastle	2016	NZL	F	1524
Hunter Valley exc Newcastle	2016	NZL	M	1552
Hunter Valley exc Newcastle	2016	PAK	F	38
Hunter Valley exc Newcastle	2016	PAK	M	70
Hunter Valley exc Newcastle	2016	PHL	F	772
Hunter Valley exc Newcastle	2016	PHL	M	320
Hunter Valley exc Newcastle	2016	POL	F	81
Hunter Valley exc Newcastle	2016	POL	M	70
Hunter Valley exc Newcastle	2016	SGP	F	49
Hunter Valley exc Newcastle	2016	SGP	M	23
Hunter Valley exc Newcastle	2016	THA	F	239
Hunter Valley exc Newcastle	2016	THA	M	67
Hunter Valley exc Newcastle	2016	TUR	F	19
Hunter Valley exc Newcastle	2016	TUR	M	28
Hunter Valley exc Newcastle	2016	USA	F	284
Hunter Valley exc Newcastle	2016	USA	M	234
Hunter Valley exc Newcastle	2016	VNM	F	93
Hunter Valley exc Newcastle	2016	VNM	M	89
Hunter Valley exc Newcastle	2016	ZAF	F	420
Hunter Valley exc Newcastle	2016	ZAF	M	472
Hunter Valley exc Newcastle	2016	ZWE	F	108
Hunter Valley exc Newcastle	2016	ZWE	M	113
Illawarra	2006		F	12684
Illawarra	2006		M	12744
Illawarra	2006	AUS	F	98188
Illawarra	2006	AUS	M	96013
Illawarra	2006	CAN	F	200
Illawarra	2006	CAN	M	133
Illawarra	2006	CHN	F	760
Illawarra	2006	CHN	M	856
Illawarra	2006	DEU	F	1111
Illawarra	2006	DEU	M	935
Illawarra	2006	EGY	F	81
Illawarra	2006	EGY	M	98
Illawarra	2006	FJI	F	120
Illawarra	2006	FJI	M	82
Illawarra	2006	GBR	F	8649
Illawarra	2006	GBR	M	7985
Illawarra	2006	GRC	F	529
Illawarra	2006	GRC	M	491
Illawarra	2006	HKG	F	133
Illawarra	2006	HKG	M	161
Illawarra	2006	HRV	F	602
Illawarra	2006	HRV	M	680
Illawarra	2006	IDN	F	133
Illawarra	2006	IDN	M	118
Illawarra	2006	IND	F	236
Illawarra	2006	IND	M	292
Illawarra	2006	IRL	F	269
Illawarra	2006	IRL	M	277
Illawarra	2006	IRN	F	89
Illawarra	2006	IRN	M	116
Illawarra	2006	IRQ	F	26
Illawarra	2006	IRQ	M	31
Illawarra	2006	ITA	F	1821
Illawarra	2006	ITA	M	1919
Illawarra	2006	JPN	F	133
Illawarra	2006	JPN	M	77
Illawarra	2006	KOR	F	123
Illawarra	2006	KOR	M	90
Illawarra	2006	LBN	F	298
Illawarra	2006	LBN	M	323
Illawarra	2006	LKA	F	96
Illawarra	2006	LKA	M	88
Illawarra	2006	MKD	F	2109
Illawarra	2006	MKD	M	2171
Illawarra	2006	MLT	F	365
Illawarra	2006	MLT	M	386
Illawarra	2006	MYS	F	133
Illawarra	2006	MYS	M	113
Illawarra	2006	NLD	F	641
Illawarra	2006	NLD	M	625
Illawarra	2006	NZL	F	1217
Illawarra	2006	NZL	M	1146
Illawarra	2006	PAK	F	42
Illawarra	2006	PAK	M	70
Illawarra	2006	PHL	F	725
Illawarra	2006	PHL	M	240
Illawarra	2006	POL	F	348
Illawarra	2006	POL	M	273
Illawarra	2006	SGP	F	66
Illawarra	2006	SGP	M	56
Illawarra	2006	THA	F	241
Illawarra	2006	THA	M	107
Illawarra	2006	TUR	F	348
Illawarra	2006	TUR	M	364
Illawarra	2006	USA	F	329
Illawarra	2006	USA	M	274
Illawarra	2006	VNM	F	334
Illawarra	2006	VNM	M	336
Illawarra	2006	ZAF	F	281
Illawarra	2006	ZAF	M	282
Illawarra	2006	ZWE	F	55
Illawarra	2006	ZWE	M	55
Illawarra	2011		F	11107
Illawarra	2011		M	11467
