SA4_NAME16	Year	LanguageSpoken	persons
Migratory - Offshore - Shipping (SA)	2011	Tamil	0
Migratory - Offshore - Shipping (SA)	2011	Thai	0
Migratory - Offshore - Shipping (SA)	2011	Turkish	0
Migratory - Offshore - Shipping (SA)	2011	Urdu	0
Migratory - Offshore - Shipping (SA)	2011	Vietnamese	0
Migratory - Offshore - Shipping (SA)	2016		0
Migratory - Offshore - Shipping (SA)	2016	(Other)	0
Migratory - Offshore - Shipping (SA)	2016	Afrikaans	0
Migratory - Offshore - Shipping (SA)	2016	Arabic	0
Migratory - Offshore - Shipping (SA)	2016	Australian_Indigenous_Languages	0
Migratory - Offshore - Shipping (SA)	2016	Chinese_languages_Bengali	0
Migratory - Offshore - Shipping (SA)	2016	Chinese_languages_Cantonese	0
Migratory - Offshore - Shipping (SA)	2016	Chinese_languages_Mandarin	0
Migratory - Offshore - Shipping (SA)	2016	Chinese_languages_Other	0
Migratory - Offshore - Shipping (SA)	2016	Croatian	0
Migratory - Offshore - Shipping (SA)	2016	Dutch	0
Migratory - Offshore - Shipping (SA)	2016	English	0
Migratory - Offshore - Shipping (SA)	2016	Filipino	0
Migratory - Offshore - Shipping (SA)	2016	French	0
Migratory - Offshore - Shipping (SA)	2016	German	0
Migratory - Offshore - Shipping (SA)	2016	Greek	0
Migratory - Offshore - Shipping (SA)	2016	Hindi	0
Migratory - Offshore - Shipping (SA)	2016	Indonesian	0
Migratory - Offshore - Shipping (SA)	2016	Italian	0
Migratory - Offshore - Shipping (SA)	2016	Japanese	0
Migratory - Offshore - Shipping (SA)	2016	Korean	0
Migratory - Offshore - Shipping (SA)	2016	Macedonian	0
Migratory - Offshore - Shipping (SA)	2016	Persian_includes_Dari	0
Migratory - Offshore - Shipping (SA)	2016	Polish	0
Migratory - Offshore - Shipping (SA)	2016	Punjabi	0
Migratory - Offshore - Shipping (SA)	2016	Russian	0
Migratory - Offshore - Shipping (SA)	2016	Samoan	0
Migratory - Offshore - Shipping (SA)	2016	Serbian	0
Migratory - Offshore - Shipping (SA)	2016	Sinhalese	0
Migratory - Offshore - Shipping (SA)	2016	Spanish	0
Migratory - Offshore - Shipping (SA)	2016	Tagalog	3
Migratory - Offshore - Shipping (SA)	2016	Tamil	0
Migratory - Offshore - Shipping (SA)	2016	Thai	0
Migratory - Offshore - Shipping (SA)	2016	Turkish	0
Migratory - Offshore - Shipping (SA)	2016	Urdu	0
Migratory - Offshore - Shipping (SA)	2016	Vietnamese	0
No usual address (SA)	2006		230
No usual address (SA)	2006	(Other)	68
No usual address (SA)	2006	Afrikaans	0
No usual address (SA)	2006	Arabic	8
No usual address (SA)	2006	Australian_Indigenous_Languages	7
No usual address (SA)	2006	Chinese_languages_Bengali	0
No usual address (SA)	2006	Chinese_languages_Cantonese	15
No usual address (SA)	2006	Chinese_languages_Mandarin	27
No usual address (SA)	2006	Chinese_languages_Other	6
No usual address (SA)	2006	Croatian	3
No usual address (SA)	2006	Dutch	5
No usual address (SA)	2006	English	2075
No usual address (SA)	2006	Filipino	0
No usual address (SA)	2006	French	7
No usual address (SA)	2006	German	19
No usual address (SA)	2006	Greek	9
No usual address (SA)	2006	Hindi	3
No usual address (SA)	2006	Indonesian	0
No usual address (SA)	2006	Italian	33
No usual address (SA)	2006	Japanese	11
No usual address (SA)	2006	Korean	7
No usual address (SA)	2006	Macedonian	0
No usual address (SA)	2006	Persian_includes_Dari	3
No usual address (SA)	2006	Polish	5
No usual address (SA)	2006	Punjabi	4
No usual address (SA)	2006	Russian	3
No usual address (SA)	2006	Samoan	0
No usual address (SA)	2006	Serbian	8
No usual address (SA)	2006	Sinhalese	0
No usual address (SA)	2006	Spanish	9
No usual address (SA)	2006	Tagalog	3
No usual address (SA)	2006	Tamil	4
No usual address (SA)	2006	Thai	0
No usual address (SA)	2006	Turkish	0
No usual address (SA)	2006	Urdu	3
No usual address (SA)	2006	Vietnamese	18
No usual address (SA)	2011		502
No usual address (SA)	2011	(Other)	78
No usual address (SA)	2011	Afrikaans	0
No usual address (SA)	2011	Arabic	13
No usual address (SA)	2011	Australian_Indigenous_Languages	10
No usual address (SA)	2011	Chinese_languages_Bengali	0
No usual address (SA)	2011	Chinese_languages_Cantonese	18
No usual address (SA)	2011	Chinese_languages_Mandarin	40
No usual address (SA)	2011	Chinese_languages_Other	3
No usual address (SA)	2011	Croatian	0
No usual address (SA)	2011	Dutch	3
No usual address (SA)	2011	English	2231
No usual address (SA)	2011	Filipino	0
No usual address (SA)	2011	French	5
No usual address (SA)	2011	German	16
No usual address (SA)	2011	Greek	14
No usual address (SA)	2011	Hindi	4
No usual address (SA)	2011	Indonesian	3
No usual address (SA)	2011	Italian	20
No usual address (SA)	2011	Japanese	3
No usual address (SA)	2011	Korean	8
No usual address (SA)	2011	Macedonian	0
No usual address (SA)	2011	Persian_includes_Dari	4
No usual address (SA)	2011	Polish	12
No usual address (SA)	2011	Punjabi	3
No usual address (SA)	2011	Russian	0
No usual address (SA)	2011	Samoan	0
No usual address (SA)	2011	Serbian	0
No usual address (SA)	2011	Sinhalese	0
No usual address (SA)	2011	Spanish	15
No usual address (SA)	2011	Tagalog	0
No usual address (SA)	2011	Tamil	0
No usual address (SA)	2011	Thai	8
No usual address (SA)	2011	Turkish	3
No usual address (SA)	2011	Urdu	0
No usual address (SA)	2011	Vietnamese	27
No usual address (SA)	2016		582
No usual address (SA)	2016	(Other)	74
No usual address (SA)	2016	Afrikaans	3
No usual address (SA)	2016	Arabic	10
No usual address (SA)	2016	Australian_Indigenous_Languages	22
No usual address (SA)	2016	Chinese_languages_Bengali	0
No usual address (SA)	2016	Chinese_languages_Cantonese	12
No usual address (SA)	2016	Chinese_languages_Mandarin	48
No usual address (SA)	2016	Chinese_languages_Other	5
No usual address (SA)	2016	Croatian	0
No usual address (SA)	2016	Dutch	3
No usual address (SA)	2016	English	1933
No usual address (SA)	2016	Filipino	3
No usual address (SA)	2016	French	9
No usual address (SA)	2016	German	21
No usual address (SA)	2016	Greek	13
No usual address (SA)	2016	Hindi	4
No usual address (SA)	2016	Indonesian	0
No usual address (SA)	2016	Italian	19
No usual address (SA)	2016	Japanese	3
No usual address (SA)	2016	Korean	11
No usual address (SA)	2016	Macedonian	0
No usual address (SA)	2016	Persian_includes_Dari	12
No usual address (SA)	2016	Polish	3
No usual address (SA)	2016	Punjabi	15
No usual address (SA)	2016	Russian	3
No usual address (SA)	2016	Samoan	4
No usual address (SA)	2016	Serbian	0
No usual address (SA)	2016	Sinhalese	3
No usual address (SA)	2016	Spanish	7
No usual address (SA)	2016	Tagalog	12
No usual address (SA)	2016	Tamil	4
No usual address (SA)	2016	Thai	6
No usual address (SA)	2016	Turkish	0
No usual address (SA)	2016	Urdu	8
No usual address (SA)	2016	Vietnamese	18
Bunbury	2006		7346
Bunbury	2006	(Other)	837
Bunbury	2006	Afrikaans	257
Bunbury	2006	Arabic	104
Bunbury	2006	Australian_Indigenous_Languages	64
Bunbury	2006	Chinese_languages_Bengali	13
Bunbury	2006	Chinese_languages_Cantonese	116
Bunbury	2006	Chinese_languages_Mandarin	75
Bunbury	2006	Chinese_languages_Other	24
Bunbury	2006	Croatian	55
Bunbury	2006	Dutch	285
Bunbury	2006	English	125426
Bunbury	2006	Filipino	64
Bunbury	2006	French	163
Bunbury	2006	German	324
Bunbury	2006	Greek	124
Bunbury	2006	Hindi	21
Bunbury	2006	Indonesian	84
Bunbury	2006	Italian	1821
Bunbury	2006	Japanese	112
Bunbury	2006	Korean	37
Bunbury	2006	Macedonian	117
Bunbury	2006	Persian_includes_Dari	31
Bunbury	2006	Polish	226
Bunbury	2006	Punjabi	5
Bunbury	2006	Russian	55
Bunbury	2006	Samoan	5
Bunbury	2006	Serbian	27
Bunbury	2006	Sinhalese	10
Bunbury	2006	Spanish	73
Bunbury	2006	Tagalog	84
Bunbury	2006	Tamil	13
Bunbury	2006	Thai	85
Bunbury	2006	Turkish	5
Bunbury	2006	Urdu	8
Bunbury	2006	Vietnamese	76
Bunbury	2011		8323
Bunbury	2011	(Other)	1585
Bunbury	2011	Afrikaans	767
Bunbury	2011	Arabic	123
Bunbury	2011	Australian_Indigenous_Languages	68
Bunbury	2011	Chinese_languages_Bengali	37
Bunbury	2011	Chinese_languages_Cantonese	156
Bunbury	2011	Chinese_languages_Mandarin	286
Bunbury	2011	Chinese_languages_Other	46
Bunbury	2011	Croatian	57
Bunbury	2011	Dutch	298
Bunbury	2011	English	141406
Bunbury	2011	Filipino	372
Bunbury	2011	French	285
Bunbury	2011	German	465
Bunbury	2011	Greek	120
Bunbury	2011	Hindi	62
Bunbury	2011	Indonesian	141
Bunbury	2011	Italian	1673
Bunbury	2011	Japanese	131
Bunbury	2011	Korean	168
Bunbury	2011	Macedonian	131
Bunbury	2011	Persian_includes_Dari	39
Bunbury	2011	Polish	216
Bunbury	2011	Punjabi	50
Bunbury	2011	Russian	63
Bunbury	2011	Samoan	4
Bunbury	2011	Serbian	26
Bunbury	2011	Sinhalese	30
Bunbury	2011	Spanish	192
Bunbury	2011	Tagalog	395
Bunbury	2011	Tamil	47
Bunbury	2011	Thai	148
Bunbury	2011	Turkish	3
Bunbury	2011	Urdu	46
Bunbury	2011	Vietnamese	129
Bunbury	2016		13332
Bunbury	2016	(Other)	2153
Bunbury	2016	Afrikaans	955
Bunbury	2016	Arabic	146
Bunbury	2016	Australian_Indigenous_Languages	59
Bunbury	2016	Chinese_languages_Bengali	58
Bunbury	2016	Chinese_languages_Cantonese	159
Bunbury	2016	Chinese_languages_Mandarin	685
Bunbury	2016	Chinese_languages_Other	34
Bunbury	2016	Croatian	58
Bunbury	2016	Dutch	352
Bunbury	2016	English	151997
Bunbury	2016	Filipino	557
Bunbury	2016	French	370
Bunbury	2016	German	547
Bunbury	2016	Greek	94
Bunbury	2016	Hindi	103
Bunbury	2016	Indonesian	234
Bunbury	2016	Italian	1536
Bunbury	2016	Japanese	222
Bunbury	2016	Korean	268
Bunbury	2016	Macedonian	94
Bunbury	2016	Persian_includes_Dari	75
Bunbury	2016	Polish	211
Bunbury	2016	Punjabi	184
Bunbury	2016	Russian	80
Bunbury	2016	Samoan	13
Bunbury	2016	Serbian	35
Bunbury	2016	Sinhalese	90
Bunbury	2016	Spanish	297
Bunbury	2016	Tagalog	713
Bunbury	2016	Tamil	77
Bunbury	2016	Thai	234
Bunbury	2016	Turkish	15
Bunbury	2016	Urdu	93
Bunbury	2016	Vietnamese	202
Mandurah	2006		4591
Mandurah	2006	(Other)	372
Mandurah	2006	Afrikaans	84
Mandurah	2006	Arabic	8
Mandurah	2006	Australian_Indigenous_Languages	17
Mandurah	2006	Chinese_languages_Bengali	4
Mandurah	2006	Chinese_languages_Cantonese	85
Mandurah	2006	Chinese_languages_Mandarin	73
Mandurah	2006	Chinese_languages_Other	8
Mandurah	2006	Croatian	42
Mandurah	2006	Dutch	177
Mandurah	2006	English	60372
Mandurah	2006	Filipino	47
Mandurah	2006	French	71
Mandurah	2006	German	194
Mandurah	2006	Greek	27
Mandurah	2006	Hindi	14
Mandurah	2006	Indonesian	59
Mandurah	2006	Italian	288
Mandurah	2006	Japanese	35
Mandurah	2006	Korean	7
Mandurah	2006	Macedonian	0
Mandurah	2006	Persian_includes_Dari	23
Mandurah	2006	Polish	30
Mandurah	2006	Punjabi	0
Mandurah	2006	Russian	25
Mandurah	2006	Samoan	3
Mandurah	2006	Serbian	16
Mandurah	2006	Sinhalese	0
Mandurah	2006	Spanish	68
Mandurah	2006	Tagalog	36
Mandurah	2006	Tamil	4
Mandurah	2006	Thai	56
Mandurah	2006	Turkish	5
Mandurah	2006	Urdu	11
Mandurah	2006	Vietnamese	10
Mandurah	2011		4909
Mandurah	2011	(Other)	797
Mandurah	2011	Afrikaans	390
Mandurah	2011	Arabic	51
Mandurah	2011	Australian_Indigenous_Languages	11
Mandurah	2011	Chinese_languages_Bengali	9
Mandurah	2011	Chinese_languages_Cantonese	107
Mandurah	2011	Chinese_languages_Mandarin	143
Mandurah	2011	Chinese_languages_Other	32
Mandurah	2011	Croatian	53
Mandurah	2011	Dutch	203
Mandurah	2011	English	74646
Mandurah	2011	Filipino	147
Mandurah	2011	French	113
Mandurah	2011	German	246
Mandurah	2011	Greek	48
Mandurah	2011	Hindi	55
Mandurah	2011	Indonesian	90
Mandurah	2011	Italian	344
Mandurah	2011	Japanese	62
Mandurah	2011	Korean	32
Mandurah	2011	Macedonian	6
Mandurah	2011	Persian_includes_Dari	13
Mandurah	2011	Polish	63
Mandurah	2011	Punjabi	35
Mandurah	2011	Russian	47
Mandurah	2011	Samoan	55
Mandurah	2011	Serbian	20
Mandurah	2011	Sinhalese	18
Mandurah	2011	Spanish	103
Mandurah	2011	Tagalog	201
Mandurah	2011	Tamil	31
Mandurah	2011	Thai	159
Mandurah	2011	Turkish	7
Mandurah	2011	Urdu	6
Mandurah	2011	Vietnamese	41
Mandurah	2016		6391
Mandurah	2016	(Other)	1332
Mandurah	2016	Afrikaans	604
Mandurah	2016	Arabic	65
Mandurah	2016	Australian_Indigenous_Languages	27
Mandurah	2016	Chinese_languages_Bengali	29
Mandurah	2016	Chinese_languages_Cantonese	127
Mandurah	2016	Chinese_languages_Mandarin	284
Mandurah	2016	Chinese_languages_Other	27
Mandurah	2016	Croatian	66
Mandurah	2016	Dutch	215
Mandurah	2016	English	84395
Mandurah	2016	Filipino	311
Mandurah	2016	French	140
Mandurah	2016	German	268
Mandurah	2016	Greek	50
Mandurah	2016	Hindi	122
Mandurah	2016	Indonesian	153
Mandurah	2016	Italian	355
Mandurah	2016	Japanese	97
Mandurah	2016	Korean	101
Mandurah	2016	Macedonian	14
Mandurah	2016	Persian_includes_Dari	96
Mandurah	2016	Polish	111
Mandurah	2016	Punjabi	138
Mandurah	2016	Russian	72
Mandurah	2016	Samoan	35
Mandurah	2016	Serbian	26
Mandurah	2016	Sinhalese	105
Mandurah	2016	Spanish	163
Mandurah	2016	Tagalog	385
Mandurah	2016	Tamil	45
Mandurah	2016	Thai	246
Mandurah	2016	Turkish	5
Mandurah	2016	Urdu	49
Mandurah	2016	Vietnamese	91
Perth - Inner	2006		13050
Perth - Inner	2006	(Other)	2903
Perth - Inner	2006	Afrikaans	194
Perth - Inner	2006	Arabic	323
Perth - Inner	2006	Australian_Indigenous_Languages	55
Perth - Inner	2006	Chinese_languages_Bengali	200
Perth - Inner	2006	Chinese_languages_Cantonese	1894
Perth - Inner	2006	Chinese_languages_Mandarin	2187
Perth - Inner	2006	Chinese_languages_Other	348
Perth - Inner	2006	Croatian	261
Perth - Inner	2006	Dutch	433
Perth - Inner	2006	English	108562
Perth - Inner	2006	Filipino	92
Perth - Inner	2006	French	792
Perth - Inner	2006	German	747
Perth - Inner	2006	Greek	940
Perth - Inner	2006	Hindi	251
Perth - Inner	2006	Indonesian	598
Perth - Inner	2006	Italian	3231
Perth - Inner	2006	Japanese	775
Perth - Inner	2006	Korean	297
Perth - Inner	2006	Macedonian	378
Perth - Inner	2006	Persian_includes_Dari	301
Perth - Inner	2006	Polish	578
Perth - Inner	2006	Punjabi	69
Perth - Inner	2006	Russian	161
Perth - Inner	2006	Samoan	8
Perth - Inner	2006	Serbian	289
Perth - Inner	2006	Sinhalese	174
Perth - Inner	2006	Spanish	432
Perth - Inner	2006	Tagalog	114
Perth - Inner	2006	Tamil	237
Perth - Inner	2006	Thai	288
Perth - Inner	2006	Turkish	37
Perth - Inner	2006	Urdu	127
Perth - Inner	2006	Vietnamese	836
Perth - Inner	2011		11299
Perth - Inner	2011	(Other)	4864
Perth - Inner	2011	Afrikaans	326
Perth - Inner	2011	Arabic	619
Perth - Inner	2011	Australian_Indigenous_Languages	38
Perth - Inner	2011	Chinese_languages_Bengali	289
Perth - Inner	2011	Chinese_languages_Cantonese	1999
Perth - Inner	2011	Chinese_languages_Mandarin	3228
Perth - Inner	2011	Chinese_languages_Other	506
Perth - Inner	2011	Croatian	262
Perth - Inner	2011	Dutch	545
Perth - Inner	2011	English	117202
Perth - Inner	2011	Filipino	216
Perth - Inner	2011	French	1215
Perth - Inner	2011	German	943
Perth - Inner	2011	Greek	1034
Perth - Inner	2011	Hindi	575
Perth - Inner	2011	Indonesian	704
Perth - Inner	2011	Italian	3064
Perth - Inner	2011	Japanese	845
Perth - Inner	2011	Korean	639
Perth - Inner	2011	Macedonian	376
Perth - Inner	2011	Persian_includes_Dari	487
Perth - Inner	2011	Polish	574
Perth - Inner	2011	Punjabi	241
Perth - Inner	2011	Russian	258
Perth - Inner	2011	Samoan	18
Perth - Inner	2011	Serbian	361
Perth - Inner	2011	Sinhalese	225
Perth - Inner	2011	Spanish	1056
Perth - Inner	2011	Tagalog	288
Perth - Inner	2011	Tamil	295
Perth - Inner	2011	Thai	379
Perth - Inner	2011	Turkish	77
Perth - Inner	2011	Urdu	224
Perth - Inner	2011	Vietnamese	1076
Perth - Inner	2016		13472
Perth - Inner	2016	(Other)	6399
Perth - Inner	2016	Afrikaans	433
Perth - Inner	2016	Arabic	621
Perth - Inner	2016	Australian_Indigenous_Languages	48
Perth - Inner	2016	Chinese_languages_Bengali	277
Perth - Inner	2016	Chinese_languages_Cantonese	1991
Perth - Inner	2016	Chinese_languages_Mandarin	5420
Perth - Inner	2016	Chinese_languages_Other	539
Perth - Inner	2016	Croatian	258
Perth - Inner	2016	Dutch	502
Perth - Inner	2016	English	121504
Perth - Inner	2016	Filipino	249
Perth - Inner	2016	French	1543
Perth - Inner	2016	German	1045
Perth - Inner	2016	Greek	924
Perth - Inner	2016	Hindi	927
Perth - Inner	2016	Indonesian	704
Perth - Inner	2016	Italian	2995
Perth - Inner	2016	Japanese	1158
Perth - Inner	2016	Korean	1066
Perth - Inner	2016	Macedonian	380
Perth - Inner	2016	Persian_includes_Dari	721
Perth - Inner	2016	Polish	545
Perth - Inner	2016	Punjabi	256
Perth - Inner	2016	Russian	441
Perth - Inner	2016	Samoan	26
Perth - Inner	2016	Serbian	372
Perth - Inner	2016	Sinhalese	285
Perth - Inner	2016	Spanish	1392
Perth - Inner	2016	Tagalog	337
Perth - Inner	2016	Tamil	405
Perth - Inner	2016	Thai	441
Perth - Inner	2016	Turkish	101
Perth - Inner	2016	Urdu	320
Perth - Inner	2016	Vietnamese	1220
Perth - North East	2006		12009
Perth - North East	2006	(Other)	5296
Perth - North East	2006	Afrikaans	313
Perth - North East	2006	Arabic	1144
Perth - North East	2006	Australian_Indigenous_Languages	123
Perth - North East	2006	Chinese_languages_Bengali	52
Perth - North East	2006	Chinese_languages_Cantonese	1998
Perth - North East	2006	Chinese_languages_Mandarin	1102
Perth - North East	2006	Chinese_languages_Other	325
Perth - North East	2006	Croatian	1012
Perth - North East	2006	Dutch	518
Perth - North East	2006	English	156479
Perth - North East	2006	Filipino	281
Perth - North East	2006	French	670
Perth - North East	2006	German	732
Perth - North East	2006	Greek	678
Perth - North East	2006	Hindi	223
Perth - North East	2006	Indonesian	261
Perth - North East	2006	Italian	4757
Perth - North East	2006	Japanese	259
Perth - North East	2006	Korean	98
Perth - North East	2006	Macedonian	520
Perth - North East	2006	Persian_includes_Dari	321
Perth - North East	2006	Polish	1119
Perth - North East	2006	Punjabi	86
Perth - North East	2006	Russian	158
Perth - North East	2006	Samoan	13
Perth - North East	2006	Serbian	842
Perth - North East	2006	Sinhalese	165
Perth - North East	2006	Spanish	503
Perth - North East	2006	Tagalog	386
Perth - North East	2006	Tamil	194
Perth - North East	2006	Thai	305
Perth - North East	2006	Turkish	61
Perth - North East	2006	Urdu	110
Perth - North East	2006	Vietnamese	3754
Perth - North East	2011		12716
Perth - North East	2011	(Other)	8167
Perth - North East	2011	Afrikaans	758
Perth - North East	2011	Arabic	1669
Perth - North East	2011	Australian_Indigenous_Languages	129
Perth - North East	2011	Chinese_languages_Bengali	157
Perth - North East	2011	Chinese_languages_Cantonese	2068
Perth - North East	2011	Chinese_languages_Mandarin	1907
Perth - North East	2011	Chinese_languages_Other	405
Perth - North East	2011	Croatian	886
Perth - North East	2011	Dutch	496
Perth - North East	2011	English	170388
Perth - North East	2011	Filipino	608
Perth - North East	2011	French	848
Perth - North East	2011	German	796
Perth - North East	2011	Greek	697
Perth - North East	2011	Hindi	580
Perth - North East	2011	Indonesian	399
Perth - North East	2011	Italian	4371
Perth - North East	2011	Japanese	393
Perth - North East	2011	Korean	187
Perth - North East	2011	Macedonian	530
Perth - North East	2011	Persian_includes_Dari	385
Perth - North East	2011	Polish	1020
Perth - North East	2011	Punjabi	587
Perth - North East	2011	Russian	197
Perth - North East	2011	Samoan	45
Perth - North East	2011	Serbian	928
Perth - North East	2011	Sinhalese	237
Perth - North East	2011	Spanish	607
Perth - North East	2011	Tagalog	1062
Perth - North East	2011	Tamil	429
Perth - North East	2011	Thai	483
Perth - North East	2011	Turkish	101
Perth - North East	2011	Urdu	266
Perth - North East	2011	Vietnamese	4392
Perth - North East	2016		17599
Perth - North East	2016	(Other)	12867
Perth - North East	2016	Afrikaans	1052
Perth - North East	2016	Arabic	2029
Perth - North East	2016	Australian_Indigenous_Languages	153
Perth - North East	2016	Chinese_languages_Bengali	241
Perth - North East	2016	Chinese_languages_Cantonese	2260
Perth - North East	2016	Chinese_languages_Mandarin	3362
Perth - North East	2016	Chinese_languages_Other	385
Perth - North East	2016	Croatian	844
Perth - North East	2016	Dutch	463
Perth - North East	2016	English	182922
Perth - North East	2016	Filipino	1266
Perth - North East	2016	French	994
Perth - North East	2016	German	859
Perth - North East	2016	Greek	623
Perth - North East	2016	Hindi	1537
Perth - North East	2016	Indonesian	612
Perth - North East	2016	Italian	3981
Perth - North East	2016	Japanese	556
Perth - North East	2016	Korean	357
Perth - North East	2016	Macedonian	564
Perth - North East	2016	Persian_includes_Dari	627
Perth - North East	2016	Polish	981
Perth - North East	2016	Punjabi	1863
Perth - North East	2016	Russian	285
Perth - North East	2016	Samoan	79
Perth - North East	2016	Serbian	978
Perth - North East	2016	Sinhalese	432
Perth - North East	2016	Spanish	897
Perth - North East	2016	Tagalog	2026
Perth - North East	2016	Tamil	748
Perth - North East	2016	Thai	725
Perth - North East	2016	Turkish	104
Perth - North East	2016	Urdu	527
Perth - North East	2016	Vietnamese	5249
Perth - North West	2006		21869
Perth - North West	2006	(Other)	12556
Perth - North West	2006	Afrikaans	1529
Perth - North West	2006	Arabic	2957
Perth - North West	2006	Australian_Indigenous_Languages	161
Perth - North West	2006	Chinese_languages_Bengali	85
Perth - North West	2006	Chinese_languages_Cantonese	3233
Perth - North West	2006	Chinese_languages_Mandarin	2202
Perth - North West	2006	Chinese_languages_Other	662
Perth - North West	2006	Croatian	1558
Perth - North West	2006	Dutch	1079
Perth - North West	2006	English	336151
Perth - North West	2006	Filipino	386
Perth - North West	2006	French	1294
Perth - North West	2006	German	1800
Perth - North West	2006	Greek	2249
Perth - North West	2006	Hindi	383
Perth - North West	2006	Indonesian	722
Perth - North West	2006	Italian	9667
Perth - North West	2006	Japanese	788
Perth - North West	2006	Korean	174
Perth - North West	2006	Macedonian	4245
Perth - North West	2006	Persian_includes_Dari	937
Perth - North West	2006	Polish	1963
Perth - North West	2006	Punjabi	297
Perth - North West	2006	Russian	402
Perth - North West	2006	Samoan	33
Perth - North West	2006	Serbian	1461
Perth - North West	2006	Sinhalese	141
Perth - North West	2006	Spanish	1691
Perth - North West	2006	Tagalog	469
Perth - North West	2006	Tamil	281
Perth - North West	2006	Thai	536
Perth - North West	2006	Turkish	172
Perth - North West	2006	Urdu	194
Perth - North West	2006	Vietnamese	6725
Perth - North West	2011		22792
Perth - North West	2011	(Other)	20728
Perth - North West	2011	Afrikaans	3953
Perth - North West	2011	Arabic	4280
Perth - North West	2011	Australian_Indigenous_Languages	130
Perth - North West	2011	Chinese_languages_Bengali	238
Perth - North West	2011	Chinese_languages_Cantonese	3613
Perth - North West	2011	Chinese_languages_Mandarin	3730
Perth - North West	2011	Chinese_languages_Other	880
Perth - North West	2011	Croatian	1500
Perth - North West	2011	Dutch	1093
Perth - North West	2011	English	374444
Perth - North West	2011	Filipino	899
Perth - North West	2011	French	1857
Perth - North West	2011	German	2251
Perth - North West	2011	Greek	2317
Perth - North West	2011	Hindi	1032
Perth - North West	2011	Indonesian	976
Perth - North West	2011	Italian	9374
Perth - North West	2011	Japanese	1043
Perth - North West	2011	Korean	383
Perth - North West	2011	Macedonian	4464
Perth - North West	2011	Persian_includes_Dari	1304
Perth - North West	2011	Polish	2001
Perth - North West	2011	Punjabi	1154
Perth - North West	2011	Russian	603
Perth - North West	2011	Samoan	81
Perth - North West	2011	Serbian	1701
Perth - North West	2011	Sinhalese	315
Perth - North West	2011	Spanish	2303
Perth - North West	2011	Tagalog	1354
Perth - North West	2011	Tamil	574
Perth - North West	2011	Thai	880
Perth - North West	2011	Turkish	247
Perth - North West	2011	Urdu	462
Perth - North West	2011	Vietnamese	8002
Perth - North West	2016		28695
Perth - North West	2016	(Other)	28531
Perth - North West	2016	Afrikaans	5339
Perth - North West	2016	Arabic	4943
Perth - North West	2016	Australian_Indigenous_Languages	130
Perth - North West	2016	Chinese_languages_Bengali	369
Perth - North West	2016	Chinese_languages_Cantonese	3942
Perth - North West	2016	Chinese_languages_Mandarin	7085
Perth - North West	2016	Chinese_languages_Other	700
Perth - North West	2016	Croatian	1465
Perth - North West	2016	Dutch	977
Perth - North West	2016	English	398308
Perth - North West	2016	Filipino	1363
Perth - North West	2016	French	2304
Perth - North West	2016	German	2314
Perth - North West	2016	Greek	2027
Perth - North West	2016	Hindi	2326
Perth - North West	2016	Indonesian	1181
Perth - North West	2016	Italian	8901
Perth - North West	2016	Japanese	1408
Perth - North West	2016	Korean	712
Perth - North West	2016	Macedonian	4381
Perth - North West	2016	Persian_includes_Dari	1984
Perth - North West	2016	Polish	2060
Perth - North West	2016	Punjabi	2478
Perth - North West	2016	Russian	911
Perth - North West	2016	Samoan	137
Perth - North West	2016	Serbian	1632
Perth - North West	2016	Sinhalese	503
Perth - North West	2016	Spanish	2759
Perth - North West	2016	Tagalog	2148
Perth - North West	2016	Tamil	710
Perth - North West	2016	Thai	1337
Perth - North West	2016	Turkish	328
Perth - North West	2016	Urdu	1048
Perth - North West	2016	Vietnamese	9682
Perth - South East	2006		23361
Perth - South East	2006	(Other)	10403
Perth - South East	2006	Afrikaans	651
Perth - South East	2006	Arabic	2520
Perth - South East	2006	Australian_Indigenous_Languages	198
Perth - South East	2006	Chinese_languages_Bengali	305
Perth - South East	2006	Chinese_languages_Cantonese	5690
Perth - South East	2006	Chinese_languages_Mandarin	7007
Perth - South East	2006	Chinese_languages_Other	1196
Perth - South East	2006	Croatian	510
Perth - South East	2006	Dutch	1491
Perth - South East	2006	English	302189
Perth - South East	2006	Filipino	470
Perth - South East	2006	French	1043
Perth - South East	2006	German	1404
Perth - South East	2006	Greek	493
Perth - South East	2006	Hindi	573
Perth - South East	2006	Indonesian	2842
Perth - South East	2006	Italian	5277
Perth - South East	2006	Japanese	744
Perth - South East	2006	Korean	782
Perth - South East	2006	Macedonian	128
Perth - South East	2006	Persian_includes_Dari	709
Perth - South East	2006	Polish	1135
Perth - South East	2006	Punjabi	334
Perth - South East	2006	Russian	281
Perth - South East	2006	Samoan	98
Perth - South East	2006	Serbian	427
Perth - South East	2006	Sinhalese	679
Perth - South East	2006	Spanish	1257
Perth - South East	2006	Tagalog	525
Perth - South East	2006	Tamil	724
Perth - South East	2006	Thai	786
Perth - South East	2006	Turkish	666
Perth - South East	2006	Urdu	354
Perth - South East	2006	Vietnamese	1106
Perth - South East	2011		25723
Perth - South East	2011	(Other)	19649
Perth - South East	2011	Afrikaans	1517
Perth - South East	2011	Arabic	4114
Perth - South East	2011	Australian_Indigenous_Languages	253
Perth - South East	2011	Chinese_languages_Bengali	900
