SA4_NAME16	Year	Age.min	persons
Coffs Harbour - Grafton	2016	31	1205
Coffs Harbour - Grafton	2016	32	1301
Coffs Harbour - Grafton	2016	33	1340
Coffs Harbour - Grafton	2016	34	1344
Coffs Harbour - Grafton	2016	35	1353
Coffs Harbour - Grafton	2016	36	1357
Coffs Harbour - Grafton	2016	37	1258
Coffs Harbour - Grafton	2016	38	1329
Coffs Harbour - Grafton	2016	39	1356
Coffs Harbour - Grafton	2016	40	1417
Coffs Harbour - Grafton	2016	41	1493
Coffs Harbour - Grafton	2016	42	1574
Coffs Harbour - Grafton	2016	43	1729
Coffs Harbour - Grafton	2016	44	1810
Coffs Harbour - Grafton	2016	45	1832
Coffs Harbour - Grafton	2016	46	1720
Coffs Harbour - Grafton	2016	47	1640
Coffs Harbour - Grafton	2016	48	1698
Coffs Harbour - Grafton	2016	49	1716
Coffs Harbour - Grafton	2016	50	1779
Coffs Harbour - Grafton	2016	51	1724
Coffs Harbour - Grafton	2016	52	1975
Coffs Harbour - Grafton	2016	53	2030
Coffs Harbour - Grafton	2016	54	2065
Coffs Harbour - Grafton	2016	55	2158
Coffs Harbour - Grafton	2016	56	2104
Coffs Harbour - Grafton	2016	57	2164
Coffs Harbour - Grafton	2016	58	2167
Coffs Harbour - Grafton	2016	59	2090
Coffs Harbour - Grafton	2016	60	2140
Coffs Harbour - Grafton	2016	61	2162
Coffs Harbour - Grafton	2016	62	2135
Coffs Harbour - Grafton	2016	63	2132
Coffs Harbour - Grafton	2016	64	2034
Coffs Harbour - Grafton	2016	65	2079
Coffs Harbour - Grafton	2016	66	2065
Coffs Harbour - Grafton	2016	67	1931
Coffs Harbour - Grafton	2016	68	1927
Coffs Harbour - Grafton	2016	69	2038
Coffs Harbour - Grafton	2016	70	1764
Coffs Harbour - Grafton	2016	71	1608
Coffs Harbour - Grafton	2016	72	1497
Coffs Harbour - Grafton	2016	73	1389
Coffs Harbour - Grafton	2016	74	1329
Coffs Harbour - Grafton	2016	75	1293
Coffs Harbour - Grafton	2016	76	1183
Coffs Harbour - Grafton	2016	77	1112
Coffs Harbour - Grafton	2016	78	1054
Coffs Harbour - Grafton	2016	79	1058
Far West and Orana	2006		4130
Far West and Orana	2006	0	1724
Far West and Orana	2006	1	1592
Far West and Orana	2006	2	1638
Far West and Orana	2006	3	1621
Far West and Orana	2006	4	1682
Far West and Orana	2006	5	1739
Far West and Orana	2006	6	1777
Far West and Orana	2006	7	1695
Far West and Orana	2006	8	1737
Far West and Orana	2006	9	1852
Far West and Orana	2006	10	1807
Far West and Orana	2006	11	1861
Far West and Orana	2006	12	1716
Far West and Orana	2006	13	1740
Far West and Orana	2006	14	1730
Far West and Orana	2006	15	1609
Far West and Orana	2006	16	1607
Far West and Orana	2006	17	1552
Far West and Orana	2006	18	1382
Far West and Orana	2006	19	1283
Far West and Orana	2006	20	1243
Far West and Orana	2006	21	1177
Far West and Orana	2006	22	1229
Far West and Orana	2006	23	1250
Far West and Orana	2006	24	1214
Far West and Orana	2006	25	1146
Far West and Orana	2006	26	1177
Far West and Orana	2006	27	1213
Far West and Orana	2006	28	1183
Far West and Orana	2006	29	1207
Far West and Orana	2006	30	1262
Far West and Orana	2006	31	1261
Far West and Orana	2006	32	1322
Far West and Orana	2006	33	1385
Far West and Orana	2006	34	1499
Far West and Orana	2006	35	1567
Far West and Orana	2006	36	1482
Far West and Orana	2006	37	1486
Far West and Orana	2006	38	1416
Far West and Orana	2006	39	1489
Far West and Orana	2006	40	1450
Far West and Orana	2006	41	1515
Far West and Orana	2006	42	1653
Far West and Orana	2006	43	1678
Far West and Orana	2006	44	1697
Far West and Orana	2006	45	1768
Far West and Orana	2006	46	1720
Far West and Orana	2006	47	1693
Far West and Orana	2006	48	1654
Far West and Orana	2006	49	1658
Far West and Orana	2006	50	1612
Far West and Orana	2006	51	1565
Far West and Orana	2006	52	1445
Far West and Orana	2006	53	1604
Far West and Orana	2006	54	1493
Far West and Orana	2006	55	1512
Far West and Orana	2006	56	1443
Far West and Orana	2006	57	1380
Far West and Orana	2006	58	1460
Far West and Orana	2006	59	1611
Far West and Orana	2006	60	1284
Far West and Orana	2006	61	1254
Far West and Orana	2006	62	1207
Far West and Orana	2006	63	1114
Far West and Orana	2006	64	1170
Far West and Orana	2006	65	1096
Far West and Orana	2006	66	1025
Far West and Orana	2006	67	1024
Far West and Orana	2006	68	1023
Far West and Orana	2006	69	989
Far West and Orana	2006	70	1015
Far West and Orana	2006	71	846
Far West and Orana	2006	72	833
Far West and Orana	2006	73	786
Far West and Orana	2006	74	834
Far West and Orana	2006	75	810
Far West and Orana	2006	76	768
Far West and Orana	2006	77	756
Far West and Orana	2006	78	699
Far West and Orana	2006	79	659
Far West and Orana	2011		4993
Far West and Orana	2011	0	1574
Far West and Orana	2011	1	1680
Far West and Orana	2011	2	1758
Far West and Orana	2011	3	1610
Far West and Orana	2011	4	1726
Far West and Orana	2011	5	1674
Far West and Orana	2011	6	1535
Far West and Orana	2011	7	1584
Far West and Orana	2011	8	1592
Far West and Orana	2011	9	1594
Far West and Orana	2011	10	1686
Far West and Orana	2011	11	1619
Far West and Orana	2011	12	1577
Far West and Orana	2011	13	1502
Far West and Orana	2011	14	1550
Far West and Orana	2011	15	1570
Far West and Orana	2011	16	1522
Far West and Orana	2011	17	1517
Far West and Orana	2011	18	1502
Far West and Orana	2011	19	1344
Far West and Orana	2011	20	1259
Far West and Orana	2011	21	1285
Far West and Orana	2011	22	1259
Far West and Orana	2011	23	1256
Far West and Orana	2011	24	1239
Far West and Orana	2011	25	1292
Far West and Orana	2011	26	1313
Far West and Orana	2011	27	1252
Far West and Orana	2011	28	1298
Far West and Orana	2011	29	1212
Far West and Orana	2011	30	1223
Far West and Orana	2011	31	1170
Far West and Orana	2011	32	1195
Far West and Orana	2011	33	1134
Far West and Orana	2011	34	1222
Far West and Orana	2011	35	1272
Far West and Orana	2011	36	1261
Far West and Orana	2011	37	1255
Far West and Orana	2011	38	1405
Far West and Orana	2011	39	1527
Far West and Orana	2011	40	1527
Far West and Orana	2011	41	1472
Far West and Orana	2011	42	1447
Far West and Orana	2011	43	1408
Far West and Orana	2011	44	1441
Far West and Orana	2011	45	1460
Far West and Orana	2011	46	1432
Far West and Orana	2011	47	1615
Far West and Orana	2011	48	1585
Far West and Orana	2011	49	1635
Far West and Orana	2011	50	1737
Far West and Orana	2011	51	1668
Far West and Orana	2011	52	1663
Far West and Orana	2011	53	1600
Far West and Orana	2011	54	1571
Far West and Orana	2011	55	1582
Far West and Orana	2011	56	1509
Far West and Orana	2011	57	1390
Far West and Orana	2011	58	1498
Far West and Orana	2011	59	1407
Far West and Orana	2011	60	1468
Far West and Orana	2011	61	1384
Far West and Orana	2011	62	1301
Far West and Orana	2011	63	1393
Far West and Orana	2011	64	1481
Far West and Orana	2011	65	1200
Far West and Orana	2011	66	1159
Far West and Orana	2011	67	1148
Far West and Orana	2011	68	1092
Far West and Orana	2011	69	1090
Far West and Orana	2011	70	1006
Far West and Orana	2011	71	950
Far West and Orana	2011	72	939
Far West and Orana	2011	73	896
Far West and Orana	2011	74	862
Far West and Orana	2011	75	845
Far West and Orana	2011	76	709
Far West and Orana	2011	77	674
Far West and Orana	2011	78	626
Far West and Orana	2011	79	681
Far West and Orana	2016		5463
Far West and Orana	2016	0	1463
Far West and Orana	2016	1	1484
Far West and Orana	2016	2	1520
Far West and Orana	2016	3	1587
Far West and Orana	2016	4	1578
Far West and Orana	2016	5	1565
Far West and Orana	2016	6	1607
Far West and Orana	2016	7	1595
Far West and Orana	2016	8	1578
Far West and Orana	2016	9	1637
Far West and Orana	2016	10	1537
Far West and Orana	2016	11	1404
Far West and Orana	2016	12	1382
Far West and Orana	2016	13	1363
Far West and Orana	2016	14	1328
Far West and Orana	2016	15	1405
Far West and Orana	2016	16	1340
Far West and Orana	2016	17	1306
Far West and Orana	2016	18	1194
Far West and Orana	2016	19	1261
Far West and Orana	2016	20	1204
Far West and Orana	2016	21	1231
Far West and Orana	2016	22	1225
Far West and Orana	2016	23	1368
Far West and Orana	2016	24	1424
Far West and Orana	2016	25	1459
Far West and Orana	2016	26	1506
Far West and Orana	2016	27	1430
Far West and Orana	2016	28	1388
Far West and Orana	2016	29	1402
Far West and Orana	2016	30	1423
Far West and Orana	2016	31	1411
Far West and Orana	2016	32	1371
Far West and Orana	2016	33	1336
Far West and Orana	2016	34	1281
Far West and Orana	2016	35	1273
Far West and Orana	2016	36	1203
Far West and Orana	2016	37	1219
Far West and Orana	2016	38	1146
Far West and Orana	2016	39	1224
Far West and Orana	2016	40	1281
Far West and Orana	2016	41	1239
Far West and Orana	2016	42	1267
Far West and Orana	2016	43	1328
Far West and Orana	2016	44	1479
Far West and Orana	2016	45	1541
Far West and Orana	2016	46	1449
Far West and Orana	2016	47	1389
Far West and Orana	2016	48	1383
Far West and Orana	2016	49	1388
Far West and Orana	2016	50	1439
Far West and Orana	2016	51	1475
Far West and Orana	2016	52	1604
Far West and Orana	2016	53	1619
Far West and Orana	2016	54	1628
Far West and Orana	2016	55	1726
Far West and Orana	2016	56	1689
Far West and Orana	2016	57	1654
Far West and Orana	2016	58	1543
Far West and Orana	2016	59	1531
Far West and Orana	2016	60	1534
Far West and Orana	2016	61	1493
Far West and Orana	2016	62	1344
Far West and Orana	2016	63	1429
Far West and Orana	2016	64	1373
Far West and Orana	2016	65	1390
Far West and Orana	2016	66	1332
Far West and Orana	2016	67	1218
Far West and Orana	2016	68	1264
Far West and Orana	2016	69	1395
Far West and Orana	2016	70	1131
Far West and Orana	2016	71	1095
Far West and Orana	2016	72	1021
Far West and Orana	2016	73	972
Far West and Orana	2016	74	996
Far West and Orana	2016	75	876
Far West and Orana	2016	76	831
Far West and Orana	2016	77	835
Far West and Orana	2016	78	759
Far West and Orana	2016	79	718
Hunter Valley exc Newcastle	2006		7950
Hunter Valley exc Newcastle	2006	0	3100
Hunter Valley exc Newcastle	2006	1	3048
Hunter Valley exc Newcastle	2006	2	3043
Hunter Valley exc Newcastle	2006	3	3082
Hunter Valley exc Newcastle	2006	4	3194
Hunter Valley exc Newcastle	2006	5	3311
Hunter Valley exc Newcastle	2006	6	3334
Hunter Valley exc Newcastle	2006	7	3365
Hunter Valley exc Newcastle	2006	8	3454
Hunter Valley exc Newcastle	2006	9	3326
Hunter Valley exc Newcastle	2006	10	3388
Hunter Valley exc Newcastle	2006	11	3427
Hunter Valley exc Newcastle	2006	12	3644
Hunter Valley exc Newcastle	2006	13	3474
Hunter Valley exc Newcastle	2006	14	3465
Hunter Valley exc Newcastle	2006	15	3424
Hunter Valley exc Newcastle	2006	16	3424
Hunter Valley exc Newcastle	2006	17	3178
Hunter Valley exc Newcastle	2006	18	2928
Hunter Valley exc Newcastle	2006	19	2847
Hunter Valley exc Newcastle	2006	20	2655
Hunter Valley exc Newcastle	2006	21	2668
Hunter Valley exc Newcastle	2006	22	2525
Hunter Valley exc Newcastle	2006	23	2433
Hunter Valley exc Newcastle	2006	24	2376
Hunter Valley exc Newcastle	2006	25	2491
Hunter Valley exc Newcastle	2006	26	2384
Hunter Valley exc Newcastle	2006	27	2382
Hunter Valley exc Newcastle	2006	28	2418
Hunter Valley exc Newcastle	2006	29	2529
Hunter Valley exc Newcastle	2006	30	2617
Hunter Valley exc Newcastle	2006	31	2679
Hunter Valley exc Newcastle	2006	32	2754
Hunter Valley exc Newcastle	2006	33	3011
Hunter Valley exc Newcastle	2006	34	3261
Hunter Valley exc Newcastle	2006	35	3333
Hunter Valley exc Newcastle	2006	36	3106
Hunter Valley exc Newcastle	2006	37	3134
Hunter Valley exc Newcastle	2006	38	2958
Hunter Valley exc Newcastle	2006	39	3044
Hunter Valley exc Newcastle	2006	40	2982
Hunter Valley exc Newcastle	2006	41	3026
Hunter Valley exc Newcastle	2006	42	3341
Hunter Valley exc Newcastle	2006	43	3452
Hunter Valley exc Newcastle	2006	44	3399
Hunter Valley exc Newcastle	2006	45	3392
Hunter Valley exc Newcastle	2006	46	3225
Hunter Valley exc Newcastle	2006	47	3334
Hunter Valley exc Newcastle	2006	48	3231
Hunter Valley exc Newcastle	2006	49	3207
Hunter Valley exc Newcastle	2006	50	3122
Hunter Valley exc Newcastle	2006	51	3043
Hunter Valley exc Newcastle	2006	52	3007
Hunter Valley exc Newcastle	2006	53	3002
Hunter Valley exc Newcastle	2006	54	2903
Hunter Valley exc Newcastle	2006	55	2855
Hunter Valley exc Newcastle	2006	56	2939
Hunter Valley exc Newcastle	2006	57	2831
Hunter Valley exc Newcastle	2006	58	2862
Hunter Valley exc Newcastle	2006	59	3086
Hunter Valley exc Newcastle	2006	60	2600
Hunter Valley exc Newcastle	2006	61	2536
Hunter Valley exc Newcastle	2006	62	2460
Hunter Valley exc Newcastle	2006	63	2256
Hunter Valley exc Newcastle	2006	64	2166
Hunter Valley exc Newcastle	2006	65	2056
Hunter Valley exc Newcastle	2006	66	1859
Hunter Valley exc Newcastle	2006	67	1914
Hunter Valley exc Newcastle	2006	68	1757
Hunter Valley exc Newcastle	2006	69	1769
Hunter Valley exc Newcastle	2006	70	1681
Hunter Valley exc Newcastle	2006	71	1536
Hunter Valley exc Newcastle	2006	72	1471
Hunter Valley exc Newcastle	2006	73	1524
Hunter Valley exc Newcastle	2006	74	1347
Hunter Valley exc Newcastle	2006	75	1389
Hunter Valley exc Newcastle	2006	76	1385
Hunter Valley exc Newcastle	2006	77	1251
Hunter Valley exc Newcastle	2006	78	1207
Hunter Valley exc Newcastle	2006	79	1186
Hunter Valley exc Newcastle	2011		9299
Hunter Valley exc Newcastle	2011	0	3209
Hunter Valley exc Newcastle	2011	1	3395
Hunter Valley exc Newcastle	2011	2	3454
Hunter Valley exc Newcastle	2011	3	3439
Hunter Valley exc Newcastle	2011	4	3688
Hunter Valley exc Newcastle	2011	5	3467
Hunter Valley exc Newcastle	2011	6	3274
Hunter Valley exc Newcastle	2011	7	3281
Hunter Valley exc Newcastle	2011	8	3271
Hunter Valley exc Newcastle	2011	9	3396
Hunter Valley exc Newcastle	2011	10	3328
Hunter Valley exc Newcastle	2011	11	3441
Hunter Valley exc Newcastle	2011	12	3476
Hunter Valley exc Newcastle	2011	13	3512
Hunter Valley exc Newcastle	2011	14	3399
Hunter Valley exc Newcastle	2011	15	3387
Hunter Valley exc Newcastle	2011	16	3347
Hunter Valley exc Newcastle	2011	17	3562
Hunter Valley exc Newcastle	2011	18	3258
Hunter Valley exc Newcastle	2011	19	3079
Hunter Valley exc Newcastle	2011	20	2950
Hunter Valley exc Newcastle	2011	21	2903
Hunter Valley exc Newcastle	2011	22	2751
Hunter Valley exc Newcastle	2011	23	2743
Hunter Valley exc Newcastle	2011	24	2876
Hunter Valley exc Newcastle	2011	25	2791
Hunter Valley exc Newcastle	2011	26	2805
Hunter Valley exc Newcastle	2011	27	2841
Hunter Valley exc Newcastle	2011	28	2841
Hunter Valley exc Newcastle	2011	29	2749
Hunter Valley exc Newcastle	2011	30	2959
Hunter Valley exc Newcastle	2011	31	2841
Hunter Valley exc Newcastle	2011	32	2733
Hunter Valley exc Newcastle	2011	33	2800
Hunter Valley exc Newcastle	2011	34	2939
Hunter Valley exc Newcastle	2011	35	2940
Hunter Valley exc Newcastle	2011	36	3060
Hunter Valley exc Newcastle	2011	37	3091
Hunter Valley exc Newcastle	2011	38	3335
Hunter Valley exc Newcastle	2011	39	3540
Hunter Valley exc Newcastle	2011	40	3510
Hunter Valley exc Newcastle	2011	41	3313
Hunter Valley exc Newcastle	2011	42	3359
Hunter Valley exc Newcastle	2011	43	3139
Hunter Valley exc Newcastle	2011	44	3267
Hunter Valley exc Newcastle	2011	45	3155
Hunter Valley exc Newcastle	2011	46	3103
Hunter Valley exc Newcastle	2011	47	3435
Hunter Valley exc Newcastle	2011	48	3467
Hunter Valley exc Newcastle	2011	49	3506
Hunter Valley exc Newcastle	2011	50	3514
Hunter Valley exc Newcastle	2011	51	3304
Hunter Valley exc Newcastle	2011	52	3411
Hunter Valley exc Newcastle	2011	53	3192
Hunter Valley exc Newcastle	2011	54	3195
Hunter Valley exc Newcastle	2011	55	3194
Hunter Valley exc Newcastle	2011	56	3135
Hunter Valley exc Newcastle	2011	57	3008
Hunter Valley exc Newcastle	2011	58	3060
Hunter Valley exc Newcastle	2011	59	3023
Hunter Valley exc Newcastle	2011	60	2961
Hunter Valley exc Newcastle	2011	61	2956
Hunter Valley exc Newcastle	2011	62	2946
Hunter Valley exc Newcastle	2011	63	2944
Hunter Valley exc Newcastle	2011	64	3180
Hunter Valley exc Newcastle	2011	65	2603
Hunter Valley exc Newcastle	2011	66	2603
Hunter Valley exc Newcastle	2011	67	2452
Hunter Valley exc Newcastle	2011	68	2159
Hunter Valley exc Newcastle	2011	69	2143
Hunter Valley exc Newcastle	2011	70	1961
Hunter Valley exc Newcastle	2011	71	1804
Hunter Valley exc Newcastle	2011	72	1793
Hunter Valley exc Newcastle	2011	73	1647
Hunter Valley exc Newcastle	2011	74	1642
Hunter Valley exc Newcastle	2011	75	1562
Hunter Valley exc Newcastle	2011	76	1372
Hunter Valley exc Newcastle	2011	77	1294
Hunter Valley exc Newcastle	2011	78	1309
Hunter Valley exc Newcastle	2011	79	1176
Hunter Valley exc Newcastle	2016		10766
Hunter Valley exc Newcastle	2016	0	3123
Hunter Valley exc Newcastle	2016	1	3421
Hunter Valley exc Newcastle	2016	2	3475
Hunter Valley exc Newcastle	2016	3	3576
Hunter Valley exc Newcastle	2016	4	3673
Hunter Valley exc Newcastle	2016	5	3628
Hunter Valley exc Newcastle	2016	6	3665
Hunter Valley exc Newcastle	2016	7	3719
Hunter Valley exc Newcastle	2016	8	3784
Hunter Valley exc Newcastle	2016	9	3893
Hunter Valley exc Newcastle	2016	10	3666
Hunter Valley exc Newcastle	2016	11	3486
Hunter Valley exc Newcastle	2016	12	3319
Hunter Valley exc Newcastle	2016	13	3400
Hunter Valley exc Newcastle	2016	14	3433
Hunter Valley exc Newcastle	2016	15	3380
Hunter Valley exc Newcastle	2016	16	3363
Hunter Valley exc Newcastle	2016	17	3373
Hunter Valley exc Newcastle	2016	18	3296
Hunter Valley exc Newcastle	2016	19	3003
Hunter Valley exc Newcastle	2016	20	2894
Hunter Valley exc Newcastle	2016	21	3005
Hunter Valley exc Newcastle	2016	22	3069
Hunter Valley exc Newcastle	2016	23	3048
Hunter Valley exc Newcastle	2016	24	3072
Hunter Valley exc Newcastle	2016	25	3098
Hunter Valley exc Newcastle	2016	26	3165
Hunter Valley exc Newcastle	2016	27	3036
Hunter Valley exc Newcastle	2016	28	3128
Hunter Valley exc Newcastle	2016	29	3175
Hunter Valley exc Newcastle	2016	30	3145
Hunter Valley exc Newcastle	2016	31	3199
Hunter Valley exc Newcastle	2016	32	3231
Hunter Valley exc Newcastle	2016	33	3207
Hunter Valley exc Newcastle	2016	34	3215
Hunter Valley exc Newcastle	2016	35	3205
Hunter Valley exc Newcastle	2016	36	3041
Hunter Valley exc Newcastle	2016	37	3053
Hunter Valley exc Newcastle	2016	38	3022
Hunter Valley exc Newcastle	2016	39	3164
Hunter Valley exc Newcastle	2016	40	3148
Hunter Valley exc Newcastle	2016	41	3247
Hunter Valley exc Newcastle	2016	42	3362
Hunter Valley exc Newcastle	2016	43	3505
Hunter Valley exc Newcastle	2016	44	3741
Hunter Valley exc Newcastle	2016	45	3706
Hunter Valley exc Newcastle	2016	46	3505
Hunter Valley exc Newcastle	2016	47	3540
Hunter Valley exc Newcastle	2016	48	3291
Hunter Valley exc Newcastle	2016	49	3319
Hunter Valley exc Newcastle	2016	50	3259
