SA4_NAME16	Year	Occupation	Sex	workers
Richmond - Tweed	2006	Professionals	F	8363
Richmond - Tweed	2006	Professionals	M	6196
Richmond - Tweed	2006	Sales workers	F	6221
Richmond - Tweed	2006	Sales workers	M	3568
Richmond - Tweed	2006	Technicians and trades workers	F	1920
Richmond - Tweed	2006	Technicians and trades workers	M	10917
Richmond - Tweed	2011		F	566
Richmond - Tweed	2011		M	831
Richmond - Tweed	2011	Clerical and administrative workers	F	9222
Richmond - Tweed	2011	Clerical and administrative workers	M	1959
Richmond - Tweed	2011	Community and personal service workers	F	7816
Richmond - Tweed	2011	Community and personal service workers	M	2961
Richmond - Tweed	2011	Labourers	F	3870
Richmond - Tweed	2011	Labourers	M	7403
Richmond - Tweed	2011	Machinery operators and drivers	F	431
Richmond - Tweed	2011	Machinery operators and drivers	M	4741
Richmond - Tweed	2011	Managers	F	4289
Richmond - Tweed	2011	Managers	M	7541
Richmond - Tweed	2011	Professionals	F	9997
Richmond - Tweed	2011	Professionals	M	6905
Richmond - Tweed	2011	Sales workers	F	6489
Richmond - Tweed	2011	Sales workers	M	3642
Richmond - Tweed	2011	Technicians and trades workers	F	2081
Richmond - Tweed	2011	Technicians and trades workers	M	11125
Richmond - Tweed	2016		F	684
Richmond - Tweed	2016		M	915
Richmond - Tweed	2016	Clerical and administrative workers	F	9201
Richmond - Tweed	2016	Clerical and administrative workers	M	2034
Richmond - Tweed	2016	Community and personal service workers	F	8901
Richmond - Tweed	2016	Community and personal service workers	M	3413
Richmond - Tweed	2016	Labourers	F	4108
Richmond - Tweed	2016	Labourers	M	7664
Richmond - Tweed	2016	Machinery operators and drivers	F	471
Richmond - Tweed	2016	Machinery operators and drivers	M	4769
Richmond - Tweed	2016	Managers	F	4521
Richmond - Tweed	2016	Managers	M	7495
Richmond - Tweed	2016	Professionals	F	11300
Richmond - Tweed	2016	Professionals	M	7172
Richmond - Tweed	2016	Sales workers	F	6337
Richmond - Tweed	2016	Sales workers	M	3693
Richmond - Tweed	2016	Technicians and trades workers	F	2254
Richmond - Tweed	2016	Technicians and trades workers	M	11493
Riverina	2006		F	384
Riverina	2006		M	603
Riverina	2006	Clerical and administrative workers	F	6484
Riverina	2006	Clerical and administrative workers	M	1421
Riverina	2006	Community and personal service workers	F	4204
Riverina	2006	Community and personal service workers	M	1687
Riverina	2006	Labourers	F	3673
Riverina	2006	Labourers	M	6210
Riverina	2006	Machinery operators and drivers	F	377
Riverina	2006	Machinery operators and drivers	M	4286
Riverina	2006	Managers	F	3825
Riverina	2006	Managers	M	8436
Riverina	2006	Professionals	F	5566
Riverina	2006	Professionals	M	3852
Riverina	2006	Sales workers	F	4085
Riverina	2006	Sales workers	M	2158
Riverina	2006	Technicians and trades workers	F	1457
Riverina	2006	Technicians and trades workers	M	8222
Riverina	2011		F	453
Riverina	2011		M	680
Riverina	2011	Clerical and administrative workers	F	6698
Riverina	2011	Clerical and administrative workers	M	1376
Riverina	2011	Community and personal service workers	F	4862
Riverina	2011	Community and personal service workers	M	1843
Riverina	2011	Labourers	F	3392
Riverina	2011	Labourers	M	5961
Riverina	2011	Machinery operators and drivers	F	351
Riverina	2011	Machinery operators and drivers	M	4611
Riverina	2011	Managers	F	3500
Riverina	2011	Managers	M	7905
Riverina	2011	Professionals	F	6227
Riverina	2011	Professionals	M	4042
Riverina	2011	Sales workers	F	4102
Riverina	2011	Sales workers	M	2186
Riverina	2011	Technicians and trades workers	F	1607
Riverina	2011	Technicians and trades workers	M	8540
Riverina	2016		F	396
Riverina	2016		M	689
Riverina	2016	Clerical and administrative workers	F	6554
Riverina	2016	Clerical and administrative workers	M	1342
Riverina	2016	Community and personal service workers	F	5580
Riverina	2016	Community and personal service workers	M	2044
Riverina	2016	Labourers	F	3614
Riverina	2016	Labourers	M	6147
Riverina	2016	Machinery operators and drivers	F	393
Riverina	2016	Machinery operators and drivers	M	4621
Riverina	2016	Managers	F	3588
Riverina	2016	Managers	M	7472
Riverina	2016	Professionals	F	6882
Riverina	2016	Professionals	M	3979
Riverina	2016	Sales workers	F	4065
Riverina	2016	Sales workers	M	2222
Riverina	2016	Technicians and trades workers	F	1599
Riverina	2016	Technicians and trades workers	M	8265
Southern Highlands and Shoalhaven	2006		F	300
Southern Highlands and Shoalhaven	2006		M	459
Southern Highlands and Shoalhaven	2006	Clerical and administrative workers	F	5090
Southern Highlands and Shoalhaven	2006	Clerical and administrative workers	M	1079
Southern Highlands and Shoalhaven	2006	Community and personal service workers	F	3654
Southern Highlands and Shoalhaven	2006	Community and personal service workers	M	1512
Southern Highlands and Shoalhaven	2006	Labourers	F	2004
Southern Highlands and Shoalhaven	2006	Labourers	M	3501
Southern Highlands and Shoalhaven	2006	Machinery operators and drivers	F	238
Southern Highlands and Shoalhaven	2006	Machinery operators and drivers	M	2720
Southern Highlands and Shoalhaven	2006	Managers	F	2381
Southern Highlands and Shoalhaven	2006	Managers	M	4328
Southern Highlands and Shoalhaven	2006	Professionals	F	4690
Southern Highlands and Shoalhaven	2006	Professionals	M	3897
Southern Highlands and Shoalhaven	2006	Sales workers	F	3370
Southern Highlands and Shoalhaven	2006	Sales workers	M	1729
Southern Highlands and Shoalhaven	2006	Technicians and trades workers	F	1273
Southern Highlands and Shoalhaven	2006	Technicians and trades workers	M	7244
Southern Highlands and Shoalhaven	2011		F	341
Southern Highlands and Shoalhaven	2011		M	519
Southern Highlands and Shoalhaven	2011	Clerical and administrative workers	F	5388
Southern Highlands and Shoalhaven	2011	Clerical and administrative workers	M	1105
Southern Highlands and Shoalhaven	2011	Community and personal service workers	F	4490
Southern Highlands and Shoalhaven	2011	Community and personal service workers	M	1854
Southern Highlands and Shoalhaven	2011	Labourers	F	1924
Southern Highlands and Shoalhaven	2011	Labourers	M	3684
Southern Highlands and Shoalhaven	2011	Machinery operators and drivers	F	218
Southern Highlands and Shoalhaven	2011	Machinery operators and drivers	M	2872
Southern Highlands and Shoalhaven	2011	Managers	F	2476
Southern Highlands and Shoalhaven	2011	Managers	M	4355
Southern Highlands and Shoalhaven	2011	Professionals	F	5474
Southern Highlands and Shoalhaven	2011	Professionals	M	4045
Southern Highlands and Shoalhaven	2011	Sales workers	F	3552
Southern Highlands and Shoalhaven	2011	Sales workers	M	1924
Southern Highlands and Shoalhaven	2011	Technicians and trades workers	F	1334
Southern Highlands and Shoalhaven	2011	Technicians and trades workers	M	7495
Southern Highlands and Shoalhaven	2016		F	374
Southern Highlands and Shoalhaven	2016		M	571
Southern Highlands and Shoalhaven	2016	Clerical and administrative workers	F	5365
Southern Highlands and Shoalhaven	2016	Clerical and administrative workers	M	1093
Southern Highlands and Shoalhaven	2016	Community and personal service workers	F	5167
Southern Highlands and Shoalhaven	2016	Community and personal service workers	M	2085
Southern Highlands and Shoalhaven	2016	Labourers	F	2148
Southern Highlands and Shoalhaven	2016	Labourers	M	4053
Southern Highlands and Shoalhaven	2016	Machinery operators and drivers	F	250
Southern Highlands and Shoalhaven	2016	Machinery operators and drivers	M	2906
Southern Highlands and Shoalhaven	2016	Managers	F	2732
Southern Highlands and Shoalhaven	2016	Managers	M	4466
Southern Highlands and Shoalhaven	2016	Professionals	F	6125
Southern Highlands and Shoalhaven	2016	Professionals	M	4152
Southern Highlands and Shoalhaven	2016	Sales workers	F	3828
Southern Highlands and Shoalhaven	2016	Sales workers	M	2068
Southern Highlands and Shoalhaven	2016	Technicians and trades workers	F	1460
Southern Highlands and Shoalhaven	2016	Technicians and trades workers	M	8058
Sydney - Baulkham Hills and Hawkesbury	2006		F	784
Sydney - Baulkham Hills and Hawkesbury	2006		M	1015
Sydney - Baulkham Hills and Hawkesbury	2006	Clerical and administrative workers	F	14194
Sydney - Baulkham Hills and Hawkesbury	2006	Clerical and administrative workers	M	3784
Sydney - Baulkham Hills and Hawkesbury	2006	Community and personal service workers	F	4866
Sydney - Baulkham Hills and Hawkesbury	2006	Community and personal service workers	M	2148
Sydney - Baulkham Hills and Hawkesbury	2006	Labourers	F	2010
Sydney - Baulkham Hills and Hawkesbury	2006	Labourers	M	3936
Sydney - Baulkham Hills and Hawkesbury	2006	Machinery operators and drivers	F	397
Sydney - Baulkham Hills and Hawkesbury	2006	Machinery operators and drivers	M	3492
Sydney - Baulkham Hills and Hawkesbury	2006	Managers	F	5304
Sydney - Baulkham Hills and Hawkesbury	2006	Managers	M	12935
Sydney - Baulkham Hills and Hawkesbury	2006	Professionals	F	13035
Sydney - Baulkham Hills and Hawkesbury	2006	Professionals	M	12614
Sydney - Baulkham Hills and Hawkesbury	2006	Sales workers	F	5915
Sydney - Baulkham Hills and Hawkesbury	2006	Sales workers	M	4654
Sydney - Baulkham Hills and Hawkesbury	2006	Technicians and trades workers	F	2039
Sydney - Baulkham Hills and Hawkesbury	2006	Technicians and trades workers	M	11032
Sydney - Baulkham Hills and Hawkesbury	2011		F	730
Sydney - Baulkham Hills and Hawkesbury	2011		M	977
Sydney - Baulkham Hills and Hawkesbury	2011	Clerical and administrative workers	F	14453
Sydney - Baulkham Hills and Hawkesbury	2011	Clerical and administrative workers	M	3949
Sydney - Baulkham Hills and Hawkesbury	2011	Community and personal service workers	F	5529
Sydney - Baulkham Hills and Hawkesbury	2011	Community and personal service workers	M	2420
Sydney - Baulkham Hills and Hawkesbury	2011	Labourers	F	1863
Sydney - Baulkham Hills and Hawkesbury	2011	Labourers	M	3851
Sydney - Baulkham Hills and Hawkesbury	2011	Machinery operators and drivers	F	355
Sydney - Baulkham Hills and Hawkesbury	2011	Machinery operators and drivers	M	3680
Sydney - Baulkham Hills and Hawkesbury	2011	Managers	F	5578
Sydney - Baulkham Hills and Hawkesbury	2011	Managers	M	13156
Sydney - Baulkham Hills and Hawkesbury	2011	Professionals	F	14617
Sydney - Baulkham Hills and Hawkesbury	2011	Professionals	M	13622
Sydney - Baulkham Hills and Hawkesbury	2011	Sales workers	F	5879
Sydney - Baulkham Hills and Hawkesbury	2011	Sales workers	M	4558
Sydney - Baulkham Hills and Hawkesbury	2011	Technicians and trades workers	F	1990
Sydney - Baulkham Hills and Hawkesbury	2011	Technicians and trades workers	M	11351
Sydney - Baulkham Hills and Hawkesbury	2016		F	839
Sydney - Baulkham Hills and Hawkesbury	2016		M	1130
Sydney - Baulkham Hills and Hawkesbury	2016	Clerical and administrative workers	F	14228
Sydney - Baulkham Hills and Hawkesbury	2016	Clerical and administrative workers	M	4253
Sydney - Baulkham Hills and Hawkesbury	2016	Community and personal service workers	F	6294
Sydney - Baulkham Hills and Hawkesbury	2016	Community and personal service workers	M	2864
Sydney - Baulkham Hills and Hawkesbury	2016	Labourers	F	1927
Sydney - Baulkham Hills and Hawkesbury	2016	Labourers	M	4284
Sydney - Baulkham Hills and Hawkesbury	2016	Machinery operators and drivers	F	359
Sydney - Baulkham Hills and Hawkesbury	2016	Machinery operators and drivers	M	3834
Sydney - Baulkham Hills and Hawkesbury	2016	Managers	F	6384
Sydney - Baulkham Hills and Hawkesbury	2016	Managers	M	13519
Sydney - Baulkham Hills and Hawkesbury	2016	Professionals	F	16435
Sydney - Baulkham Hills and Hawkesbury	2016	Professionals	M	14721
Sydney - Baulkham Hills and Hawkesbury	2016	Sales workers	F	6040
Sydney - Baulkham Hills and Hawkesbury	2016	Sales workers	M	4727
Sydney - Baulkham Hills and Hawkesbury	2016	Technicians and trades workers	F	2089
Sydney - Baulkham Hills and Hawkesbury	2016	Technicians and trades workers	M	11403
Sydney - Blacktown	2006		F	1172
Sydney - Blacktown	2006		M	1654
Sydney - Blacktown	2006	Clerical and administrative workers	F	16464
Sydney - Blacktown	2006	Clerical and administrative workers	M	6006
Sydney - Blacktown	2006	Community and personal service workers	F	6276
Sydney - Blacktown	2006	Community and personal service workers	M	3198
Sydney - Blacktown	2006	Labourers	F	5461
Sydney - Blacktown	2006	Labourers	M	8629
Sydney - Blacktown	2006	Machinery operators and drivers	F	1686
Sydney - Blacktown	2006	Machinery operators and drivers	M	11717
Sydney - Blacktown	2006	Managers	F	3524
Sydney - Blacktown	2006	Managers	M	6873
Sydney - Blacktown	2006	Professionals	F	9572
Sydney - Blacktown	2006	Professionals	M	8519
Sydney - Blacktown	2006	Sales workers	F	6807
Sydney - Blacktown	2006	Sales workers	M	4299
Sydney - Blacktown	2006	Technicians and trades workers	F	2205
Sydney - Blacktown	2006	Technicians and trades workers	M	15077
Sydney - Blacktown	2011		F	1154
Sydney - Blacktown	2011		M	1694
Sydney - Blacktown	2011	Clerical and administrative workers	F	17975
Sydney - Blacktown	2011	Clerical and administrative workers	M	6678
Sydney - Blacktown	2011	Community and personal service workers	F	8025
Sydney - Blacktown	2011	Community and personal service workers	M	4016
Sydney - Blacktown	2011	Labourers	F	5144
Sydney - Blacktown	2011	Labourers	M	8994
Sydney - Blacktown	2011	Machinery operators and drivers	F	1847
Sydney - Blacktown	2011	Machinery operators and drivers	M	12817
Sydney - Blacktown	2011	Managers	F	4251
Sydney - Blacktown	2011	Managers	M	7942
Sydney - Blacktown	2011	Professionals	F	12346
Sydney - Blacktown	2011	Professionals	M	11257
Sydney - Blacktown	2011	Sales workers	F	7627
Sydney - Blacktown	2011	Sales workers	M	4883
Sydney - Blacktown	2011	Technicians and trades workers	F	2578
Sydney - Blacktown	2011	Technicians and trades workers	M	15705
Sydney - Blacktown	2016		F	1313
Sydney - Blacktown	2016		M	1849
Sydney - Blacktown	2016	Clerical and administrative workers	F	17872
Sydney - Blacktown	2016	Clerical and administrative workers	M	7111
Sydney - Blacktown	2016	Community and personal service workers	F	10620
Sydney - Blacktown	2016	Community and personal service workers	M	4489
Sydney - Blacktown	2016	Labourers	F	5475
Sydney - Blacktown	2016	Labourers	M	10015
Sydney - Blacktown	2016	Machinery operators and drivers	F	2243
